,1_0_1,1_180_1,1_60_2,2_0_2,2_180_2,2_60_1
STP1_287_350,0,70,28,215,137,57
STP1_298_361,0,1,1,9,3,8
STP1_309_372,5,35,304,17,72,101
STP1_320_383,2,43,27,141,69,59
STP1_331_394,3,79,7,47,108,133
STP1_342_405,4,285,50,571,336,310
STP1_353_416,3,342,46,888,474,307
STP1_364_427,18,703,572,784,1315,1292
STP1_375_438,19,174,235,363,706,333
STP1_386_449,34,387,365,339,752,513
STP1_397_460,16,204,189,1176,670,289
STP1_408_471,65,203,89,102,382,230
STP1_419_482,2,6,55,15,35,23
STP1_430_493,11,165,115,89,356,224
STP1_441_504,6,404,316,329,478,354
STP1_452_515,12,21,78,62,91,116
STP1_456_519,0,90,21,55,63,107
STP2_1_64,12,274,577,308,531,562
STP2_12_75,8,150,43,575,201,259
STP2_23_86,7,84,39,247,86,148
STP2_34_97,8,273,123,253,389,306
STP2_45_108,40,230,148,382,535,418
STP2_56_119,11,160,61,376,318,166
STP2_67_130,11,527,311,501,590,389
STP2_78_141,8,4,14,41,148,77
STP2_89_152,5,572,53,597,1008,566
STP2_100_163,8,104,6,112,474,150
STP2_111_174,12,151,206,676,607,488
STP2_122_185,2,435,116,379,521,358
STP2_133_196,37,412,161,1293,955,470
STP2_144_207,14,216,82,362,501,354
STP2_155_218,14,611,332,919,1227,808
STP2_166_229,31,398,445,390,722,666
STP2_177_240,11,166,257,753,731,534
STP2_188_251,2801,340,128,1057,687,492
STP2_199_262,11,135,34,15,409,288
STP2_210_273,2,88,83,414,303,103
STP2_221_284,7,230,115,985,597,326
STP2_232_295,12,339,139,702,558,567
STP2_243_306,43,138,88,401,463,644
STP2_254_317,0,44,17,11,175,145
STP2_265_328,13,234,205,711,180,273
STP2_276_339,10,15,2,66,2,24
STP2_287_350,13,80,259,575,305,177
STP2_298_361,0,94,1,1,2,10
STP2_309_372,14,46,8,4,40,26
STP2_320_383,0,23,3,0,64,10
STP2_331_394,2,20,56,6,182,19
STP2_342_405,4,45,16,4,81,38
STP2_353_416,0,0,14,3,38,1
STP2_364_427,7,127,98,9,228,125
STP2_375_438,6,270,216,725,988,546
STP2_386_449,14,304,315,914,1363,653
STP2_397_460,22,465,505,1182,1393,1128
STP2_408_471,22,533,289,877,1131,807
STP2_419_482,24,279,237,971,723,464
STP2_430_493,17,363,362,486,437,186
STP2_441_504,17,62,52,242,76,2
STP2_452_515,31,150,299,952,311,277
STP2_463_526,7,87,94,135,146,185
STP2_474_537,9,102,153,248,574,113
STP2_478_541,2,49,19,112,211,90
STP3_1_64,15,219,311,170,441,305
STP3_12_75,98,314,936,233,738,861
STP3_23_86,40,488,1407,1730,1000,851
STP3_34_97,34,364,697,1804,541,498
STP3_45_108,26,378,681,282,974,638
STP3_56_119,48,592,641,388,826,383
STP3_67_130,68,655,1034,887,1122,860
STP3_78_141,49,708,1292,1917,1558,1562
STP3_89_152,35,665,323,496,638,584
STP3_100_163,22,278,131,1230,581,509
STP3_111_174,26,344,399,740,445,833
STP3_122_185,7,267,197,301,347,293
STP3_133_196,13,170,211,140,386,584
STP3_144_207,27,571,548,305,1057,1037
STP3_155_218,60,249,788,689,752,609
STP3_166_229,10,415,184,95,391,343
STP3_177_240,4,315,128,276,653,213
STP3_188_251,6,163,351,9,377,269
STP3_199_262,16,155,141,374,168,151
STP3_210_273,9,199,63,2,248,259
STP3_221_284,0,117,54,105,250,142
STP3_232_295,6,71,35,80,157,55
STP3_243_306,19,277,302,235,427,471
STP3_254_317,4,138,30,335,199,75
STP3_265_328,15,287,84,443,509,560
STP3_276_339,34,580,642,607,1179,860
STP3_280_343,18,377,273,806,706,707
STP4_1_64,53,684,608,1227,1381,1124
STP4_12_75,46,1435,895,2450,3116,2478
STP4_23_86,42,1064,698,2126,1956,1431
STP4_34_97,73,1733,1713,3375,2643,2901
STP4_45_108,29,1038,1465,2244,2711,1954
STP4_56_119,37,1214,782,2111,3172,1992
STP4_67_130,14,493,171,1219,1417,877
STP4_78_141,61,1533,455,1512,2901,1974
STP4_89_152,26,540,380,1083,966,616
STP4_100_163,64,843,601,1671,2284,1566
STP4_111_174,13,842,1042,2512,1226,1211
STP4_122_185,19,175,190,535,877,318
STP4_133_196,43,585,406,501,1078,820
STP4_144_207,5,271,242,236,264,616
STP4_155_218,12,371,530,892,823,361
STP4_166_229,32,272,507,1026,479,508
STP4_177_240,62,654,2062,1158,1396,1070
STP4_188_251,64,798,902,604,759,732
STP4_199_262,59,318,438,596,456,362
STP4_210_273,42,244,545,561,578,440
STP4_221_284,17,425,517,691,937,746
STP4_232_295,27,88,285,1059,257,489
STP4_243_306,18,187,205,535,481,491
STP4_254_317,7748,247,403,491,494,578
STP4_265_328,24,333,512,286,589,620
STP4_276_339,29,217,386,1023,551,523
STP4_287_350,16,464,599,765,1021,696
STP4_298_361,2,20,20,11,40,44
STP4_309_372,5,37,41,50,59,68
STP4_320_383,10,155,90,524,248,320
STP4_331_394,7,47,23,499,171,189
STP4_342_405,4,103,75,433,391,213
STP4_353_416,6,219,81,352,630,420
STP4_364_427,14,432,371,534,316,392
STP4_375_438,9,234,25,44,505,189
STP4_386_449,55,748,594,415,1444,939
STP4_397_460,74,906,526,900,2095,1107
STP4_408_471,7,507,1062,481,1469,894
STP4_419_482,60,1154,987,1431,1961,1437
STP4_427_490,5,325,329,1036,514,313
SUM1_1_64,24,216,381,621,495,410
SUM1_12_75,18,34,114,14,252,108
SUM1_23_86,17,289,260,319,392,238
SUM1_34_97,9,111,21,68,109,110
SUM1_45_108,8,309,107,405,587,383
SUM1_56_119,2,265,155,671,291,329
SUM1_67_130,13,246,230,167,492,294
SUM1_78_141,11,70,91,134,328,109
SUM1_89_152,2,48,80,9,2,32
SUM1_100_163,0,17,2,7,3,11
SUM1_111_174,5,101,19,3,251,84
SUM1_122_185,3,77,94,1,233,133
SUM1_133_196,7,67,9,291,148,183
SUM1_144_207,1,30,4,5,4,11
SUM1_155_218,3,246,22,114,221,186
SUM1_166_229,5,171,10,206,172,227
SUM1_177_240,16,195,190,115,369,418
SUM1_188_251,10,184,105,308,358,511
SUM1_199_262,9,112,167,666,356,288
SUM1_210_273,8,164,67,328,385,138
SUM1_221_284,5,89,46,102,150,132
SUM1_232_295,2,13,172,133,91,36
SUM1_243_306,1,62,70,205,139,177
SUM1_254_317,103,170,191,212,412,146
SUM1_265_328,19,74,168,382,150,161
SUM1_276_339,22,32,41,63,164,125
SUM1_287_350,2,178,68,119,186,247
SUM1_298_361,3,76,167,236,128,215
SUM1_309_372,6,77,41,505,127,291
SUM1_320_383,7,187,9,187,176,159
SUM1_331_394,3,123,26,324,118,187
SUM1_342_405,9,388,55,430,630,351
SUM1_353_416,7,478,128,153,639,720
SUM1_364_427,19,312,108,872,385,645
SUM1_375_438,20,615,730,268,572,439
SUM1_386_449,1,256,39,240,193,137
SUM1_397_460,2,38,20,100,81,155
SUM1_408_471,11,327,432,392,562,213
SUM1_419_482,38,446,24,474,809,486
SUM1_430_493,2,399,44,746,1260,628
SUM1_441_504,3,139,40,931,254,270
SUM1_452_515,3,362,46,935,739,484
SUM1_463_526,2,1284,285,1405,2022,1867
SUM1_474_537,6,220,84,770,506,391
SUM1_485_548,10,76,78,8,244,306
SUM1_496_559,3,0,2,1,68,97
SUM1_507_570,0,1,1,14,4,3
SUM1_518_581,7,66,3,0,14,0
SUM1_529_592,3,5,2,1,1,2
SUM1_540_603,0,0,6,2,46,3
SUM1_551_614,3,54,0,172,33,53
SUM1_562_625,3,91,2,30,92,34
SUM1_573_636,0,0,7,251,48,29
SUM1_584_647,2,242,52,407,522,232
SUM1_595_658,8,192,497,349,471,535
SUM1_606_669,10,236,638,325,264,292
SUM1_617_680,8,450,607,935,828,528
SUM1_628_691,7,152,69,24,154,274
SUM1_639_702,2,21,50,9,92,36
SUM1_650_713,10,278,267,515,369,190
SUM1_661_724,14,36,150,7,170,111
SUM1_672_735,2,0,97,302,99,126
SUM1_683_746,0,35,171,24,72,227
SUM1_694_757,7,86,37,209,231,49
SUM1_705_768,1,261,355,302,628,334
SUM1_716_779,16,83,172,460,650,384
SUM1_727_790,34,713,155,165,546,449
SUM1_738_801,15,119,281,336,246,349
SUM1_749_812,6,107,241,5,384,270
SUM1_760_823,23,184,321,717,535,501
SUM1_771_834,9,333,138,471,557,421
SUM1_782_845,23,500,1319,1650,1080,709
SUM1_793_856,13,153,162,300,332,142
SUM1_804_867,14,443,487,1056,762,686
SUM1_815_878,11,248,362,484,555,488
SUM1_826_889,7,145,254,887,215,144
SUM1_837_900,14,54,39,363,121,159
SUM1_848_911,15,252,177,255,239,311
SUM1_859_922,15,1,11,12,7,57
SUM1_870_933,4,154,67,149,437,248
SUM1_881_944,12,171,233,406,410,246
SUM1_892_955,3,67,46,89,208,134
SUM1_903_966,0,49,14,108,8,75
SUM1_914_977,3,86,22,315,136,161
SUM1_925_988,19,438,230,566,820,702
SUM1_936_999,5,286,96,945,556,345
SUM1_947_1010,128,60,41,222,177,124
SUM1_958_1021,4,266,17,107,329,186
SUM1_969_1032,6,164,5,74,439,192
SUM1_980_1043,11,194,334,522,944,379
SUM1_991_1054,9,126,227,178,324,145
SUM1_999_1062,4,134,263,532,512,149
SWI4_1_64,12,179,39,17,444,117
SWI4_12_75,10,224,140,11,172,202
SWI4_23_86,18,674,195,2128,1615,1099
SWI4_34_97,7,91,35,198,194,185
SWI4_45_108,2,22,2,2,35,30
SWI4_56_119,579,66,11,68,47,70
SWI4_67_130,2,64,6,3,51,89
SWI4_78_141,6,55,8,140,85,189
SWI4_89_152,1,63,23,4,111,33
SWI4_100_163,31,780,706,155,1457,756
SWI4_111_174,7,517,103,398,682,362
SWI4_122_185,10,101,70,222,208,275
SWI4_133_196,48,59,59,395,234,255
SWI4_144_207,21,45,34,237,44,98
SWI4_155_218,10,408,216,911,838,468
SWI4_166_229,11,84,42,392,306,145
SWI4_177_240,4,51,14,41,29,11
SWI4_188_251,2,50,11,2,206,70
SWI4_199_262,2,162,11,364,318,225
SWI4_210_273,5,17,8,4,71,22
SWI4_221_284,1,149,5,177,134,64
SWI4_232_295,3,35,2,77,79,39
SWI4_243_306,0,202,1,273,718,273
SWI4_254_317,3,210,23,327,455,241
SWI4_265_328,6,348,14,581,900,460
SWI4_276_339,2,327,31,232,502,362
SWI4_287_350,9,115,30,241,287,298
SWI4_298_361,1,240,52,382,411,259
SWI4_309_372,4,180,34,3,192,84
SWI4_320_383,6,70,28,3,185,140
SWI4_331_394,16,39,6,144,85,106
SWI4_342_405,11,7,9,33,28,3
SWI4_353_416,3,34,3,6,1,69
SWI4_364_427,1,51,4,1,123,89
SWI4_375_438,6,54,10,39,70,102
SWI4_386_449,7,51,29,344,162,144
SWI4_397_460,19,43,21,69,140,107
SWI4_408_471,7,39,70,99,69,105
SWI4_419_482,6,51,77,8,338,193
SWI4_430_493,0,50,59,331,193,44
SWI4_441_504,1,14,5,4,11,32
SWI4_452_515,6,77,100,1,99,92
SWI4_463_526,0,68,7,39,69,116
SWI4_474_537,12,21,8,233,255,91
SWI4_485_548,8,141,13,82,519,239
SWI4_496_559,6,127,420,279,204,143
SWI4_507_570,1,109,8,41,113,80
SWI4_518_581,5,271,27,612,355,233
SWI4_529_592,7,243,210,307,647,294
SWI4_540_603,13,312,115,813,663,380
SWI4_551_614,8,126,13,292,378,248
SWI4_562_625,2,75,2,4,25,106
SWI4_573_636,1,242,14,382,689,292
SWI4_584_647,2,408,42,490,564,446
SWI4_595_658,5,251,13,227,536,207
SWI4_606_669,12,563,29,1439,1240,692
SWI4_617_680,189,448,239,627,779,511
SWI4_628_691,12,273,32,730,597,486
SWI4_639_702,13,89,79,144,229,152
SWI4_650_713,3,132,112,301,193,137
SWI4_661_724,3,20,3,2,19,9
SWI4_672_735,1,71,18,12,60,77
SWI4_683_746,11,15,7,1,4,4
SWI4_694_757,4,94,42,365,204,199
SWI4_705_768,13,89,132,575,519,196
SWI4_716_779,3,28,0,1,113,29
SWI4_727_790,0,66,11,310,272,272
SWI4_738_801,41,86,13,122,163,46
SWI4_749_812,0,67,7,250,7,62
SWI4_760_823,2,38,3,149,221,85
SWI4_771_834,1,76,9,27,231,109
SWI4_782_845,19,274,104,539,556,368
SWI4_793_856,0,49,27,88,83,56
SWI4_804_867,8,62,18,641,201,29
SWI4_815_878,2,30,6,248,180,57
SWI4_826_889,3,137,11,4,226,66
SWI4_837_900,4,79,147,8,112,291
SWI4_848_911,6,83,109,371,142,93
SWI4_859_922,2,43,2,101,114,172
SWI4_870_933,8,39,14,98,65,97
SWI4_881_944,1,101,14,63,110,116
SWI4_892_955,5,175,95,6,429,146
SWI4_903_966,7,78,6,190,592,164
SWI4_914_977,2,377,74,659,1064,655
SWI4_925_988,2,4,25,231,64,52
SWI4_936_999,0,55,3,165,40,37
SWI4_947_1010,11,55,5,255,144,86
SWI4_958_1021,0,28,8,4,36,15
SWI4_969_1032,14,2,7,3,174,35
SWI4_980_1043,2,34,33,15,113,51
SWI4_991_1054,1,50,24,1,31,24
SWI4_1002_1065,5,0,1,1,1,7
SWI4_1013_1076,3,78,20,426,68,76
SWI4_1024_1087,1,54,1,0,44,0
SWI4_1030_1093,1,23,72,2,159,121
SWI5_1_64,7,404,226,1134,1098,718
SWI5_12_75,3,12,1,95,10,47
SWI5_23_86,6,6,5,15,7,14
SWI5_34_97,9,39,7,0,41,26
SWI5_45_108,3,82,1,0,103,64
SWI5_56_119,2,125,12,351,285,93
SWI5_67_130,1,90,43,37,298,114
SWI5_78_141,1,116,20,575,284,190
SWI5_89_152,3,44,20,7,30,77
SWI5_100_163,3,0,5,4,27,5
SWI5_111_174,0,13,3,138,2,6
SWI5_122_185,5,18,9,0,1,34
SWI5_133_196,1,1,1,8,5,2
SWI5_144_207,2,56,86,124,101,121
SWI5_155_218,4,445,28,132,767,466
SWI5_166_229,6,46,13,6,50,87
SWI5_177_240,17,179,207,656,336,421
SWI5_188_251,7,256,133,965,539,457
SWI5_199_262,4,179,68,365,333,85
SWI5_210_273,13,260,284,458,259,515
SWI5_221_284,8,320,255,596,412,530
SWI5_232_295,22,201,174,72,393,537
SWI5_243_306,9,151,141,751,338,257
SWI5_254_317,12,358,389,455,742,571
SWI5_265_328,0,62,29,117,116,144
SWI5_276_339,11,436,306,731,863,659
SWI5_287_350,51,445,188,971,1390,893
SWI5_298_361,9,89,64,338,552,210
SWI5_309_372,3,69,33,194,291,184
SWI5_320_383,6,290,76,462,1099,516
SWI5_331_394,8,412,78,1017,770,716
SWI5_342_405,8,237,95,464,284,180
SWI5_353_416,8,131,124,616,448,362
SWI5_364_427,10,30,75,6,105,53
SWI5_375_438,20,196,249,549,554,493
SWI5_386_449,3,249,126,298,785,561
SWI5_397_460,7,303,88,413,778,415
SWI5_408_471,22,856,224,452,1174,659
SWI5_419_482,43,91,167,77,355,308
SWI5_430_493,2,44,18,12,54,81
SWI5_441_504,2,218,77,200,422,186
SWI5_452_515,7,222,93,446,199,46
SWI5_463_526,1,304,67,44,444,387
SWI5_474_537,3,211,109,645,941,627
SWI5_485_548,28,667,423,2055,1121,1115
SWI5_496_559,6,86,166,233,195,174
SWI5_507_570,18,182,86,644,376,436
SWI5_518_581,10,69,118,546,275,118
SWI5_529_592,6,176,67,90,292,314
SWI5_540_603,6,162,21,220,196,158
SWI5_551_614,7,122,21,137,170,288
SWI5_562_625,4,204,59,3,139,66
SWI5_573_636,6,0,9,6,17,44
SWI5_584_647,4,0,3,4,1,1
SWI5_595_658,3,164,122,301,265,223
SWI5_606_669,6,88,11,84,182,70
SWI5_617_680,5,0,1,2,0,6
SWI5_628_691,1,110,34,81,114,68
SWI5_639_702,5,50,18,3,130,62
SWI5_646_709,6,8,3,1,20,4
TBF1_1_64,24,471,313,1273,846,802
TBF1_12_75,34,311,388,503,609,595
TBF1_23_86,20,310,78,349,309,523
TBF1_34_97,9,471,241,556,1234,751
TBF1_45_108,24,879,366,1607,2440,1340
TBF1_56_119,67,926,703,1301,1930,1153
TBF1_67_130,28,637,366,1514,1581,858
TBF1_78_141,24,395,380,976,840,594
TBF1_89_152,8,632,618,1057,1179,673
TBF1_100_163,25,252,281,714,496,443
TBF1_111_174,13,401,209,579,747,485
TBF1_122_185,26,368,95,988,552,480
TBF1_133_196,19,649,377,1768,1229,784
TBF1_144_207,15,604,189,349,1247,548
TBF1_155_218,7,156,75,554,264,192
TBF1_166_229,14,676,129,865,997,429
TBF1_177_240,13,530,236,311,1183,615
TBF1_188_251,33,271,290,100,542,406
TBF1_199_262,14,561,61,484,989,766
TBF1_210_273,5,252,52,183,230,53
TBF1_221_284,27,891,999,1199,1254,816
TBF1_232_295,6,126,17,49,317,213
TBF1_243_306,3,154,55,99,589,364
TBF1_254_317,5,44,12,73,122,136
TBF1_265_328,7,282,21,11,394,243
TBF1_276_339,2,51,12,218,112,126
TBF1_287_350,30,394,282,569,996,675
TBF1_298_361,33,570,528,815,894,795
TBF1_309_372,24,434,798,1394,1065,740
TBF1_320_383,31,220,1190,1036,692,1091
TBF1_331_394,70,662,1622,1137,2504,1250
TBF1_342_405,26,322,949,1014,956,697
TBF1_353_416,12,412,522,993,357,334
TBF1_364_427,25,224,358,210,330,438
TBF1_375_438,6,196,80,442,244,222
TBF1_386_449,7,258,133,772,661,399
TBF1_397_460,0,64,9,10,60,11
TBF1_408_471,7,116,101,39,107,84
TBF1_419_482,6,7,6,1,70,23
TBF1_430_493,2,6,2,5,2,23
TBF1_441_504,9,86,14,2,137,82
TBF1_452_515,0,16,10,5,25,73
TBF1_463_526,6,144,101,2,203,110
TBF1_474_537,1,148,66,412,185,170
TBF1_485_548,1,135,83,183,328,232
TBF1_496_559,4,36,19,8,115,144
TBF1_499_562,3,89,26,102,105,157
TDA9_1_64,19,361,281,465,858,620
TDA9_12_75,29,994,657,1051,1797,1465
TDA9_23_86,11,219,363,685,530,558
TDA9_34_97,4,255,193,570,531,544
TDA9_45_108,14,522,549,521,806,498
TDA9_56_119,11421,203,1300,257,433,299
TDA9_67_130,15,40,7,112,66,42
TDA9_78_141,9,178,26,126,253,155
TDA9_89_152,1,42,12,15,51,35
TDA9_100_163,2,8,4,138,182,71
TDA9_111_174,2,82,7,208,169,81
TDA9_122_185,0,279,16,0,184,189
TDA9_133_196,1,44,50,534,123,128
TDA9_144_207,3,120,99,525,192,174
TDA9_155_218,22,342,1669,1095,644,614
TDA9_166_229,8,437,445,323,533,593
TDA9_177_240,31,555,329,469,689,640
TDA9_188_251,12,153,350,259,690,304
TDA9_199_262,27,577,1014,1445,1397,1385
TDA9_210_273,28,508,360,543,1028,834
TDA9_221_284,14,502,246,916,1314,570
TDA9_232_295,12,822,204,1079,979,505
TDA9_243_306,58,261,223,382,582,492
TDA9_254_317,12,246,164,335,709,498
TDA9_265_328,3,265,114,826,617,368
TDA9_276_339,10,393,117,605,686,444
TDA9_287_350,35,446,718,834,1153,707
TDA9_298_361,37,830,1769,1307,1505,1225
TDA9_309_372,7,411,288,167,866,749
TDA9_320_383,667,672,423,1907,1612,819
TDA9_331_394,594,806,330,1258,1346,1272
TDA9_342_405,1696,467,721,1254,1872,1046
TDA9_353_416,6006,245,150,405,496,337
TDA9_364_427,15960,207,311,544,493,302
TDA9_375_438,12,121,288,611,248,171
TDA9_386_449,2,55,20,86,94,57
TDA9_397_460,3,111,16,209,223,273
TDA9_408_471,8,432,37,525,422,419
TDA9_419_482,0,13,9,116,70,1
TDA9_430_493,1,104,10,4,241,57
TDA9_441_504,3,198,22,335,393,247
TDA9_452_515,2,27,6,74,205,91
TDA9_463_526,1,45,40,1,104,103
TDA9_474_537,7,125,4,206,189,134
TDA9_485_548,3,77,30,30,169,226
TDA9_496_559,8,127,63,156,152,60
TDA9_507_570,12,71,86,604,315,359
TDA9_518_581,0,223,21,185,309,199
TDA9_529_592,3,215,68,321,311,265
TDA9_540_603,22,385,106,439,498,536
TDA9_551_614,38,493,262,776,1098,949
TDA9_562_625,6,232,28,391,299,245
TDA9_573_636,15,288,92,379,403,295
TDA9_584_647,4,158,17,342,366,352
TDA9_595_658,0,143,7,582,562,218
TDA9_606_669,6,169,151,243,430,159
TDA9_617_680,2,98,27,251,383,215
TDA9_628_691,16,395,6,629,568,306
TDA9_639_702,9,336,270,634,878,391
TDA9_650_713,5,496,19,493,1173,525
TDA9_661_724,20,328,47,475,911,442
TDA9_672_735,7,302,33,308,560,312
TDA9_683_746,0,218,8,116,353,119
TDA9_694_757,3,297,140,1008,704,557
TDA9_705_768,18,489,470,504,642,406
TDA9_716_779,23,103,37,459,147,157
TDA9_727_790,9,43,46,490,89,65
TDA9_738_801,3,87,7,134,160,112
TDA9_749_812,7,135,28,114,111,72
TDA9_760_823,1,183,37,7,592,226
TDA9_771_834,1,376,20,696,695,332
TDA9_782_845,4,134,17,272,558,184
TDA9_793_856,26,236,490,273,837,385
TDA9_804_867,8,517,56,1277,1414,479
TDA9_815_878,6,358,5,272,482,483
TDA9_826_889,4,218,7,332,380,174
TDA9_837_900,25,875,192,1391,1276,846
TDA9_848_911,23,544,118,1149,1054,780
TDA9_859_922,8,198,287,671,600,378
TDA9_870_933,3,258,102,459,441,376
TDA9_881_944,29,626,109,1216,889,616
TDA9_892_955,0,170,100,500,447,242
TDA9_903_966,9,156,14,502,237,181
TDA9_914_977,3,343,69,471,456,346
TDA9_925_988,7,167,18,227,377,299
TDA9_936_999,12,135,27,291,167,145
TDA9_947_1010,3,398,96,722,579,689
TDA9_958_1021,4,119,87,156,313,309
TDA9_969_1032,10,509,255,1631,1156,914
TDA9_980_1043,15,451,97,1106,750,551
TDA9_991_1054,14,319,82,959,680,393
TDA9_1002_1065,14,521,167,1232,1158,951
TDA9_1013_1076,6,123,62,68,180,190
TDA9_1024_1087,19,822,953,603,1221,748
TDA9_1035_1098,25,370,115,264,519,371
TDA9_1046_1109,12,308,115,335,284,295
TDA9_1057_1120,19,82,33,15,63,69
TDA9_1068_1131,9,128,160,490,435,216
TDA9_1079_1142,17,133,75,228,400,202
TDA9_1090_1153,8,544,163,292,890,419
TDA9_1101_1164,0,98,51,258,221,216
TDA9_1112_1175,1,71,4,2,46,33
TDA9_1123_1186,1,41,0,50,81,34
TDA9_1134_1197,8,288,232,167,254,181
TDA9_1145_1208,2,165,28,106,109,191
TDA9_1156_1219,8,212,39,498,267,223
TDA9_1167_1230,9,332,120,269,470,266
TDA9_1178_1241,31,228,100,328,392,230
TDA9_1189_1252,14,336,114,729,511,353
TDA9_499_562,36,457,735,904,816,802
TEC1_1_64,3,269,14,212,327,185
TEC1_12_75,6,399,27,1349,730,581
TEC1_23_86,4,158,44,48,355,252
TEC1_34_97,11,400,543,223,487,503
TEC1_45_108,0,116,250,188,229,229
TEC1_56_119,7,586,328,348,914,819
TEC1_67_130,7,136,86,59,141,256
TEC1_78_141,28,284,559,1079,792,457
TEC1_89_152,0,0,35,3,78,3
TEC1_100_163,0,1,11,1,63,14
TEC1_111_174,1,209,63,224,244,160
TEC1_122_185,3,38,8,0,50,69
TEC1_133_196,8,48,5,106,11,39
TEC1_144_207,2,74,19,2,151,143
TEC1_155_218,0,81,10,4,354,139
TEC1_166_229,8,882,152,2804,1623,924
TEC1_177_240,3,147,79,219,236,158
TEC1_188_251,8,372,206,153,574,427
TEC1_199_262,8,288,61,588,782,387
TEC1_210_273,12,85,33,398,395,326
TEC1_221_284,11,241,30,172,267,344
TEC1_232_295,4,246,63,276,611,441
TEC1_243_306,7,164,74,312,494,411
TEC1_254_317,6,106,53,219,301,221
TEC1_265_328,24,904,246,1105,1931,1091
TEC1_276_339,4,195,28,327,720,415
TEC1_287_350,3,247,337,176,756,478
TEC1_298_361,21,510,716,788,1589,1045
TEC1_309_372,16,239,132,710,290,354
TEC1_320_383,6,129,200,591,199,221
TEC1_331_394,5,139,86,130,397,153
TEC1_342_405,3,160,18,121,115,202
TEC1_353_416,2,158,122,163,243,226
TEC1_364_427,18,48,200,243,156,201
TEC1_375_438,2,25,26,26,25,31
TEC1_386_449,18,92,368,361,270,260
TEC1_397_460,52,675,505,459,1183,777
TEC1_408_471,26,475,279,220,508,413
TEC1_419_482,38,682,535,723,1580,1024
TEC1_423_486,47,689,630,1001,1677,1014
TIS11_1_64,5,301,55,87,400,337
TIS11_12_75,47,452,283,597,894,413
TIS11_23_86,5,53,12,134,247,117
TIS11_34_97,6,674,179,1426,1252,842
TIS11_45_108,10,104,27,98,257,175
TIS11_56_119,6,117,44,24,251,327
TIS11_67_130,41,737,247,1844,1318,1272
TIS11_78_141,8,800,140,785,1252,1000
TIS11_89_152,5,114,149,237,219,210
TIS11_100_163,1,176,3,2,61,51
TIS11_111_174,7,135,186,440,170,232
TIS11_122_185,2,182,99,405,286,206
TIS11_133_196,19,284,213,604,543,451
TIS11_144_207,19,424,545,360,585,851
TIS11_155_218,10,424,257,585,990,785
TIS11_166_229,2,396,502,1097,795,803
TIS11_177_240,36,401,469,1875,870,752
TIS11_188_251,7280,439,1723,902,1040,516
TIS11_199_262,5,219,115,99,390,225
TIS11_210_273,17,137,1073,423,373,296
TIS11_221_284,16,240,457,404,455,597
TIS11_222_285,2,468,215,169,311,174
TOD6_1_64,14,300,667,465,574,467
TOD6_12_75,31,253,243,198,802,757
TOD6_23_86,59,528,770,945,1324,1544
TOD6_34_97,24,471,534,225,730,778
TOD6_45_108,44,264,502,365,497,522
TOD6_56_119,13,163,457,599,335,299
TOD6_67_130,5060,317,481,883,559,398
TOD6_78_141,30,53,190,289,231,234
TOD6_89_152,62,321,248,962,584,275
TOD6_100_163,13,213,197,231,295,382
TOD6_111_174,10,160,57,854,207,289
TOD6_122_185,16,275,328,94,633,642
TOD6_133_196,43,337,385,303,349,567
TOD6_144_207,3,0,1,2,15,4
TOD6_155_218,2,13,23,107,40,11
TOD6_166_229,19,135,222,210,142,118
TOD6_177_240,9,0,3,6,58,9
TOD6_188_251,3,57,8,4,220,99
TOD6_199_262,9,61,67,553,163,183
TOD6_210_273,10,437,267,1220,776,808
TOD6_221_284,10,308,74,679,404,398
TOD6_232_295,12,88,34,451,337,107
TOD6_243_306,22,444,88,897,952,567
TOD6_254_317,10,127,25,448,194,179
TOD6_265_328,5,151,96,950,286,398
TOD6_276_339,16,630,284,2347,854,585
TOD6_287_350,5,499,323,412,859,727
TOD6_298_361,51,852,251,1533,1821,947
TOD6_309_372,11,250,216,957,451,418
TOD6_320_383,29,766,1080,1770,1563,1353
TOD6_331_394,65,26,1,49,6,32
TOD6_342_405,23,133,496,63,465,227
TOD6_353_416,3,23,403,14,153,226
TOD6_364_427,14,179,173,210,292,181
TOD6_375_438,1,28,23,12,144,65
TOD6_386_449,4028,83,90,459,193,130
TOD6_397_460,0,11,6,184,11,48
TOD6_408_471,1,68,74,561,167,89
TOD6_419_482,2,33,12,262,57,38
TOD6_430_493,0,0,2,10,1,11
TOD6_441_504,2,56,96,7,98,30
TOD6_452_515,3,0,0,10,0,1
TOD6_463_526,1,274,7,282,236,291
TOD6_462_525,4,51,10,1,122,44
TOS4_1_64,35,316,690,1127,593,958
TOS4_12_75,11,813,503,1292,1157,927
TOS4_23_86,51,661,536,416,1267,1057
TOS4_34_97,19,713,594,813,1760,1034
TOS4_45_108,23,569,618,882,1606,1186
TOS4_56_119,6,183,231,413,447,458
TOS4_67_130,22,534,1208,1430,1688,1108
TOS4_78_141,44,301,741,482,937,820
TOS4_89_152,5,463,314,815,915,715
TOS4_100_163,20,347,241,275,677,435
TOS4_111_174,18943,238,1857,447,617,295
TOS4_122_185,0,26,0,0,88,59
TOS4_133_196,262,66,7,237,100,161
TOS4_144_207,14,161,142,243,255,163
TOS4_155_218,0,0,34,188,24,2
TOS4_166_229,2,39,31,6,107,78
TOS4_177_240,0,10,0,39,28,40
