,1_0_1,1_180_1,1_60_2,2_0_2,2_180_2,2_60_1
TBF1_45_108,390,1177,1607,1504,727,682
TBF1_56_119,548,1118,853,612,1461,688
TBF1_67_130,423,1089,568,1079,863,554
TBF1_78_141,440,771,495,754,1038,505
TBF1_89_152,222,472,254,774,113,436
TBF1_100_163,359,287,248,390,615,382
TBF1_111_174,350,364,452,870,523,474
TBF1_122_185,249,796,921,907,766,318
TBF1_133_196,852,1262,1172,1299,1084,822
TBF1_144_207,712,995,294,400,595,611
TBF1_155_218,432,581,835,847,426,416
TBF1_166_229,683,865,329,958,563,732
TBF1_177_240,271,813,272,1175,874,538
TBF1_188_251,151,324,370,241,736,355
TBF1_199_262,193,247,159,604,642,480
TBF1_210_273,56,161,83,407,179,73
TBF1_221_284,469,325,444,309,347,455
TBF1_232_295,117,308,403,319,695,119
TBF1_243_306,227,427,616,628,405,246
TBF1_254_317,163,375,541,217,688,317
TBF1_265_328,142,470,294,237,312,347
TBF1_276_339,100,127,368,339,216,321
TBF1_287_350,877,648,635,574,1253,562
TBF1_298_361,558,313,626,1374,746,589
TBF1_309_372,736,641,471,960,1200,809
TBF1_320_383,555,307,602,748,649,721
TBF1_331_394,835,972,685,789,855,685
TBF1_342_405,364,251,306,30,513,156
TBF1_353_416,400,315,788,479,771,495
TBF1_364_427,550,557,565,254,327,461
TBF1_375_438,732,349,177,106,407,229
TBF1_386_449,58,212,176,456,152,276
TBF1_397_460,191,74,1,0,0,134
TBF1_408_471,1,12,7,8,64,40
TBF1_419_482,24,109,1,1,96,18
TBF1_430_493,38,36,0,88,71,57
TBF1_441_504,12,185,8,403,88,110
TBF1_452_515,71,122,246,100,2,87
TBF1_463_526,78,33,75,23,103,194
TBF1_474_537,176,125,114,280,84,77
TBF1_485_548,116,115,57,3,11,52
TBF1_496_559,175,139,133,229,171,124
TBF1_499_562,255,47,122,4,2,9
TDA9_1_64,744,591,486,356,542,477
TDA9_12_75,1170,723,478,754,1250,963
TDA9_23_86,280,451,608,376,216,236
TDA9_34_97,401,290,257,127,471,383
TDA9_45_108,628,637,828,432,491,654
TDA9_56_119,111,229,102,229,927,303
TDA9_67_130,127,116,112,135,10,117
TDA9_78_141,42,227,167,2,350,189
TDA9_89_152,454,69,209,6,106,169
TDA9_100_163,137,187,12,128,53,55
TDA9_111_174,38,99,79,192,56,165
TDA9_122_185,1,23,27,82,1,40
TDA9_133_196,51,40,1,1,27,73
TDA9_144_207,140,293,35,4,159,173
TDA9_155_218,211,284,359,740,249,311
TDA9_166_229,208,431,447,225,230,232
TDA9_177_240,556,546,499,697,1271,634
TDA9_188_251,559,482,583,632,628,425
TDA9_199_262,1178,539,403,766,1050,480
TDA9_210_273,844,785,564,741,717,971
TDA9_221_284,417,506,255,851,774,520
TDA9_232_295,322,563,245,918,748,483
TDA9_243_306,258,289,504,979,1024,401
TDA9_254_317,198,149,675,194,370,393
TDA9_265_328,257,494,406,735,207,449
TDA9_276_339,223,889,978,233,657,431
TDA9_287_350,1112,1329,800,812,1676,828
TDA9_298_361,745,848,837,1714,1008,973
TDA9_309_372,390,415,1,164,329,457
TDA9_320_383,1039,934,1119,1900,1575,891
TDA9_331_394,764,1086,1266,1525,1737,1537
TDA9_342_405,651,1342,968,1552,2143,1124
TDA9_353_416,607,714,1019,1169,1283,797
TDA9_364_427,470,344,275,899,2867,335
TDA9_375_438,164,244,417,611,166,90
TDA9_386_449,151,292,206,500,83,335
TDA9_397_460,81,128,0,364,24,257
TDA9_408_471,256,123,142,449,127,262
TDA9_419_482,57,14,272,122,0,82
TDA9_430_493,121,179,223,170,46,197
TDA9_441_504,187,453,395,246,506,189
TDA9_452_515,65,167,166,226,76,62
TDA9_463_526,39,243,64,194,60,87
TDA9_474_537,42,188,209,115,145,91
TDA9_485_548,91,146,619,212,0,259
TDA9_496_559,94,280,133,292,34,213
TDA9_507_570,416,367,16,368,464,344
TDA9_518_581,246,158,300,197,1,94
TDA9_529_592,337,339,324,141,249,438
TDA9_540_603,197,495,190,692,1154,453
TDA9_551_614,317,767,590,347,554,403
TDA9_562_625,55,206,111,426,177,138
TDA9_573_636,83,744,453,355,899,341
TDA9_584_647,100,322,69,429,364,211
TDA9_595_658,48,242,193,305,10,154
TDA9_606_669,83,293,323,167,297,215
TDA9_617_680,276,283,52,789,207,138
TDA9_628_691,95,615,317,580,701,255
TDA9_639_702,39,548,297,707,306,252
TDA9_650_713,94,755,454,802,291,438
TDA9_661_724,534,1007,1217,573,1387,734
TDA9_672_735,170,523,384,472,211,224
TDA9_683_746,37,183,129,75,64,134
TDA9_694_757,182,524,216,751,159,242
TDA9_705_768,288,579,316,474,298,456
TDA9_716_779,200,73,179,161,315,276
TDA9_727_790,26,133,0,0,395,115
TDA9_738_801,101,94,15,34,3,79
TDA9_749_812,89,534,407,34,193,273
TDA9_760_823,67,306,168,159,28,201
TDA9_771_834,42,353,460,722,2,107
TDA9_782_845,65,376,176,386,301,148
TDA9_793_856,269,522,368,504,435,329
TDA9_804_867,193,644,535,452,545,352
TDA9_815_878,114,490,218,689,361,105
TDA9_826_889,79,497,511,711,166,305
TDA9_837_900,659,855,164,599,466,677
TDA9_848_911,578,832,618,1144,945,340
TDA9_859_922,256,634,504,471,307,235
TDA9_870_933,56,239,37,150,40,284
TDA9_881_944,318,386,259,525,396,247
TDA9_892_955,60,139,245,336,81,235
TDA9_903_966,331,220,106,87,229,209
TDA9_914_977,323,266,91,506,381,168
TDA9_925_988,91,641,446,389,190,238
TDA9_936_999,148,133,229,198,126,211
TDA9_947_1010,150,247,373,154,97,223
TDA9_958_1021,395,320,52,438,183,235
TDA9_969_1032,502,446,392,906,266,294
TDA9_980_1043,198,513,96,372,630,214
TDA9_991_1054,306,365,210,650,467,261
TDA9_1002_1065,366,706,713,644,682,389
TDA9_1013_1076,504,527,375,515,347,242
TDA9_1024_1087,601,793,343,371,240,523
TDA9_1035_1098,643,309,807,402,821,307
TDA9_1046_1109,122,555,276,387,341,252
TDA9_1057_1120,181,96,20,50,672,283
TDA9_1068_1131,140,280,341,332,264,141
TDA9_1079_1142,72,324,603,551,613,498
TDA9_1090_1153,155,454,269,155,543,335
TDA9_1101_1164,5,152,46,25,62,43
TDA9_1112_1175,75,81,176,120,77,3
TDA9_1123_1186,14,15,32,37,48,88
TDA9_1134_1197,285,186,130,200,153,98
TDA9_1145_1208,36,217,2,157,231,112
TDA9_1156_1219,206,496,459,100,372,183
TDA9_1167_1230,289,593,190,618,484,457
TDA9_1178_1241,158,434,304,629,976,293
TDA9_1189_1252,556,329,272,496,437,183
TDA9_499_562,903,671,633,703,476,664
TEC1_1_64,68,256,121,256,214,266
TEC1_12_75,129,252,493,315,427,423
TEC1_23_86,106,31,133,21,38,181
TEC1_34_97,890,547,222,125,376,395
TEC1_45_108,266,216,78,110,5,231
TEC1_56_119,448,352,167,354,370,260
TEC1_67_130,329,226,648,409,349,461
TEC1_78_141,202,486,320,246,482,254
TEC1_89_152,82,10,166,2,1,75
TEC1_100_163,2,126,300,58,55,59
TEC1_111_174,110,66,17,11,60,63
TEC1_122_185,0,37,3,3,2,0
TEC1_133_196,5,64,471,96,88,65
TEC1_144_207,103,351,233,252,298,172
TEC1_155_218,69,208,200,168,235,125
TEC1_166_229,279,533,628,424,451,222
TEC1_177_240,66,136,338,334,394,111
TEC1_188_251,446,647,508,835,159,418
TEC1_199_262,571,706,287,691,402,425
TEC1_210_273,183,383,377,503,664,261
TEC1_221_284,130,359,428,191,394,277
TEC1_232_295,81,196,139,151,101,286
TEC1_243_306,100,319,152,127,349,239
TEC1_254_317,91,424,230,426,129,323
TEC1_265_328,295,889,354,795,546,493
TEC1_276_339,63,412,223,1006,372,316
TEC1_287_350,164,420,363,351,331,216
TEC1_298_361,469,734,1136,873,874,817
TEC1_309_372,414,274,406,284,595,372
TEC1_320_383,26,153,7,47,65,172
TEC1_331_394,96,125,155,142,194,181
TEC1_342_405,186,114,6,77,31,90
TEC1_353_416,71,322,1,377,11,125
TEC1_364_427,441,369,634,885,607,442
TEC1_375_438,356,107,352,460,47,420
TEC1_386_449,204,341,383,106,717,273
TEC1_397_460,924,963,451,925,1193,733
TEC1_408_471,251,733,282,406,673,519
TEC1_419_482,796,939,639,938,1350,616
TEC1_423_486,715,1417,1071,1357,1971,1011
TIS11_1_64,165,216,166,530,249,337
TIS11_12_75,103,400,456,580,593,261
TIS11_23_86,76,183,152,407,152,156
TIS11_34_97,408,587,267,378,248,220
TIS11_45_108,307,120,144,435,347,196
TIS11_56_119,159,440,113,320,284,379
TIS11_67_130,592,789,672,853,1321,615
TIS11_78_141,99,548,442,619,598,425
TIS11_89_152,88,326,365,298,269,432
TIS11_100_163,6,64,3,245,162,24
TIS11_111_174,86,53,111,213,243,117
TIS11_122_185,52,50,3,2,0,84
TIS11_133_196,370,378,315,559,13,437
TIS11_144_207,428,298,618,567,245,472
TIS11_155_218,184,176,19,219,1,197
TIS11_166_229,773,248,461,706,69,492
TIS11_177_240,771,753,667,804,433,594
TIS11_188_251,676,596,1206,986,1560,556
TIS11_199_262,237,172,283,675,242,298
TIS11_210_273,396,454,461,872,647,427
TIS11_221_284,489,265,275,62,396,501
TIS11_222_285,469,618,106,601,101,157
TOD6_1_64,421,484,272,459,405,362
TOD6_12_75,769,589,249,265,935,437
TOD6_23_86,886,989,809,674,574,627
TOD6_34_97,645,646,656,807,922,559
TOD6_45_108,759,443,345,678,1434,502
TOD6_56_119,241,145,177,97,154,168
TOD6_67_130,470,162,379,429,1074,384
TOD6_78_141,750,283,414,154,789,468
TOD6_89_152,782,722,699,669,640,419
TOD6_100_163,227,492,697,66,447,253
TOD6_111_174,337,216,238,428,268,343
TOD6_122_185,269,324,154,377,95,169
TOD6_133_196,211,175,555,682,196,295
TOD6_144_207,47,117,35,10,4,38
TOD6_155_218,4,6,106,4,1,12
TOD6_166_229,26,34,3,185,0,31
TOD6_177_240,94,129,2,294,164,52
TOD6_188_251,148,262,91,41,43,175
TOD6_199_262,219,223,241,369,322,166
TOD6_210_273,445,283,185,917,341,360
TOD6_221_284,675,931,359,679,424,555
TOD6_232_295,281,446,651,620,571,576
TOD6_243_306,314,722,725,384,1058,530
TOD6_254_317,223,313,164,372,225,383
TOD6_265_328,323,258,531,893,294,429
TOD6_276_339,788,703,856,1572,671,840
TOD6_287_350,495,284,441,1301,501,673
TOD6_298_361,346,1231,1444,1089,1310,1250
TOD6_309_372,629,194,294,836,136,381
TOD6_320_383,800,690,582,428,1067,483
TOD6_331_394,33,118,167,116,358,77
TOD6_342_405,103,172,96,154,668,195
TOD6_353_416,94,270,135,24,132,81
TOD6_364_427,33,76,42,13,264,250
TOD6_375_438,55,53,102,10,0,48
TOD6_386_449,76,92,107,207,202,151
TOD6_397_460,39,47,0,30,1,149
TOD6_408_471,151,13,94,159,1,154
TOD6_419_482,125,152,281,263,1,245
TOD6_430_493,153,71,42,226,2,52
TOD6_441_504,10,4,0,1,99,5
TOD6_452_515,254,83,0,3,241,0
TOD6_463_526,61,353,45,257,195,101
TOD6_462_525,0,176,27,141,223,149
TOS4_1_64,755,588,455,1329,1217,447
TOS4_12_75,515,515,372,652,459,314
TOS4_23_86,262,906,623,551,943,680
TOS4_34_97,404,745,934,654,534,640
TOS4_45_108,855,1520,507,1179,1053,863
TOS4_56_119,347,517,530,192,196,410
TOS4_67_130,802,754,758,1052,923,890
TOS4_78_141,975,515,1015,859,1250,694
TOS4_89_152,532,419,729,524,182,292
TOS4_100_163,453,480,411,399,624,421
TOS4_111_174,594,318,159,326,491,145
TOS4_122_185,11,26,0,23,0,9
TOS4_133_196,181,94,230,243,9,313
TOS4_144_207,25,44,144,46,62,157
TOS4_155_218,43,165,0,158,0,33
TOS4_166_229,44,30,9,95,0,15
TOS4_177_240,34,132,3,100,4,20
TOS4_188_251,153,18,20,61,121,59
TOS4_199_262,117,36,251,104,269,42
TOS4_210_273,2,7,1,0,0,17
TOS4_221_284,33,4,1,3,0,12
TOS4_232_295,26,27,11,244,45,112
TOS4_243_306,10,54,171,173,13,54
TOS4_254_317,38,11,3,49,1,40
TOS4_265_328,67,403,41,157,235,177
TOS4_276_339,206,76,77,93,397,170
TOS4_287_350,33,54,171,10,0,179
TOS4_298_361,142,252,254,731,98,281
TOS4_309_372,175,72,3,177,68,166
TOS4_320_383,257,78,31,14,29,118
TOS4_331_394,34,115,4,238,0,29
TOS4_342_405,150,14,2,25,0,40
TOS4_353_416,185,329,324,98,249,239
TOS4_364_427,118,362,217,441,705,468
TOS4_375_438,290,390,350,291,248,261
TOS4_386_449,1262,709,466,1484,795,614
TOS4_397_460,252,703,495,838,654,531
TOS4_408_471,19,46,30,9,58,47
TOS4_419_482,3,48,0,1,1,6
TOS4_426_489,495,223,191,130,2,82
TOS8_1_64,323,607,187,600,268,437
TOS8_12_75,289,1034,573,932,836,876
TOS8_23_86,891,1067,1398,1495,1173,1277
TOS8_34_97,685,719,458,1409,1010,918
TOS8_45_108,212,479,327,301,219,173
TOS8_56_119,14,312,10,169,173,153
TOS8_67_130,28,126,43,92,158,93
TOS8_78_141,38,143,56,62,81,110
TOS8_89_152,11,294,197,217,234,146
TOS8_100_163,297,380,339,435,553,393
TOS8_111_174,244,360,253,343,423,228
TOS8_122_185,263,344,506,263,499,289
TOS8_133_196,6,45,77,52,1,70
TOS8_144_207,50,133,31,1,1,30
TOS8_155_218,640,448,520,432,201,427
TOS8_166_229,251,579,289,823,169,722
TOS8_177_240,307,292,453,520,483,143
TOS8_188_251,168,84,504,198,289,313
TOS8_199_262,162,437,625,788,413,294
TOS8_210_273,56,81,19,260,424,281
TOS8_213_276,35,352,391,563,549,257
TYE7_1_64,212,683,339,876,283,432
TYE7_12_75,386,674,1021,521,747,845
TYE7_23_86,927,1131,1761,1713,922,788
TYE7_34_97,1079,983,1783,2492,1242,1328
TYE7_45_108,1335,1710,1810,1933,1837,1177
TYE7_56_119,369,433,513,829,577,607
TYE7_67_130,483,753,239,589,1004,380
TYE7_78_141,825,767,1243,261,854,935
TYE7_89_152,205,198,379,128,387,140
TYE7_100_163,86,135,170,456,372,169
TYE7_111_174,292,53,97,373,87,348
TYE7_122_185,15,57,117,153,3,55
TYE7_133_196,176,154,132,524,226,163
TYE7_144_207,100,188,128,694,105,56
TYE7_155_218,60,185,327,64,275,143
TYE7_166_229,213,394,158,106,358,231
TYE7_177_240,445,465,271,324,346,231
TYE7_188_251,407,45,65,228,155,209
TYE7_199_262,360,639,655,468,849,529
TYE7_210_273,179,258,619,435,746,361
TYE7_221_284,99,179,456,387,266,254
TYE7_228_291,159,183,165,158,71,122
USV1_1_64,446,282,39,621,118,287
USV1_12_75,1051,447,403,148,671,499
USV1_23_86,803,372,305,905,1115,744
USV1_34_97,487,374,288,257,176,335
USV1_45_108,422,510,367,458,502,766
USV1_56_119,370,520,140,406,747,388
USV1_67_130,427,735,756,949,979,632
USV1_78_141,377,1271,1047,555,1054,684
USV1_89_152,697,844,1247,1327,914,812
USV1_100_163,217,413,560,1164,133,330
USV1_111_174,288,419,271,306,456,435
USV1_122_185,173,316,288,435,351,305
USV1_133_196,80,394,384,439,518,361
USV1_144_207,731,962,1757,1207,702,949
USV1_155_218,1343,1058,1409,762,1395,1217
USV1_166_229,794,1247,634,963,1238,624
USV1_177_240,508,739,356,1119,561,592
USV1_188_251,687,1377,2020,860,1991,1025
USV1_199_262,966,1322,780,1128,1616,1142
USV1_210_273,394,1037,943,1019,1588,895
USV1_221_284,252,474,176,497,675,382
USV1_232_295,295,314,251,361,201,285
USV1_243_306,167,234,137,173,317,302
USV1_254_317,98,72,20,358,169,152
USV1_265_328,31,94,30,119,1,12
USV1_276_339,4,101,72,157,2,49
USV1_287_350,32,496,99,505,553,132
USV1_298_361,186,355,154,646,305,368
USV1_309_372,60,311,115,294,116,266
USV1_320_383,131,69,90,405,139,277
USV1_328_391,104,315,208,394,243,195
VHR1_1_64,32,89,441,82,228,112
VHR1_12_75,22,59,201,228,31,18
VHR1_23_86,16,111,267,38,268,112
VHR1_34_97,209,361,500,606,347,354
VHR1_45_108,169,251,190,758,238,286
VHR1_56_119,392,690,792,498,473,423
VHR1_67_130,375,507,116,443,365,384
VHR1_78_141,555,409,384,624,334,342
VHR1_89_152,350,183,270,365,42,226
VHR1_100_163,736,862,1124,1111,204,595
VHR1_111_174,491,849,821,521,270,825
VHR1_122_185,898,811,1113,977,994,799
VHR1_133_196,643,1133,653,1486,149,791
VHR1_144_207,500,237,261,274,195,388
VHR1_155_218,674,1018,1488,686,1031,1120
VHR1_166_229,1120,905,647,478,1088,817
VHR1_177_240,670,433,359,413,24,536
VHR1_188_251,370,855,1119,569,727,734
VHR1_199_262,834,634,198,650,299,396
VHR1_210_273,891,1139,676,945,1946,929
VHR1_221_284,758,487,717,911,1013,543
VHR1_232_295,696,509,392,568,942,503
VHR1_243_306,1160,1364,1189,1248,2142,1271
VHR1_254_317,987,880,900,1069,1600,739
VHR1_265_328,167,671,840,674,629,361
VHR1_276_339,389,424,423,261,788,228
VHR1_287_350,893,1392,661,969,1151,688
VHR1_298_361,1122,1880,832,2051,560,889
VHR1_309_372,177,261,336,149,297,111
VHR1_320_383,55,114,29,3,76,91
VHR1_331_394,602,533,621,265,322,383
VHR1_342_405,776,524,346,1361,325,594
VHR1_353_416,643,469,406,492,231,525
VHR1_364_427,602,307,878,1406,388,643
VHR1_375_438,70,160,153,92,337,151
VHR1_386_449,98,193,249,17,176,170
VHR1_397_460,218,223,44,126,417,317
VHR1_408_471,265,231,261,862,317,152
VHR1_419_482,267,200,98,480,247,247
VHR1_430_493,30,287,227,106,79,156
VHR1_441_504,11,281,128,357,323,234
VHR1_452_515,42,314,70,129,193,113
VHR1_463_526,25,282,88,543,183,50
VHR1_474_537,8,182,33,80,87,35
VHR1_485_548,187,329,259,568,290,140
VHR1_496_559,349,632,415,623,786,513
VHR1_507_570,525,834,1098,1212,901,843
VHR1_518_581,273,497,437,215,430,286
VHR1_529_592,289,243,522,315,365,158
VHR1_540_603,355,592,533,483,439,444
VHR1_551_614,398,462,336,641,551,436
VHR1_562_625,207,142,232,78,321,118
VHR1_573_636,86,11,181,139,1,48
VHR1_577_640,138,338,350,510,248,269
VHR2_1_64,182,406,358,477,439,556
VHR2_12_75,64,318,435,289,448,134
VHR2_23_86,72,205,4,71,113,123
VHR2_34_97,83,261,151,293,46,278
VHR2_45_108,184,302,234,279,68,184
VHR2_56_119,16,110,186,174,183,128
VHR2_67_130,41,261,329,316,65,172
VHR2_78_141,261,33,52,287,123,52
VHR2_89_152,36,83,55,238,4,59
VHR2_100_163,24,179,82,518,81,131
VHR2_111_174,23,33,13,74,0,31
VHR2_122_185,663,444,994,337,779,714
VHR2_133_196,404,182,517,526,856,385
VHR2_144_207,424,471,213,288,670,373
VHR2_155_218,90,484,65,684,162,218
VHR2_166_229,247,535,461,869,393,463
VHR2_177_240,336,280,418,318,203,198
VHR2_188_251,538,472,321,579,532,480
VHR2_199_262,75,423,154,502,349,224
VHR2_210_273,32,42,0,100,54,74
VHR2_221_284,9,74,221,102,0,92
VHR2_232_295,108,506,398,131,17,198
VHR2_243_306,38,254,53,160,139,76
VHR2_254_317,140,170,76,202,174,82
VHR2_265_328,160,256,350,879,113,281
VHR2_276_339,233,392,609,469,884,364
VHR2_287_350,170,379,159,1309,417,450
VHR2_298_361,255,381,411,158,332,160
VHR2_309_372,1199,1695,1042,1869,2600,1234
VHR2_320_383,719,1606,1224,1203,1259,1276
VHR2_331_394,452,1275,1163,1165,1129,941
VHR2_342_405,831,1531,1581,759,1163,1630
VHR2_353_416,1108,990,1465,976,1138,749
VHR2_364_427,391,533,1045,150,688,488
VHR2_375_438,207,97,398,315,171,138
VHR2_386_449,188,146,199,211,36,139
VHR2_397_460,317,185,307,198,223,281
VHR2_408_471,734,330,74,247,86,319
VHR2_419_482,78,83,179,120,65,100
VHR2_430_493,678,286,307,743,421,259
VHR2_441_504,468,201,291,408,586,558
VHR2_577_640,291,263,223,323,245,140
VID22_1_64,727,62,448,47,109,213
VID22_12_75,425,355,247,186,381,361
VID22_23_86,34,135,146,134,157,195
VID22_34_97,59,112,262,132,63,155
VID22_45_108,321,343,13,281,62,133
VID22_56_119,158,431,100,16,955,206
VID22_67_130,714,587,232,345,804,245
VID22_78_141,114,319,116,195,68,297
VID22_89_152,3,124,342,131,139,72
VID22_100_163,183,285,205,370,356,138
VID22_111_174,41,48,111,33,0,89
VID22_122_185,154,86,371,477,69,176
VID22_133_196,501,894,370,268,926,718
VID22_144_207,159,516,578,560,256,419
VID22_155_218,632,342,39,408,408,403
VID22_166_229,702,478,258,905,337,259
VID22_177_240,296,491,662,524,253,496
VID22_188_251,1788,1379,836,1696,1045,904
VID22_199_262,467,633,563,421,749,468
VID22_210_273,377,446,925,771,357,351
VID22_221_284,69,140,237,598,292,201
VID22_232_295,100,21,2,115,117,78
VID22_243_306,10,75,55,171,145,236
VID22_254_317,62,460,278,269,373,208
VID22_265_328,213,471,333,319,496,253
VID22_276_339,272,872,472,1280,1333,558
VID22_287_350,56,178,207,290,82,166
VID22_298_361,331,296,278,428,518,230
VID22_309_372,350,176,756,575,419,406
VID22_320_383,349,544,298,445,686,400
VID22_331_394,323,1457,1231,1132,1275,1023
VID22_342_405,555,968,428,899,1019,681
VID22_353_416,794,1086,1172,1083,924,629
VID22_364_427,810,1374,724,1239,1261,665
VID22_375_438,164,1017,235,617,613,375
VID22_386_449,235,1426,741,812,697,580
VID22_397_460,489,741,317,977,723,426
VID22_408_471,438,651,543,777,825,481
VID22_419_482,137,708,818,492,906,381
VID22_430_493,517,1128,895,1501,992,659
VID22_441_504,247,907,451,546,625,573
VID22_452_515,555,1174,971,365,1958,826
VID22_463_526,233,773,551,1021,713,489
VID22_474_537,383,1031,672,722,919,546
VID22_485_548,78,886,297,1066,633,399
VID22_496_559,114,382,323,209,246,213
VID22_507_570,47,216,412,574,224,190
VID22_518_581,75,582,269,765,575,248
VID22_529_592,236,580,233,276,972,339
VID22_540_603,360,713,354,625,413,237
VID22_551_614,510,1062,1457,1026,1319,550
VID22_562_625,218,1058,482,1632,935,491
VID22_573_636,132,356,353,489,685,406
VID22_584_647,123,819,579,844,661,490
VID22_595_658,373,756,366,1395,567,585
VID22_606_669,30,131,136,124,67,147
VID22_617_680,43,14,2,33,0,1
VID22_628_691,132,90,290,92,319,97
VID22_639_702,148,28,11,15,68,32
VID22_650_713,177,233,240,121,75,39
VID22_661_724,27,110,13,51,0,114
VID22_672_735,68,245,330,280,399,227
VID22_683_746,305,595,797,318,1598,540
VID22_694_757,271,669,548,507,816,621
VID22_705_768,134,314,278,309,353,214
VID22_716_779,178,979,413,1036,1214,640
VID22_727_790,539,612,180,346,519,176
VID22_738_801,327,344,134,281,333,129
VID22_749_812,54,3,103,21,185,189
VID22_760_823,257,322,307,798,835,394
VID22_771_834,200,283,378,365,427,351
VID22_782_845,109,231,296,578,221,97
VID22_793_856,151,299,473,446,666,134
VID22_804_867,710,1760,887,1168,1389,923
VID22_815_878,42,128,425,215,187,45
VID22_826_889,11,203,74,176,58,109
VID22_837_900,332,828,437,964,1372,547
VID22_838_901,530,1458,177,549,649,212
XBP1_1_64,652,838,735,1610,606,634
XBP1_12_75,638,1350,578,427,1054,998
XBP1_23_86,996,1013,549,768,337,633
XBP1_34_97,150,351,110,450,356,164
XBP1_45_108,372,1126,954,1233,1351,625
XBP1_56_119,1812,2782,2849,1644,3148,2042
XBP1_67_130,917,671,702,618,1695,699
XBP1_78_141,419,401,527,532,1116,492
XBP1_89_152,1107,536,652,1244,642,907
XBP1_100_163,1608,625,756,2162,484,975
XBP1_111_174,492,903,825,690,1015,1000
XBP1_122_185,158,384,342,362,555,402
XBP1_133_196,204,474,380,543,1098,433
XBP1_144_207,227,180,461,738,339,420
XBP1_155_218,478,265,195,374,538,243
XBP1_166_229,648,829,528,1177,922,499
XBP1_177_240,348,476,205,202,373,367
XBP1_188_251,571,961,689,495,80,487
XBP1_199_262,273,644,299,830,577,493
XBP1_210_273,535,1180,847,1319,911,780
XBP1_221_284,493,1160,1477,1106,3406,737
XBP1_232_295,1075,1844,1973,1867,3238,1520
XBP1_243_306,290,177,45,46,364,240
XBP1_254_317,1698,1115,1495,1303,1800,1354
XBP1_265_328,1161,1092,798,878,1287,952
XBP1_276_339,827,1609,1033,2286,1360,1148
XBP1_287_350,540,725,482,767,957,549
XBP1_298_361,786,935,1005,855,1394,935
XBP1_309_372,322,538,450,765,408,497
XBP1_320_383,612,1046,718,605,992,385
XBP1_331_394,472,1006,916,905,811,530
XBP1_342_405,114,374,216,425,441,272
XBP1_353_416,832,1755,1483,1578,2864,1493
XBP1_364_427,626,741,687,758,923,512
XBP1_375_438,708,1349,1378,748,1106,735
XBP1_386_449,653,513,410,703,682,645
XBP1_397_460,1475,858,2150,3239,1136,1547
XBP1_408_471,73,308,583,104,740,349
XBP1_419_482,813,502,540,998,270,626
XBP1_430_493,210,215,74,100,78,178
XBP1_441_504,406,306,423,398,115,311
XBP1_452_515,222,273,325,542,289,408
XBP1_463_526,226,406,198,5,450,176
XBP1_474_537,116,406,223,220,629,187
XBP1_485_548,248,167,152,164,3,164
XBP1_496_559,1164,2070,1955,1614,2066,1302
XBP1_507_570,1116,1871,978,1887,1640,982
XBP1_518_581,966,1809,1289,1888,2581,1276
XBP1_529_592,1387,2371,1773,1477,2129,1777
XBP1_540_603,1998,1259,1498,1453,1705,1889
XBP1_551_614,569,398,333,743,539,306
XBP1_562_625,853,717,871,1290,622,798
XBP1_573_636,406,749,536,1052,1807,907
XBP1_584_647,109,396,677,4,333,434
YAP1_1_64,171,252,123,169,0,414
YAP1_12_75,239,194,79,178,200,250
YAP1_23_86,232,223,116,259,224,119
YAP1_34_97,3,0,1,1,0,0
YAP1_45_108,0,0,76,3,0,1
YAP1_56_119,13,1,137,6,2,19
YAP1_67_130,0,5,2,0,1,1
YAP1_78_141,2,40,0,0,0,0
YAP1_89_152,58,80,66,237,130,107
YAP1_100_163,39,99,143,102,46,28
YAP1_111_174,4,10,119,50,34,73
YAP1_122_185,2,57,0,53,42,17
YAP1_133_196,1,71,24,193,181,142
YAP1_144_207,73,77,58,95,132,39
YAP1_155_218,15,87,131,327,80,22
YAP1_166_229,35,34,159,3,1,1
YAP1_177_240,146,13,78,61,1,45
YAP1_188_251,424,561,516,307,279,341
YAP1_199_262,743,683,546,397,992,774
YAP1_210_273,455,749,603,1418,606,602
YAP1_221_284,401,255,254,432,87,378
YAP1_232_295,420,144,179,161,346,204
YAP1_243_306,129,98,87,21,474,75
YAP1_254_317,15,12,90,35,2,2
YAP1_265_328,0,0,0,1,2,0
YAP1_276_339,17,104,80,277,177,72
YAP1_287_350,81,193,475,158,260,196
YAP1_298_361,356,370,448,676,450,420
YAP1_309_372,340,574,55,153,935,352
YAP1_320_383,137,568,258,411,480,267
YAP1_331_394,490,602,479,228,448,395
YAP1_342_405,150,289,167,322,235,340
YAP1_353_416,367,246,196,627,261,344
YAP1_364_427,261,671,213,267,947,266
YAP1_375_438,298,401,355,224,367,286
YAP1_386_449,98,178,259,107,149,187
YAP1_397_460,133,372,167,386,123,183
YAP1_408_471,159,103,505,202,203,256
YAP1_419_482,115,331,3,209,108,190
YAP1_430_493,164,225,381,163,219,171
YAP1_441_504,436,456,245,635,610,263
YAP1_452_515,416,687,349,641,714,529
YAP1_463_526,72,115,106,6,0,82
YAP1_474_537,44,112,3,144,246,96
YAP1_485_548,96,42,4,292,230,21
YAP1_496_559,58,45,4,77,0,11
YAP1_507_570,27,16,0,2,0,20
YAP1_518_581,173,209,1,2,1,118
YAP1_529_592,53,199,17,222,0,97
YAP1_540_603,66,74,120,122,200,123
YAP1_551_614,186,303,224,146,154,349
