,1_0_1,1_0_2
MGA2_221_284,97,87
MGA2_232_295,75,45
MGA2_243_306,434,395
MGA2_254_317,145,369
MGA2_265_328,215,291
MGA2_276_339,376,380
MGA2_287_350,1042,579
MGA2_298_361,413,397
MGA2_309_372,519,513
MGA2_320_383,310,291
MGA2_331_394,437,377
MGA2_342_405,276,239
MGA2_353_416,215,193
MGA2_364_427,347,367
MGA2_375_438,649,685
MGA2_386_449,516,475
MGA2_397_460,1325,1173
MGA2_408_471,3293,2984
MGA2_419_482,1847,1564
MGA2_430_493,1424,1093
MGA2_441_504,1754,1497
MGA2_452_515,1413,1218
MGA2_463_526,147,109
MGA2_474_537,821,719
MGA2_485_548,544,444
MGA2_496_559,1121,962
MGA2_507_570,609,690
MGA2_518_581,1922,1924
MGA2_529_592,6380,5470
MGA2_540_603,4495,4055
MGA2_551_614,2442,2241
MGA2_562_625,1860,1715
MGA2_573_636,1452,1240
MGA2_584_647,414,396
MGA2_595_658,378,305
MGA2_606_669,973,694
MGA2_617_680,329,295
MGA2_628_691,141,121
MGA2_639_702,230,263
MGA2_650_713,1320,1138
MGA2_661_724,447,512
MGA2_672_735,952,958
MGA2_683_746,376,505
MGA2_694_757,499,624
MGA2_705_768,810,900
MGA2_716_779,614,670
MGA2_727_790,865,1612
MGA2_738_801,1377,1221
MGA2_749_812,695,684
MGA2_760_823,349,449
MGA2_771_834,393,463
MGA2_782_845,900,824
MGA2_793_856,586,581
MGA2_804_867,1085,1067
MGA2_815_878,710,790
MGA2_826_889,778,901
MGA2_837_900,432,465
MGA2_848_911,603,545
MGA2_859_922,1064,873
MGA2_870_933,423,364
MGA2_881_944,1415,1438
MGA2_892_955,1121,1643
MGA2_903_966,1882,1635
MGA2_914_977,3270,3150
MGA2_925_988,258,268
MGA2_936_999,999,875
MGA2_947_1010,506,526
MGA2_958_1021,95,70
MGA2_969_1032,618,460
MGA2_980_1043,171,285
MGA2_991_1054,427,479
MGA2_1002_1065,70,85
MGA2_1013_1076,174,217
MGA2_1024_1087,183,240
MGA2_1035_1098,297,242
MGA2_1046_1109,398,393
MGA2_1050_1113,762,555
MIG1_1_64,2311,1821
MIG1_12_75,1314,1144
MIG1_23_86,2890,2241
MIG1_34_97,3104,2714
MIG1_45_108,2548,2046
MIG1_56_119,1752,1564
MIG1_67_130,631,587
MIG1_78_141,1968,1812
MIG1_89_152,1808,1786
MIG1_100_163,1436,1431
MIG1_111_174,849,868
MIG1_122_185,1907,1709
MIG1_133_196,2189,2075
MIG1_144_207,1531,1321
MIG1_155_218,1617,1441
MIG1_166_229,2529,2342
MIG1_177_240,3428,2679
MIG1_188_251,2761,2222
MIG1_199_262,866,707
MIG1_210_273,3092,2648
MIG1_221_284,4025,3559
MIG1_232_295,1888,1701
MIG1_243_306,1934,1668
MIG1_254_317,1424,1213
MIG1_265_328,1652,1601
MIG1_276_339,1230,1203
MIG1_287_350,2119,1712
MIG1_298_361,1143,1018
MIG1_309_372,2141,1647
MIG1_320_383,2215,1771
MIG1_331_394,1106,1079
MIG1_342_405,1778,1462
MIG1_353_416,1049,888
MIG1_364_427,3018,1144
MIG1_375_438,363,146
MIG1_386_449,610,606
MIG1_397_460,1115,1269
MIG1_408_471,2346,1026
MIG1_419_482,1972,2482
MIG1_430_493,1311,1314
MIG1_441_504,3508,3114
MIG2_1_64,1269,1219
MIG2_12_75,589,420
MIG2_23_86,404,285
MIG2_34_97,1113,952
MIG2_45_108,925,789
MIG2_56_119,757,699
MIG2_67_130,1392,1312
MIG2_78_141,3067,2795
MIG2_89_152,4463,4044
MIG2_100_163,4462,3089
MIG2_111_174,3424,2813
MIG2_122_185,4339,3569
MIG2_133_196,6629,5350
MIG2_144_207,5413,4472
MIG2_155_218,3298,2788
MIG2_166_229,3564,2734
MIG2_177_240,2605,2158
MIG2_188_251,4168,3579
MIG2_199_262,3275,2679
MIG2_210_273,1791,1492
MIG2_221_284,3285,2906
MIG2_232_295,3094,2853
MIG2_243_306,2021,1843
MIG2_254_317,4135,3730
MIG2_265_328,3176,2493
MIG2_276_339,2587,2009
MIG2_287_350,1184,1007
MIG2_298_361,1288,1033
MIG2_309_372,742,649
MIG2_320_383,1469,752
MIG2_319_382,1233,1275
MIG3_1_64,1330,1401
MIG3_12_75,699,630
MIG3_23_86,1788,1624
MIG3_34_97,3879,3305
MIG3_45_108,1684,1405
MIG3_56_119,1218,953
MIG3_67_130,2683,2362
MIG3_78_141,1411,1351
MIG3_89_152,3013,2575
MIG3_100_163,951,876
MIG3_111_174,2146,2121
MIG3_122_185,2827,2745
MIG3_133_196,2140,1849
MIG3_144_207,3801,3411
MIG3_155_218,4438,3708
MIG3_166_229,3387,3031
MIG3_177_240,2477,2216
MIG3_188_251,2189,2050
MIG3_199_262,1939,1915
MIG3_210_273,1704,1844
MIG3_221_284,2001,1717
MIG3_232_295,3448,3001
MIG3_243_306,4494,3849
MIG3_254_317,2954,2437
MIG3_265_328,1435,1302
MIG3_276_339,506,442
MIG3_287_350,669,583
MIG3_298_361,689,510
MIG3_309_372,521,174
MIG3_320_383,1013,778
MIG3_331_394,1909,1478
MOT2_1_64,1086,1149
MOT2_12_75,635,1781
MOT2_23_86,1159,1174
MOT2_34_97,456,525
MOT2_45_108,222,1057
MOT2_56_119,798,667
MOT2_67_130,485,474
MOT2_78_141,195,184
MOT2_89_152,437,367
MOT2_100_163,749,805
MOT2_111_174,397,469
MOT2_122_185,459,572
MOT2_133_196,1114,1391
MOT2_144_207,1199,1040
MOT2_155_218,527,578
MOT2_166_229,663,633
MOT2_177_240,1889,1576
MOT2_188_251,3143,2731
MOT2_199_262,1696,1610
MOT2_210_273,858,765
MOT2_221_284,782,671
MOT2_232_295,805,1085
MOT2_243_306,990,953
MOT2_254_317,324,405
MOT2_265_328,1094,1032
MOT2_276_339,2008,1907
MOT2_287_350,1871,1668
MOT2_298_361,1214,1043
MOT2_309_372,2895,2385
MOT2_320_383,2036,1672
MOT2_331_394,3114,2751
MOT2_342_405,1738,1391
MOT2_353_416,2188,1872
MOT2_364_427,1313,1138
MOT2_375_438,2740,2406
MOT2_386_449,2223,1951
MOT2_397_460,905,964
MOT2_408_471,1189,1262
MOT2_419_482,1185,1101
MOT2_430_493,675,841
MOT2_441_504,833,811
MOT2_452_515,803,838
MOT2_463_526,1458,1336
MOT2_474_537,2365,2147
MOT2_485_548,2168,2018
MOT2_496_559,1127,1089
MOT2_507_570,1191,1196
MOT2_518_581,1144,956
MOT2_524_587,1626,1453
MOT3_1_64,4310,3363
MOT3_12_75,1718,1268
MOT3_23_86,3520,2760
MOT3_34_97,3593,2852
MOT3_45_108,1564,1371
MOT3_56_119,1213,957
MOT3_67_130,835,734
MOT3_78_141,797,663
MOT3_89_152,242,292
MOT3_100_163,256,306
MOT3_111_174,1398,1108
MOT3_122_185,109,317
MOT3_133_196,211,188
MOT3_144_207,72,147
MOT3_155_218,1765,1709
MOT3_166_229,2392,1973
MOT3_177_240,1541,1217
MOT3_188_251,1185,1381
MOT3_199_262,1545,1282
MOT3_210_273,1109,817
MOT3_221_284,1070,917
MOT3_232_295,2970,2512
MOT3_243_306,2468,2345
MOT3_254_317,3227,2548
MOT3_265_328,2221,2243
MOT3_276_339,2890,2442
MOT3_287_350,1899,1902
MOT3_298_361,2338,1994
MOT3_309_372,2284,2127
MOT3_320_383,1401,1284
MOT3_331_394,710,665
MOT3_342_405,165,222
MOT3_353_416,608,657
MOT3_364_427,918,837
MOT3_375_438,111,124
MOT3_386_449,99,99
MOT3_397_460,416,438
MOT3_408_471,304,375
MOT3_419_482,236,257
MOT3_427_490,510,529
MSN1_1_64,1054,1066
MSN1_12_75,1047,1229
MSN1_23_86,657,681
MSN1_34_97,1054,1130
MSN1_45_108,1679,1732
MSN1_56_119,3464,2775
MSN1_67_130,2258,1800
MSN1_78_141,2133,1944
MSN1_89_152,1249,1073
MSN1_100_163,965,1459
MSN1_111_174,549,371
MSN1_122_185,178,173
MSN1_133_196,283,310
MSN1_144_207,492,394
MSN1_155_218,562,540
MSN1_166_229,620,583
MSN1_177_240,1579,1516
MSN1_188_251,592,957
MSN1_199_262,2646,2437
MSN1_210_273,2828,2042
MSN1_221_284,2539,2985
MSN1_232_295,1655,1593
MSN1_243_306,1473,1190
MSN1_254_317,583,451
MSN1_265_328,1382,1270
MSN1_276_339,1351,1181
MSN1_287_350,842,791
MSN1_298_361,604,623
MSN1_309_372,477,918
MSN1_320_383,946,522
MSN1_319_382,526,928
MSN2_1_64,523,622
MSN2_12_75,667,720
MSN2_23_86,1035,912
MSN2_34_97,999,1051
MSN2_45_108,1310,1292
MSN2_56_119,1110,1003
MSN2_67_130,2042,1929
MSN2_78_141,1773,1698
MSN2_89_152,631,186
MSN2_100_163,189,214
MSN2_111_174,654,616
MSN2_122_185,1594,1273
MSN2_133_196,1741,1561
MSN2_144_207,2087,1742
MSN2_155_218,2229,2085
MSN2_166_229,839,1042
MSN2_177_240,2002,1021
MSN2_188_251,737,776
MSN2_199_262,415,426
MSN2_210_273,586,688
MSN2_221_284,531,707
MSN2_232_295,841,957
MSN2_243_306,723,813
MSN2_254_317,1537,1546
MSN2_265_328,1356,1289
MSN2_276_339,1157,1083
MSN2_287_350,2354,1915
MSN2_298_361,986,856
MSN2_309_372,433,430
MSN2_320_383,275,273
MSN2_331_394,468,314
MSN2_342_405,506,388
MSN2_353_416,125,155
MSN2_364_427,70,80
MSN2_375_438,193,165
MSN2_386_449,1206,1013
MSN2_397_460,772,666
MSN2_408_471,1253,990
MSN2_419_482,1499,1253
MSN2_430_493,646,690
MSN2_441_504,552,549
MSN2_452_515,976,786
MSN2_463_526,587,534
MSN2_474_537,1181,1025
MSN2_485_548,1275,905
MSN2_496_559,1627,1296
MSN2_507_570,1248,1117
MSN2_518_581,1442,1317
MSN2_529_592,3715,3096
MSN2_540_603,3076,2649
MSN2_551_614,1066,1625
MSN2_562_625,878,705
MSN2_573_636,421,372
MSN2_584_647,973,853
MSN2_595_658,108,98
MSN2_606_669,675,499
MSN2_617_680,824,563
MSN2_628_691,2279,1926
MSN2_639_702,2525,3224
MSN2_641_704,2212,2050
MSN4_1_64,1794,1562
MSN4_12_75,1876,1610
MSN4_23_86,1895,1807
MSN4_34_97,1885,1783
MSN4_45_108,883,1017
MSN4_56_119,934,2595
MSN4_67_130,1078,1113
MSN4_78_141,437,923
MSN4_89_152,238,272
MSN4_100_163,715,672
MSN4_111_174,201,244
MSN4_122_185,311,300
MSN4_133_196,697,650
MSN4_144_207,602,581
MSN4_155_218,412,413
MSN4_166_229,909,952
MSN4_177_240,1186,1149
MSN4_188_251,771,761
MSN4_199_262,887,1045
MSN4_210_273,781,1964
MSN4_221_284,645,735
MSN4_232_295,1848,1769
MSN4_243_306,2666,2338
MSN4_254_317,4954,2560
MSN4_265_328,1532,1356
MSN4_276_339,1062,1068
MSN4_287_350,1089,1010
MSN4_298_361,508,601
MSN4_309_372,1025,689
MSN4_320_383,1652,954
MSN4_331_394,845,707
MSN4_342_405,1469,1323
MSN4_353_416,3570,3017
MSN4_364_427,2715,2536
MSN4_375_438,2316,2184
MSN4_386_449,1436,1369
MSN4_397_460,1840,1719
MSN4_408_471,3357,2716
MSN4_419_482,3686,3101
MSN4_430_493,4533,3396
MSN4_441_504,2670,2224
MSN4_452_515,2558,2074
MSN4_463_526,2064,1765
MSN4_474_537,2020,1623
MSN4_485_548,1725,1492
MSN4_496_559,1977,1543
MSN4_507_570,1384,1017
MSN4_518_581,793,803
MSN4_529_592,949,902
MSN4_540_603,1121,1165
MSN4_551_614,1169,1093
MSN4_562_625,833,742
MSN4_567_630,811,899
NDT80_1_64,307,291
NDT80_12_75,1298,1143
NDT80_23_86,1979,1601
NDT80_34_97,1122,1025
NDT80_45_108,1159,1182
NDT80_56_119,902,878
NDT80_67_130,973,976
NDT80_78_141,880,882
NDT80_89_152,531,548
NDT80_100_163,255,309
NDT80_111_174,519,503
NDT80_122_185,681,703
NDT80_133_196,1871,1641
NDT80_144_207,805,1041
NDT80_155_218,904,744
NDT80_166_229,1247,986
NDT80_177_240,1150,1068
NDT80_188_251,1739,1139
NDT80_199_262,285,383
NDT80_210_273,698,440
NDT80_221_284,702,733
NDT80_232_295,1008,981
NDT80_243_306,1385,1313
NDT80_254_317,1311,1190
NDT80_265_328,645,678
NDT80_276_339,1473,1326
NDT80_287_350,1096,1874
NDT80_298_361,898,908
NDT80_309_372,1501,1399
NDT80_320_383,1992,2658
NDT80_331_394,1910,1521
NDT80_342_405,2798,2282
NDT80_353_416,1210,1045
NDT80_364_427,2820,2331
NDT80_375_438,2451,2009
NDT80_386_449,2181,1868
NDT80_397_460,1165,942
NDT80_408_471,547,1402
NDT80_419_482,938,742
NDT80_430_493,1376,541
NDT80_441_504,182,223
NDT80_452_515,32,34
NDT80_463_526,154,139
NDT80_474_537,457,446
NDT80_485_548,373,327
NDT80_496_559,148,197
NDT80_507_570,350,362
NDT80_518_581,587,619
NDT80_529_592,240,276
NDT80_540_603,415,511
NDT80_551_614,1000,1028
NDT80_562_625,432,490
NDT80_564_627,380,456
NFI1_1_64,12,22
NFI1_12_75,143,208
NFI1_23_86,264,326
NFI1_34_97,297,420
NFI1_45_108,522,595
NFI1_56_119,634,790
NFI1_67_130,659,664
NFI1_78_141,756,801
NFI1_89_152,947,826
NFI1_100_163,784,847
NFI1_111_174,1860,1711
NFI1_122_185,2371,2111
NFI1_133_196,969,903
NFI1_144_207,596,539
NFI1_155_218,272,259
NFI1_166_229,275,329
NFI1_177_240,852,986
NFI1_188_251,61,76
NFI1_199_262,799,915
NFI1_210_273,499,549
NFI1_221_284,542,606
NFI1_232_295,704,363
NFI1_243_306,489,838
NFI1_254_317,426,639
NFI1_265_328,215,250
NFI1_276_339,198,156
NFI1_287_350,756,768
NFI1_298_361,499,1037
NFI1_309_372,2434,2140
NFI1_320_383,3526,3210
NFI1_331_394,4299,3541
NFI1_342_405,911,940
NFI1_353_416,1193,1647
NFI1_364_427,1314,1175
NFI1_375_438,666,778
NFI1_386_449,126,112
NFI1_397_460,382,362
NFI1_408_471,287,271
NFI1_419_482,1806,1590
NFI1_430_493,2140,1381
NFI1_441_504,1908,1774
NFI1_452_515,2795,2469
NFI1_463_526,1001,1020
NFI1_474_537,1719,1402
NFI1_485_548,705,669
NFI1_496_559,453,385
NFI1_507_570,672,551
NFI1_518_581,887,775
NFI1_529_592,914,852
NFI1_540_603,1353,1221
NFI1_551_614,1176,1163
NFI1_562_625,1834,1683
NFI1_573_636,2367,2374
NFI1_584_647,1317,1154
NFI1_595_658,3005,4323
NFI1_606_669,2319,2061
NFI1_617_680,4303,3007
NFI1_628_691,3606,3108
NFI1_639_702,1687,1259
NFI1_650_713,1477,1505
NFI1_661_724,276,493
NFI1_663_726,412,387
NHP6A_1_64,1811,1510
NHP6A_12_75,897,743
NHP6A_23_86,2421,1921
NHP6A_30_93,1464,1356
NHP6B_1_64,1378,1177
NHP6B_12_75,1498,1383
NHP6B_23_86,1238,999
NHP6B_34_97,1106,914
NHP6B_36_99,2533,2055
NRG1_1_64,649,610
NRG1_12_75,1127,1070
NRG1_23_86,625,635
NRG1_34_97,790,800
NRG1_45_108,518,604
NRG1_56_119,1072,341
NRG1_67_130,743,815
NRG1_78_141,755,716
NRG1_89_152,234,168
NRG1_100_163,609,532
NRG1_111_174,651,670
NRG1_122_185,394,393
NRG1_133_196,259,251
NRG1_144_207,1152,996
NRG1_155_218,901,1899
NRG1_166_229,1945,1722
NRG1_168_231,2005,1850
NRG2_1_64,1279,1159
NRG2_12_75,1477,1588
NRG2_23_86,1014,1015
NRG2_34_97,516,511
NRG2_45_108,1086,921
NRG2_56_119,646,701
NRG2_67_130,695,769
NRG2_78_141,332,277
NRG2_89_152,59,67
NRG2_100_163,336,415
NRG2_111_174,262,267
NRG2_122_185,402,422
NRG2_133_196,370,344
NRG2_144_207,2042,1625
NRG2_155_218,2271,1921
NRG2_157_220,2053,1639
NSI1_1_64,641,580
NSI1_12_75,258,339
NSI1_23_86,128,111
NSI1_34_97,24,52
NSI1_45_108,264,200
NSI1_56_119,449,354
NSI1_67_130,408,461
NSI1_78_141,271,227
NSI1_89_152,845,717
NSI1_100_163,194,156
NSI1_111_174,531,547
NSI1_122_185,686,628
NSI1_133_196,822,743
NSI1_144_207,687,648
NSI1_155_218,437,468
NSI1_166_229,377,405
NSI1_177_240,732,1556
NSI1_188_251,240,1318
NSI1_199_262,619,552
NSI1_210_273,1198,1173
NSI1_221_284,2163,1760
NSI1_232_295,337,273
NSI1_243_306,1336,921
NSI1_254_317,594,466
NSI1_265_328,938,861
NSI1_276_339,294,304
NSI1_287_350,202,296
NSI1_298_361,429,343
NSI1_309_372,69,80
NSI1_320_383,178,232
NSI1_331_394,98,127
NSI1_342_405,40,16
NSI1_353_416,171,146
NSI1_364_427,82,64
NSI1_375_438,176,156
NSI1_386_449,82,101
NSI1_397_460,502,471
NSI1_408_471,545,587
NSI1_419_482,606,604
NSI1_430_493,383,426
NSI1_441_504,1339,1617
NSI1_452_515,1592,1468
NSI1_463_526,1514,1336
NSI1_474_537,1696,1621
NSI1_485_548,1929,1485
NSI1_496_559,1425,1075
NSI1_507_570,1729,1498
NSI1_157_220,1547,1479
OTU1_1_64,993,882
OTU1_12_75,1584,1496
OTU1_23_86,1328,1333
OTU1_34_97,1906,1696
OTU1_45_108,1303,1107
OTU1_56_119,2937,2709
OTU1_67_130,3426,2925
OTU1_78_141,3936,3442
OTU1_89_152,7375,5365
OTU1_100_163,5164,3901
OTU1_111_174,4438,3706
OTU1_122_185,2289,1890
OTU1_133_196,2629,2139
OTU1_144_207,2386,2191
OTU1_155_218,1925,1621
OTU1_166_229,2310,3234
OTU1_177_240,2232,1680
OTU1_188_251,1996,1821
OTU1_199_262,2035,2094
OTU1_210_273,2181,1915
OTU1_221_284,1595,1447
OTU1_232_295,2115,1823
OTU1_238_301,3238,2584
PDC2_1_64,266,134
PDC2_12_75,409,391
PDC2_23_86,667,734
PDC2_34_97,987,857
PDC2_45_108,304,246
PDC2_56_119,596,724
PDC2_67_130,1038,1122
PDC2_78_141,531,669
PDC2_89_152,1183,1275
PDC2_100_163,476,502
PDC2_111_174,377,444
PDC2_122_185,265,287
PDC2_133_196,563,491
PDC2_144_207,745,721
PDC2_155_218,554,492
PDC2_166_229,887,732
PDC2_177_240,1563,1417
PDC2_188_251,817,667
PDC2_199_262,668,558
PDC2_210_273,943,835
PDC2_221_284,372,313
PDC2_232_295,553,528
PDC2_243_306,462,474
PDC2_254_317,1508,1263
PDC2_265_328,921,759
PDC2_276_339,557,583
PDC2_287_350,1254,1218
PDC2_298_361,477,587
PDC2_309_372,565,630
PDC2_320_383,410,482
PDC2_331_394,146,183
PDC2_342_405,363,302
PDC2_353_416,254,303
PDC2_364_427,239,237
PDC2_375_438,137,144
PDC2_386_449,180,217
PDC2_397_460,386,568
PDC2_408_471,202,170
PDC2_419_482,98,67
PDC2_430_493,241,213
PDC2_441_504,868,345
PDC2_452_515,403,410
PDC2_463_526,727,1097
PDC2_474_537,953,860
PDC2_485_548,199,198
PDC2_496_559,262,317
PDC2_507_570,250,295
PDC2_518_581,788,696
PDC2_529_592,179,238
PDC2_540_603,116,71
PDC2_551_614,316,310
PDC2_562_625,351,339
PDC2_573_636,478,531
PDC2_584_647,1677,627
PDC2_595_658,1034,1089
PDC2_606_669,557,563
PDC2_617_680,440,413
PDC2_628_691,544,536
PDC2_639_702,403,403
PDC2_650_713,771,802
PDC2_661_724,1193,1123
PDC2_672_735,1465,1244
PDC2_683_746,2118,1794
PDC2_694_757,1627,1597
PDC2_705_768,1318,1306
PDC2_716_779,1486,1457
PDC2_727_790,1106,1173
PDC2_738_801,1453,1444
PDC2_749_812,5116,4310
PDC2_760_823,1720,1616
PDC2_771_834,1327,1323
PDC2_782_845,408,379
PDC2_793_856,797,775
PDC2_804_867,213,215
PDC2_815_878,153,211
PDC2_826_889,135,176
PDC2_837_900,771,675
PDC2_848_911,222,357
PDC2_859_922,586,621
PDC2_862_925,383,482
PHD1_1_64,5321,4073
PHD1_12_75,3371,2812
PHD1_23_86,5974,4832
PHD1_34_97,7075,5805
PHD1_45_108,6332,5523
PHD1_56_119,5290,4357
PHD1_67_130,4238,3657
PHD1_78_141,6706,5188
PHD1_89_152,5684,4591
PHD1_100_163,5856,4747
PHD1_111_174,1945,1738
PHD1_122_185,2503,2039
PHD1_133_196,2042,1478
PHD1_144_207,1933,1620
PHD1_155_218,1439,1161
PHD1_166_229,2077,1652
PHD1_177_240,2525,2124
PHD1_188_251,440,361
PHD1_199_262,2654,3019
PHD1_210_273,2933,2838
PHD1_221_284,4417,4190
PHD1_232_295,3398,2720
PHD1_243_306,4171,3436
PHD1_254_317,2561,2339
PHD1_265_328,2520,2026
PHD1_276_339,2079,1739
PHD1_287_350,2454,2206
PHD1_298_361,2530,2236
PHD1_303_366,1244,1017
PHO2_1_64,1163,993
PHO2_12_75,377,287
PHO2_23_86,1473,1004
PHO2_34_97,797,633
PHO2_45_108,1031,867
PHO2_56_119,541,485
PHO2_67_130,483,476
PHO2_78_141,691,782
PHO2_89_152,450,348
PHO2_100_163,937,937
PHO2_111_174,1462,1233
PHO2_122_185,1765,1691
PHO2_133_196,3113,2683
PHO2_144_207,3409,2973
PHO2_155_218,781,746
PHO2_166_229,828,597
PHO2_177_240,515,453
PHO2_188_251,454,387
PHO2_199_262,156,158
PHO2_210_273,198,203
PHO2_221_284,348,307
PHO2_232_295,199,337
PHO2_243_306,146,196
PHO2_254_317,227,285
PHO2_265_328,296,351
PHO2_276_339,407,517
PHO2_287_350,136,295
PHO2_298_361,244,269
PHO2_309_372,681,574
PHO2_320_383,656,1108
PHO2_331_394,1107,660
PHO2_342_405,1122,1075
PHO2_353_416,332,356
PHO2_364_427,325,280
PHO2_375_438,778,819
PHO2_386_449,711,606
PHO2_397_460,316,429
PHO2_408_471,2584,1630
PHO2_419_482,2749,2386
PHO2_430_493,1270,1500
PHO2_441_504,1182,1173
PHO2_452_515,1874,954
PHO2_463_526,1494,1259
PHO2_474_537,2092,1968
PHO2_485_548,1498,1268
PHO2_496_559,2141,1873
PHO4_1_64,818,787
PHO4_12_75,1806,1323
PHO4_23_86,942,868
PHO4_34_97,3219,2917
PHO4_45_108,2811,2326
PHO4_56_119,4245,3620
PHO4_67_130,7736,6081
PHO4_78_141,7453,6037
PHO4_89_152,4856,3870
PHO4_100_163,3098,2772
PHO4_111_174,2223,2096
PHO4_122_185,4281,3835
PHO4_133_196,1846,1921
PHO4_144_207,1332,1175
PHO4_155_218,4427,4010
PHO4_166_229,5077,4476
PHO4_177_240,5583,4494
PHO4_188_251,2255,2000
PHO4_199_262,3395,2570
PHO4_210_273,6242,4397
PHO4_221_284,6580,5473
PHO4_232_295,3565,2983
PHO4_243_306,5511,4315
PHO4_249_312,6663,5168
PLM2_1_64,2382,2050
PLM2_12_75,805,834
PLM2_23_86,952,748
PLM2_34_97,1057,847
PLM2_45_108,2127,1798
PLM2_56_119,1822,1602
PLM2_67_130,3442,3207
PLM2_78_141,1681,1462
PLM2_89_152,2609,2248
PLM2_100_163,2967,2696
PLM2_111_174,1777,1618
PLM2_122_185,1206,1128
PLM2_133_196,465,753
PLM2_144_207,1729,1649
PLM2_155_218,1263,1217
PLM2_166_229,518,608
PLM2_177_240,797,735
PLM2_188_251,931,951
PLM2_199_262,1261,1191
PLM2_210_273,988,1021
PLM2_221_284,1518,1333
PLM2_232_295,732,776
PLM2_243_306,1345,1251
PLM2_254_317,1315,1235
PLM2_265_328,1418,1239
PLM2_276_339,845,1018
PLM2_287_350,402,311
PLM2_298_361,720,724
PLM2_309_372,919,810
PLM2_320_383,596,477
PLM2_331_394,347,358
PLM2_342_405,666,949
PLM2_353_416,1360,1457
PLM2_364_427,2035,2184
PLM2_375_438,2497,2484
PLM2_386_449,1157,1369
PLM2_397_460,1889,1717
PLM2_408_471,1559,1502
PLM2_419_482,824,673
PLM2_430_493,734,529
PLM2_441_504,54,28
PLM2_452_515,420,380
PLM2_458_521,494,453
PMD1_1_64,3142,2857
PMD1_12_75,2290,1944
PMD1_23_86,959,1019
PMD1_34_97,1167,1164
PMD1_45_108,626,751
PMD1_56_119,177,218
PMD1_67_130,1089,812
PMD1_78_141,424,592
PMD1_89_152,166,182
PMD1_100_163,448,396
PMD1_111_174,288,291
PMD1_122_185,426,399
PMD1_133_196,747,685
PMD1_144_207,679,519
PMD1_155_218,341,248
PMD1_166_229,151,168
PMD1_177_240,192,237
PMD1_188_251,381,322
PMD1_199_262,196,183
PMD1_210_273,145,246
PMD1_221_284,221,334
PMD1_232_295,981,932
PMD1_243_306,1164,1150
PMD1_254_317,1405,1343
PMD1_265_328,2312,2089
PMD1_276_339,2531,2117
PMD1_287_350,2522,2137
PMD1_298_361,1466,1404
PMD1_309_372,1827,1501
PMD1_320_383,1716,1248
PMD1_331_394,1264,1262
PMD1_342_405,905,1014
PMD1_353_416,386,494
PMD1_364_427,477,654
PMD1_375_438,192,286
PMD1_386_449,235,325
PMD1_397_460,596,578
PMD1_408_471,1291,1143
PMD1_419_482,352,364
PMD1_430_493,111,122
PMD1_441_504,610,655
PMD1_452_515,847,728
PMD1_463_526,722,783
PMD1_474_537,615,751
PMD1_485_548,769,710
PMD1_496_559,1013,1064
PMD1_507_570,2154,1607
PMD1_518_581,1964,1680
PMD1_529_592,980,968
PMD1_540_603,686,795
PMD1_551_614,564,671
PMD1_562_625,1318,1300
PMD1_573_636,1134,1223
PMD1_584_647,997,1223
PMD1_595_658,548,636
PMD1_606_669,1294,643
PMD1_617_680,724,785
PMD1_628_691,391,463
PMD1_639_702,1045,1072
PMD1_650_713,992,922
PMD1_661_724,798,1023
PMD1_672_735,2188,1770
PMD1_683_746,1511,1598
PMD1_694_757,2239,1818
PMD1_705_768,2239,1775
PMD1_716_779,611,512
PMD1_727_790,2646,2304
PMD1_738_801,2386,2003
PMD1_749_812,1446,1350
PMD1_760_823,760,705
PMD1_771_834,1313,1330
PMD1_782_845,1365,2165
PMD1_793_856,772,782
PMD1_804_867,2661,2357
PMD1_815_878,2850,2451
PMD1_826_889,2945,2455
PMD1_837_900,2267,2120
PMD1_848_911,1897,1781
PMD1_859_922,2988,2755
PMD1_870_933,4479,4064
PMD1_881_944,3845,3385
PMD1_892_955,1893,1595
PMD1_903_966,2141,1954
PMD1_914_977,4108,3599
PMD1_925_988,4876,3973
PMD1_936_999,5579,4549
PMD1_947_1010,3413,2706
PMD1_958_1021,5913,3721
PMD1_969_1032,1762,1362
PMD1_980_1043,2775,2215
PMD1_991_1054,2246,1823
PMD1_1002_1065,1803,1468
PMD1_1013_1076,346,342
PMD1_1024_1087,539,659
PMD1_1035_1098,783,790
PMD1_1046_1109,585,663
PMD1_1057_1120,166,374
PMD1_1068_1131,243,382
PMD1_1079_1142,1398,1326
PMD1_1090_1153,1735,1589
PMD1_1101_1164,1114,997
PMD1_1112_1175,557,625
PMD1_1123_1186,896,755
PMD1_1134_1197,839,771
PMD1_1145_1208,574,591
PMD1_1156_1219,833,866
PMD1_1167_1230,830,639
PMD1_1178_1241,1270,1158
PMD1_1189_1252,1063,859
PMD1_1200_1263,695,502
PMD1_1211_1274,588,528
PMD1_1222_1285,2212,2029
PMD1_1233_1296,2804,2203
PMD1_1244_1307,2914,2347
PMD1_1255_1318,3176,2509
PMD1_1266_1329,4913,4460
PMD1_1277_1340,3413,3096
PMD1_1288_1351,2022,1887
PMD1_1299_1362,2445,2108
PMD1_1310_1373,1313,1206
PMD1_1321_1384,1432,1418
PMD1_1332_1395,1466,1336
PMD1_1343_1406,669,632
PMD1_1354_1417,459,418
PMD1_1365_1428,567,487
PMD1_1376_1439,1097,848
PMD1_1387_1450,835,648
