,1_0_1,1_180_1,1_60_2,2_0_2,2_180_2,2_60_1
SPT23_12_75,315,494,521,314,134,264
SPT23_23_86,182,107,130,205,65,148
SPT23_34_97,293,121,605,285,199,363
SPT23_45_108,328,388,1035,331,237,561
SPT23_56_119,20,112,456,189,178,147
SPT23_67_130,279,713,1665,288,520,636
SPT23_78_141,1044,1068,1906,1138,880,972
SPT23_89_152,892,871,2030,545,790,970
SPT23_100_163,843,1194,1945,1622,697,1102
SPT23_111_174,1020,1490,2180,1604,784,1290
SPT23_122_185,628,1217,2391,2083,950,1077
SPT23_133_196,798,576,1103,923,383,623
SPT23_144_207,698,722,1132,623,358,453
SPT23_155_218,493,447,951,597,473,582
SPT23_166_229,673,811,1430,1207,691,1026
SPT23_177_240,49,272,600,499,190,225
SPT23_188_251,210,224,551,649,234,182
SPT23_199_262,379,345,666,287,195,354
SPT23_210_273,381,435,1109,545,167,500
SPT23_221_284,1141,987,2625,1025,507,1166
SPT23_232_295,727,676,1264,1525,359,559
SPT23_243_306,384,469,662,1109,175,546
SPT23_254_317,852,347,2411,1685,356,966
SPT23_265_328,83,200,437,94,189,147
SPT23_276_339,26,34,21,14,46,10
SPT23_287_350,15,0,22,12,29,16
SPT23_298_361,9,41,228,37,110,65
SPT23_309_372,365,293,784,641,323,409
SPT23_320_383,145,130,985,426,292,367
SPT23_331_394,181,377,590,529,232,289
SPT23_342_405,135,60,88,7,163,124
SPT23_353_416,221,106,239,416,41,197
SPT23_364_427,31,2,13,8,4,5
SPT23_375_438,200,73,316,61,51,127
SPT23_386_449,84,163,241,118,76,146
SPT23_397_460,128,102,283,246,102,113
SPT23_408_471,1368,650,1750,1456,274,866
SPT23_419_482,1614,427,2822,940,496,1149
SPT23_430_493,743,712,1958,624,646,719
SPT23_441_504,393,7,588,243,144,251
SPT23_452_515,14,96,170,230,96,99
SPT23_463_526,184,79,310,226,155,162
SPT23_474_537,605,362,891,692,281,487
SPT23_485_548,23,144,107,35,24,36
SPT23_496_559,103,316,308,356,75,55
SPT23_507_570,195,198,377,239,172,245
SPT23_518_581,256,59,141,143,69,87
SPT23_529_592,70,27,110,235,23,29
SPT23_540_603,113,32,106,43,16,77
SPT23_551_614,67,52,269,190,53,84
SPT23_562_625,19,5,11,17,3,0
SPT23_573_636,58,194,278,234,71,167
SPT23_584_647,152,50,216,77,113,86
SPT23_595_658,474,203,860,586,203,443
SPT23_606_669,387,359,782,186,156,350
SPT23_617_680,14,0,23,13,40,43
SPT23_628_691,1,0,8,5,3,1
SPT23_639_702,160,137,298,314,106,125
SPT23_650_713,101,340,341,378,105,200
SPT23_661_724,212,75,272,180,92,274
SPT23_672_735,523,309,739,693,167,303
SPT23_683_746,391,544,550,409,142,365
SPT23_694_757,553,478,649,534,331,387
SPT23_705_768,348,154,510,518,201,148
SPT23_716_779,81,49,239,224,30,64
SPT23_727_790,216,257,325,56,79,182
SPT23_738_801,47,51,32,118,13,49
SPT23_749_812,215,46,141,13,31,46
SPT23_760_823,4,0,4,8,1,0
SPT23_771_834,208,151,248,191,52,130
SPT23_782_845,289,293,782,711,159,339
SPT23_793_856,214,283,534,558,148,228
SPT23_804_867,184,303,837,542,235,434
SPT23_815_878,751,482,1258,773,333,914
SPT23_826_889,728,1003,1950,1253,526,1033
SPT23_837_900,277,169,524,379,136,220
SPT23_848_911,443,178,907,553,130,339
SPT23_859_922,783,471,1073,509,195,618
SPT23_870_933,248,220,567,158,265,271
SPT23_881_944,603,236,879,280,145,316
SPT23_892_955,246,356,218,203,73,241
SPT23_903_966,131,53,227,81,35,58
SPT23_914_977,218,301,363,313,134,240
SPT23_925_988,302,303,649,135,203,300
SPT23_936_999,334,293,623,567,222,312
SPT23_947_1010,415,581,1014,606,248,516
SPT23_958_1021,1328,1014,2183,1132,637,1038
SPT23_969_1032,327,267,528,704,171,234
SPT23_980_1043,221,145,248,380,39,95
SPT23_991_1054,455,321,519,1104,170,331
SPT23_1002_1065,24,100,152,118,15,78
SPT23_1013_1076,9,62,60,63,7,13
SPT23_1019_1082,121,18,128,26,22,28
SRD1_1_64,142,95,225,151,30,77
SRD1_12_75,267,214,551,86,42,236
SRD1_23_86,18,1,91,24,7,49
SRD1_34_97,71,38,170,110,18,42
SRD1_45_108,54,55,189,16,53,52
SRD1_56_119,217,50,584,561,145,317
SRD1_67_130,319,78,172,227,64,175
SRD1_78_141,36,142,231,100,72,141
SRD1_89_152,129,64,353,258,92,125
SRD1_100_163,280,210,1014,270,184,287
SRD1_111_174,89,133,858,169,139,275
SRD1_122_185,239,85,702,689,123,233
SRD1_133_196,395,324,368,238,154,296
SRD1_144_207,156,81,321,85,50,99
SRD1_155_218,102,284,459,123,214,205
SRD1_158_221,137,112,171,388,81,70
STB3_1_64,878,421,1497,1165,355,745
STB3_12_75,468,734,878,1145,504,581
STB3_23_86,460,518,799,751,303,432
STB3_34_97,30,231,232,88,70,199
STB3_45_108,337,281,284,160,163,192
STB3_56_119,370,411,682,116,293,188
STB3_67_130,848,486,1725,726,236,661
STB3_78_141,248,118,584,182,45,144
STB3_89_152,49,22,105,216,23,156
STB3_100_163,5,67,64,7,12,49
STB3_111_174,145,69,169,218,69,34
STB3_122_185,9,43,69,82,33,56
STB3_133_196,142,111,291,370,141,140
STB3_144_207,192,54,551,317,125,198
STB3_155_218,629,519,1180,529,204,478
STB3_166_229,398,335,1089,1019,383,603
STB3_177_240,106,25,140,86,94,99
STB3_188_251,6,144,341,24,197,163
STB3_199_262,36,28,90,6,10,112
STB3_210_273,469,125,415,247,136,136
STB3_221_284,485,516,652,320,118,358
STB3_232_295,899,371,888,457,195,530
STB3_243_306,91,72,282,66,102,149
STB3_254_317,553,374,843,771,160,334
STB3_265_328,256,429,637,533,113,252
STB3_276_339,381,228,763,572,197,482
STB3_287_350,453,399,712,303,242,332
STB3_298_361,555,498,1258,869,289,700
STB3_309_372,743,588,1888,1070,480,829
STB3_320_383,131,173,664,396,213,352
STB3_331_394,679,350,1500,1054,282,805
STB3_342_405,611,107,273,545,61,174
STB3_353_416,160,176,535,414,80,223
STB3_364_427,66,72,96,27,128,76
STB3_375_438,145,155,552,275,64,155
STB3_386_449,124,57,37,162,73,66
STB3_397_460,117,456,498,524,225,393
STB3_408_471,231,135,637,299,322,242
STB3_419_482,150,29,435,90,72,184
STB3_430_493,82,209,457,451,150,156
STB3_441_504,7,166,319,234,130,276
STB3_450_513,549,543,2112,1249,537,1135
STE12_1_64,79,134,189,11,31,67
STE12_12_75,16,53,282,391,63,164
STE12_23_86,333,127,520,435,132,380
STE12_34_97,208,273,440,89,203,314
STE12_45_108,20,237,76,10,30,52
STE12_56_119,415,233,511,688,85,400
STE12_67_130,1,38,113,28,11,101
STE12_78_141,198,185,265,126,65,173
STE12_89_152,31,33,50,8,9,35
STE12_100_163,158,273,555,367,85,212
STE12_111_174,434,428,929,937,139,361
STE12_122_185,730,1003,2004,994,523,1068
STE12_133_196,582,204,592,362,202,234
STE12_144_207,830,575,958,1138,286,603
STE12_155_218,974,1354,2411,1428,592,1349
STE12_166_229,148,63,363,144,87,141
STE12_177_240,480,558,942,905,298,755
STE12_188_251,255,254,92,150,102,123
STE12_199_262,473,353,642,343,247,426
STE12_210_273,88,122,87,5,26,64
STE12_221_284,215,198,625,185,84,190
STE12_232_295,6,41,120,3,15,57
STE12_243_306,694,367,1180,660,133,416
STE12_254_317,357,168,681,700,91,339
STE12_265_328,261,507,649,252,91,288
STE12_276_339,368,273,1047,341,331,497
STE12_287_350,351,523,1235,790,427,489
STE12_298_361,290,589,1039,369,416,496
STE12_309_372,1109,1205,2572,1385,891,1364
STE12_320_383,401,448,871,572,280,401
STE12_331_394,53,0,81,17,20,16
STE12_342_405,32,118,169,440,41,100
STE12_353_416,160,301,721,566,199,241
STE12_364_427,102,150,393,76,146,123
STE12_375_438,135,77,398,367,37,62
STE12_386_449,114,205,676,50,168,299
STE12_397_460,251,71,453,34,140,164
STE12_408_471,68,26,254,282,25,100
STE12_419_482,54,42,272,175,106,187
STE12_430_493,277,281,317,236,138,145
STE12_441_504,302,301,641,690,139,370
STE12_452_515,114,243,449,237,172,280
STE12_463_526,999,993,2629,1367,871,1174
STE12_474_537,537,1049,1034,967,657,852
STE12_485_548,354,277,765,854,203,216
STE12_496_559,384,1382,2632,1152,1139,981
STE12_507_570,1320,2260,3838,2939,2036,2299
STE12_518_581,334,618,1340,948,392,788
STE12_529_592,496,474,1041,1035,300,480
STE12_540_603,195,214,694,643,152,248
STE12_551_614,1035,226,725,594,147,456
STE12_562_625,364,485,640,449,87,220
STE12_573_636,14,46,250,262,90,123
STE12_584_647,291,86,30,113,36,61
STE12_595_658,380,178,696,479,90,386
STE12_606_669,476,325,1381,806,204,707
STE12_617_680,450,255,579,430,164,408
STE12_625_688,267,126,522,405,116,213
STP1_1_64,443,262,526,562,236,343
STP1_12_75,734,503,824,849,274,269
STP1_23_86,679,966,1790,1579,603,944
STP1_34_97,319,267,1620,400,337,635
STP1_45_108,76,213,658,340,193,318
STP1_56_119,292,441,753,643,158,389
STP1_67_130,829,338,1363,1167,300,648
STP1_78_141,232,384,796,759,376,323
STP1_89_152,487,278,753,480,346,402
STP1_100_163,567,383,819,325,272,489
STP1_111_174,317,165,900,219,293,383
STP1_122_185,280,221,615,646,321,356
STP1_133_196,1118,650,1514,898,886,730
STP1_144_207,237,407,1077,723,262,417
STP1_155_218,494,489,1766,1542,392,1063
STP1_166_229,663,855,2151,1078,661,875
STP1_177_240,486,261,770,298,257,312
STP1_188_251,493,456,1011,824,295,429
STP1_199_262,390,208,523,166,164,260
STP1_210_273,246,63,428,195,138,174
STP1_221_284,127,106,531,376,151,203
STP1_232_295,190,50,413,373,101,131
STP1_243_306,228,128,194,86,123,200
STP1_254_317,231,142,434,275,77,158
STP1_265_328,3,37,158,305,39,39
STP1_276_339,14,121,70,345,25,120
STP1_287_350,84,205,179,62,58,59
STP1_298_361,21,0,10,9,5,0
STP1_309_372,10,69,23,70,131,133
STP1_320_383,43,0,7,119,43,34
STP1_331_394,144,46,69,61,58,89
STP1_342_405,395,430,553,448,128,247
STP1_353_416,307,247,638,556,136,367
STP1_364_427,671,796,1733,1550,432,1055
STP1_375_438,720,408,1041,1026,261,517
STP1_386_449,806,446,1748,283,352,564
STP1_397_460,260,382,843,517,227,396
STP1_408_471,328,198,537,645,201,226
STP1_419_482,165,44,42,10,21,50
STP1_430_493,126,195,255,479,189,218
STP1_441_504,390,365,1337,486,163,549
STP1_452_515,20,3,181,243,145,10
STP1_456_519,105,62,35,13,46,50
STP2_1_64,230,356,911,301,335,406
STP2_12_75,123,106,592,201,195,202
STP2_23_86,154,46,209,18,42,101
STP2_34_97,246,423,528,550,226,402
STP2_45_108,271,298,898,449,286,193
STP2_56_119,258,331,356,34,105,238
STP2_67_130,470,422,816,293,287,592
STP2_78_141,110,40,99,144,57,52
STP2_89_152,354,328,827,428,235,434
STP2_100_163,193,146,494,373,80,171
STP2_111_174,224,314,683,500,237,314
STP2_122_185,281,298,829,254,260,366
STP2_133_196,647,681,840,177,358,511
STP2_144_207,491,350,855,98,168,355
STP2_155_218,547,601,1833,1857,392,769
STP2_166_229,357,420,870,794,288,492
STP2_177_240,527,420,1182,1177,273,652
STP2_188_251,322,269,886,412,212,391
STP2_199_262,254,237,232,366,70,247
STP2_210_273,233,224,409,258,154,154
STP2_221_284,361,339,780,412,282,328
STP2_232_295,786,577,1702,1134,286,651
STP2_243_306,361,369,521,237,268,348
STP2_254_317,52,90,163,121,58,142
STP2_265_328,121,90,520,187,185,302
STP2_276_339,15,1,6,4,5,0
STP2_287_350,184,455,499,195,191,196
STP2_298_361,5,47,6,6,6,28
STP2_309_372,60,75,185,125,6,65
STP2_320_383,10,56,65,3,10,28
STP2_331_394,6,57,167,12,41,59
STP2_342_405,57,20,35,413,16,8
STP2_353_416,2,0,12,0,17,0
STP2_364_427,585,124,232,87,107,213
STP2_375_438,230,593,851,647,327,541
STP2_386_449,447,410,990,741,323,521
STP2_397_460,987,842,1641,1101,726,1145
STP2_408_471,766,701,1437,529,415,823
STP2_419_482,363,410,1081,527,291,797
STP2_430_493,652,284,1096,277,349,589
STP2_441_504,25,28,72,125,47,70
STP2_452_515,34,191,656,526,379,684
STP2_463_526,37,62,233,43,45,110
STP2_474_537,97,136,819,296,144,273
STP2_478_541,3,12,161,112,25,55
STP3_1_64,155,135,510,463,272,238
STP3_12_75,441,598,1157,282,618,960
STP3_23_86,399,651,2035,766,766,1026
STP3_34_97,352,460,1029,1193,621,516
STP3_45_108,603,602,1716,631,525,742
STP3_56_119,358,328,923,538,316,363
STP3_67_130,311,693,2119,634,648,916
STP3_78_141,1702,560,2696,1537,680,1457
STP3_89_152,364,360,1497,363,425,739
STP3_100_163,675,88,675,878,165,352
STP3_111_174,464,330,971,1077,345,654
STP3_122_185,89,213,605,348,189,250
STP3_133_196,471,232,1080,782,226,275
STP3_144_207,643,626,1764,1388,750,696
STP3_155_218,454,266,927,986,402,673
STP3_166_229,91,245,449,553,202,160
STP3_177_240,429,250,552,278,357,207
STP3_188_251,190,134,717,183,295,436
STP3_199_262,167,52,360,116,78,152
STP3_210_273,16,142,415,470,113,102
STP3_221_284,103,44,145,168,47,133
STP3_232_295,88,79,483,162,137,85
STP3_243_306,242,303,754,476,305,263
STP3_254_317,61,114,256,344,33,50
STP3_265_328,379,168,1198,420,242,479
STP3_276_339,224,485,1386,883,533,957
STP3_280_343,426,506,645,449,446,489
STP4_1_64,1118,1049,2816,1336,800,1709
STP4_12_75,1875,1818,3169,1930,1396,2097
STP4_23_86,1204,900,2660,1504,749,1392
STP4_34_97,1127,1552,5320,2161,1419,2332
STP4_45_108,866,1417,3612,1247,1108,1477
STP4_56_119,1478,2178,3293,3489,1402,1628
STP4_67_130,584,596,1657,1186,457,599
STP4_78_141,1928,2058,3711,1468,997,1702
STP4_89_152,480,351,942,808,451,543
STP4_100_163,891,1085,2530,1590,761,1009
STP4_111_174,609,1216,2158,840,903,1042
STP4_122_185,238,356,466,595,256,405
STP4_133_196,350,736,1202,1053,431,735
STP4_144_207,507,357,825,575,374,535
STP4_155_218,332,205,489,243,408,446
STP4_166_229,573,466,994,537,440,375
STP4_177_240,324,629,2496,2116,729,821
STP4_188_251,356,530,1316,782,377,619
STP4_199_262,235,253,977,147,357,290
STP4_210_273,552,310,811,437,200,547
STP4_221_284,762,535,1499,844,428,630
STP4_232_295,428,138,735,1068,233,573
STP4_243_306,404,424,834,1018,257,388
STP4_254_317,555,437,1165,537,254,560
STP4_265_328,725,347,1511,966,418,710
STP4_276_339,453,356,502,465,284,431
STP4_287_350,442,250,1512,526,454,671
STP4_298_361,27,49,139,3,80,42
STP4_309_372,69,58,105,6,35,54
STP4_320_383,21,133,269,319,160,191
STP4_331_394,76,209,250,135,83,129
STP4_342_405,197,187,484,86,145,235
STP4_353_416,204,327,947,232,174,477
STP4_364_427,366,247,831,281,199,322
STP4_375_438,53,151,511,16,85,237
STP4_386_449,1141,1202,2164,2569,695,1163
STP4_397_460,1340,1312,2449,1500,1229,1290
STP4_408_471,565,857,1239,498,520,670
STP4_419_482,1179,1102,2375,1912,1526,1471
STP4_427_490,457,427,756,547,415,523
SUM1_1_64,281,272,1175,1165,349,345
SUM1_12_75,390,145,292,601,194,144
SUM1_23_86,202,222,727,258,205,313
SUM1_34_97,15,62,146,181,59,101
SUM1_45_108,294,375,580,167,134,302
SUM1_56_119,191,298,408,367,172,114
SUM1_67_130,275,267,727,425,243,275
SUM1_78_141,158,362,280,195,238,212
SUM1_89_152,18,4,11,11,10,0
SUM1_100_163,19,4,16,14,10,0
SUM1_111_174,78,168,354,109,36,137
SUM1_122_185,215,50,179,287,122,56
SUM1_133_196,18,25,98,308,59,59
SUM1_144_207,20,2,114,12,15,40
SUM1_155_218,486,250,217,367,60,283
SUM1_166_229,60,29,241,458,51,172
SUM1_177_240,372,156,530,518,89,249
SUM1_188_251,106,226,472,271,189,239
SUM1_199_262,230,270,808,256,207,318
SUM1_210_273,63,53,288,71,124,117
SUM1_221_284,106,77,190,219,72,42
SUM1_232_295,10,27,105,112,86,45
SUM1_243_306,95,74,203,144,161,77
SUM1_254_317,168,373,451,314,183,252
SUM1_265_328,382,185,703,497,167,244
SUM1_276_339,174,12,247,197,98,141
SUM1_287_350,478,205,633,572,173,126
SUM1_298_361,73,162,413,364,84,165
SUM1_309_372,727,8,412,410,54,209
SUM1_320_383,263,59,227,191,44,89
SUM1_331_394,168,122,199,207,50,39
SUM1_342_405,301,247,910,323,165,376
SUM1_353_416,543,602,1222,894,245,457
SUM1_364_427,757,566,1268,471,307,624
SUM1_375_438,334,696,1049,613,387,490
SUM1_386_449,58,216,389,197,95,122
SUM1_397_460,106,65,162,8,111,134
SUM1_408_471,200,117,723,147,361,530
SUM1_419_482,416,416,1016,449,214,418
SUM1_430_493,585,538,1054,1016,144,613
SUM1_441_504,436,276,847,1050,68,533
SUM1_452_515,662,327,980,981,97,367
SUM1_463_526,1982,971,4449,2640,513,1933
SUM1_474_537,604,342,1055,822,191,479
SUM1_485_548,228,115,579,401,158,169
SUM1_496_559,6,2,8,15,19,6
SUM1_507_570,10,17,5,3,5,0
SUM1_518_581,4,0,2,3,2,9
SUM1_529_592,4,0,8,9,1,0
SUM1_540_603,6,0,55,63,13,2
SUM1_551_614,41,43,73,3,22,51
SUM1_562_625,7,57,47,4,24,25
SUM1_573_636,83,1,26,14,25,36
SUM1_584_647,114,198,362,124,107,178
SUM1_595_658,450,445,867,1123,143,405
SUM1_606_669,156,169,1028,422,237,336
SUM1_617_680,616,204,1901,952,545,677
SUM1_628_691,66,95,227,319,81,177
SUM1_639_702,44,112,165,214,33,56
SUM1_650_713,135,75,360,316,210,202
SUM1_661_724,14,73,101,158,98,61
SUM1_672_735,72,69,175,4,10,74
SUM1_683_746,7,1,216,2,38,32
SUM1_694_757,66,150,242,369,73,71
SUM1_705_768,368,241,549,25,229,365
SUM1_716_779,106,270,533,917,429,259
SUM1_727_790,379,359,976,638,269,263
SUM1_738_801,325,203,612,296,171,291
SUM1_749_812,119,121,733,124,283,312
SUM1_760_823,269,269,597,602,346,344
SUM1_771_834,359,303,348,311,270,349
SUM1_782_845,385,649,1350,766,763,773
SUM1_793_856,14,128,274,71,118,175
SUM1_804_867,531,749,1126,646,647,558
SUM1_815_878,325,535,1030,382,403,470
SUM1_826_889,27,192,368,227,97,176
SUM1_837_900,80,143,352,174,95,164
SUM1_848_911,68,238,449,317,191,217
SUM1_859_922,18,3,61,15,42,3
SUM1_870_933,129,240,366,311,133,197
SUM1_881_944,121,259,671,110,226,257
SUM1_892_955,87,132,158,33,87,119
SUM1_903_966,22,2,15,13,7,4
SUM1_914_977,167,97,160,432,58,172
SUM1_925_988,340,961,1534,1058,388,636
SUM1_936_999,438,425,609,729,282,412
SUM1_947_1010,138,140,123,153,55,127
SUM1_958_1021,203,182,309,229,110,294
SUM1_969_1032,147,301,217,98,26,87
SUM1_980_1043,221,405,576,421,406,605
SUM1_991_1054,35,358,556,207,158,200
SUM1_999_1062,80,164,378,434,180,265
SWI4_1_64,481,71,314,23,68,107
SWI4_12_75,211,139,585,213,118,207
SWI4_23_86,1516,926,2410,1241,543,1042
SWI4_34_97,156,227,412,441,79,187
SWI4_45_108,11,0,102,7,8,19
SWI4_56_119,8,16,60,76,38,62
SWI4_67_130,29,76,203,414,46,64
SWI4_78_141,12,107,173,200,28,107
SWI4_89_152,81,23,135,60,41,50
SWI4_100_163,931,874,991,529,449,893
SWI4_111_174,624,200,824,546,227,484
SWI4_122_185,583,253,679,816,61,272
SWI4_133_196,321,254,367,1144,153,350
SWI4_144_207,173,42,80,284,19,35
SWI4_155_218,928,444,1007,905,253,476
SWI4_166_229,394,210,746,241,105,254
SWI4_177_240,56,0,54,158,6,46
SWI4_188_251,104,81,296,336,20,55
SWI4_199_262,86,171,360,385,31,158
SWI4_210_273,16,4,105,13,4,60
SWI4_221_284,165,118,230,120,2,125
SWI4_232_295,44,4,78,177,9,37
SWI4_243_306,341,359,478,406,12,243
SWI4_254_317,182,411,678,800,36,268
SWI4_265_328,399,429,809,801,119,448
SWI4_276_339,224,317,606,335,117,301
SWI4_287_350,118,154,775,218,137,299
SWI4_298_361,123,350,676,185,109,247
SWI4_309_372,162,67,277,240,94,170
SWI4_320_383,78,11,151,139,61,51
SWI4_331_394,54,18,50,37,25,24
SWI4_342_405,10,36,43,124,9,25
SWI4_353_416,14,1,9,71,9,30
SWI4_364_427,17,76,134,82,45,28
SWI4_375_438,41,130,108,38,33,75
SWI4_386_449,104,173,232,54,92,197
SWI4_397_460,34,96,272,124,61,93
SWI4_408_471,12,36,258,54,76,116
SWI4_419_482,141,120,210,179,142,170
SWI4_430_493,10,89,127,76,20,66
SWI4_441_504,48,37,43,18,4,21
SWI4_452_515,62,17,147,7,149,55
SWI4_463_526,174,121,132,73,47,112
SWI4_474_537,61,27,147,206,33,87
SWI4_485_548,159,316,487,137,106,232
SWI4_496_559,122,140,230,134,102,190
SWI4_507_570,16,98,77,126,16,52
SWI4_518_581,505,187,502,326,98,220
SWI4_529_592,388,408,463,285,108,198
SWI4_540_603,352,442,697,352,264,384
SWI4_551_614,179,361,395,195,86,179
SWI4_562_625,52,43,281,24,24,42
SWI4_573_636,455,371,646,765,107,297
SWI4_584_647,683,665,911,619,151,465
SWI4_595_658,344,274,609,310,110,467
SWI4_606_669,1300,726,1097,1266,226,566
SWI4_617_680,480,222,1106,950,434,522
SWI4_628_691,466,265,766,219,208,334
SWI4_639_702,26,93,67,71,46,147
SWI4_650_713,143,224,308,80,87,104
SWI4_661_724,81,0,105,5,16,7
SWI4_672_735,57,19,91,131,10,35
SWI4_683_746,14,1,15,12,4,10
SWI4_694_757,61,206,215,245,26,116
SWI4_705_768,484,223,522,156,227,122
SWI4_716_779,38,19,60,159,7,39
SWI4_727_790,324,174,449,439,30,253
SWI4_738_801,188,52,186,33,56,87
SWI4_749_812,9,31,178,169,6,29
SWI4_760_823,264,78,310,13,18,74
SWI4_771_834,191,163,81,86,49,115
SWI4_782_845,160,409,689,422,135,381
SWI4_793_856,34,26,139,104,39,67
SWI4_804_867,210,44,293,87,37,89
SWI4_815_878,65,19,52,111,27,69
SWI4_826_889,195,56,267,110,43,70
SWI4_837_900,119,117,378,414,71,132
SWI4_848_911,435,41,381,242,70,183
SWI4_859_922,301,110,278,382,28,120
SWI4_870_933,80,70,156,293,35,113
SWI4_881_944,8,279,68,157,39,112
SWI4_892_955,274,283,425,417,122,201
SWI4_903_966,220,191,359,149,56,190
SWI4_914_977,502,474,1309,395,207,564
SWI4_925_988,80,0,19,53,37,22
SWI4_936_999,181,130,89,247,101,96
SWI4_947_1010,75,70,93,76,47,45
SWI4_958_1021,16,6,54,22,13,9
SWI4_969_1032,96,178,135,191,18,63
SWI4_980_1043,128,33,208,96,33,104
SWI4_991_1054,1,14,125,0,50,42
SWI4_1002_1065,17,3,5,6,2,4
SWI4_1013_1076,120,123,203,139,31,69
SWI4_1024_1087,5,0,66,7,2,0
SWI4_1030_1093,137,78,131,49,109,128
SWI5_1_64,566,433,992,750,384,475
SWI5_12_75,35,59,66,106,8,29
SWI5_23_86,23,20,14,29,6,7
SWI5_34_97,40,26,31,11,16,54
SWI5_45_108,17,5,96,6,9,42
SWI5_56_119,127,186,252,163,52,205
SWI5_67_130,39,35,226,12,95,109
SWI5_78_141,50,197,181,290,46,103
SWI5_89_152,14,18,42,24,50,48
SWI5_100_163,7,9,72,2,1,5
SWI5_111_174,8,10,45,13,19,2
SWI5_122_185,90,1,149,23,53,12
SWI5_133_196,7,0,7,6,5,1
SWI5_144_207,196,118,678,170,68,277
SWI5_155_218,272,553,1076,193,135,368
SWI5_166_229,12,91,150,96,45,34
SWI5_177_240,488,400,1075,971,131,486
SWI5_188_251,132,247,992,308,134,289
SWI5_199_262,430,206,419,835,95,248
SWI5_210_273,257,289,1098,585,137,262
SWI5_221_284,581,176,739,261,223,407
SWI5_232_295,128,345,508,166,221,359
SWI5_243_306,434,264,544,187,117,147
SWI5_254_317,307,277,1348,347,299,473
SWI5_265_328,138,53,193,118,69,72
SWI5_276_339,719,616,1664,601,346,785
SWI5_287_350,506,537,1354,977,419,546
SWI5_298_361,411,369,634,95,148,253
SWI5_309_372,139,207,425,181,114,201
SWI5_320_383,473,465,1522,1509,252,462
SWI5_331_394,417,424,815,558,194,510
SWI5_342_405,218,169,595,156,139,161
SWI5_353_416,664,115,989,161,165,444
SWI5_364_427,55,69,221,129,64,42
SWI5_375_438,253,338,669,419,226,419
SWI5_386_449,331,359,981,415,219,673
SWI5_397_460,222,392,721,600,135,393
SWI5_408_471,726,774,1513,1030,672,603
SWI5_419_482,40,89,636,404,312,285
SWI5_430_493,1,41,87,423,48,36
SWI5_441_504,53,120,583,63,86,160
SWI5_452_515,111,61,382,99,165,165
SWI5_463_526,490,172,508,398,241,343
SWI5_474_537,419,598,714,225,195,362
SWI5_485_548,1574,684,2492,1685,493,1166
SWI5_496_559,69,125,449,380,132,80
SWI5_507_570,250,276,450,148,121,247
SWI5_518_581,640,142,400,586,132,290
SWI5_529_592,269,121,823,276,85,238
SWI5_540_603,137,109,416,106,65,243
SWI5_551_614,138,255,459,558,124,144
SWI5_562_625,229,19,423,175,74,117
SWI5_573_636,6,105,50,22,47,11
SWI5_584_647,12,0,2,3,5,0
SWI5_595_658,241,27,726,495,181,224
SWI5_606_669,77,52,122,726,99,164
SWI5_617_680,5,36,40,59,28,7
SWI5_628_691,98,2,149,34,15,11
SWI5_639_702,47,0,34,5,6,101
SWI5_646_709,10,2,42,4,4,9
TBF1_1_64,674,635,1332,928,626,603
TBF1_12_75,529,528,1216,698,392,532
TBF1_23_86,278,260,460,811,270,306
TBF1_34_97,639,881,1331,983,416,718
TBF1_45_108,1384,956,2602,1588,1075,973
TBF1_56_119,902,1140,1769,1106,896,1239
TBF1_67_130,1293,914,1724,1281,695,771
TBF1_78_141,427,502,1081,812,415,587
TBF1_89_152,675,574,983,1076,523,682
TBF1_100_163,195,547,716,475,243,405
TBF1_111_174,539,575,810,850,248,362
TBF1_122_185,669,346,634,184,260,421
TBF1_133_196,750,1150,1500,1191,802,753
TBF1_144_207,591,598,1526,472,469,704
TBF1_155_218,288,217,333,170,110,225
TBF1_166_229,639,456,1211,396,445,669
TBF1_177_240,771,938,1217,1265,393,682
TBF1_188_251,153,337,593,755,178,203
TBF1_199_262,280,469,2549,1484,179,928
TBF1_210_273,133,7,348,18,130,143
TBF1_221_284,610,895,1917,886,663,878
TBF1_232_295,188,126,204,16,114,228
TBF1_243_306,389,315,541,657,186,379
TBF1_254_317,170,172,205,421,86,101
TBF1_265_328,323,253,246,247,86,200
TBF1_276_339,18,140,86,28,7,35
TBF1_287_350,667,482,1222,891,371,681
TBF1_298_361,539,765,1294,1106,382,686
TBF1_309_372,611,190,1361,887,450,659
TBF1_320_383,749,549,1894,856,441,587
TBF1_331_394,1116,772,3170,1209,899,1205
TBF1_342_405,372,383,1674,440,508,660
TBF1_353_416,120,226,711,260,315,429
TBF1_364_427,115,72,581,354,249,402
TBF1_375_438,129,141,332,62,64,116
TBF1_386_449,219,188,931,828,164,415
TBF1_397_460,7,0,61,6,25,29
TBF1_408_471,74,48,55,9,25,74
TBF1_419_482,9,19,207,229,44,55
TBF1_430_493,11,2,24,4,2,17
TBF1_441_504,210,68,98,14,18,67
TBF1_452_515,241,57,194,296,14,94
TBF1_463_526,81,43,225,14,150,153
TBF1_474_537,207,211,246,210,57,88
TBF1_485_548,221,309,410,203,81,165
TBF1_496_559,146,110,347,137,46,116
TBF1_499_562,97,17,62,75,64,154
TDA9_1_64,322,423,1415,333,406,601
TDA9_12_75,1620,837,3074,2193,1008,1845
