,1_1_1,1_1_2,1_2_1,1_2_2,1_3_1,1_3_2,1_4_1,1_4_2,1_5_1,1_5_2,1_6_1,1_6_2,1_7_1,1_7_2,1_8_1,1_8_2
SPT23_309_372,309,142,21,0,0,0,0,0,0,0,0,0,0,0,0,0
SPT23_320_383,1137,0,294,1,348,462,1,434,707,662,0,2,0,0,0,2
SPT23_331_394,0,0,0,0,1746,32,0,0,1,0,0,0,0,0,0,0
SPT23_342_405,0,1,0,0,802,0,440,339,1,3290,0,1,0,2,0,1
SPT23_353_416,135,682,157,407,554,412,143,2,47,0,0,0,0,1,0,0
SPT23_364_427,0,148,0,0,0,0,0,0,0,1658,1,0,0,0,0,0
SPT23_375_438,197,0,1,815,0,0,63,0,314,4,0,601,1,2,2,5459
SPT23_386_449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPT23_397_460,0,51,0,0,0,0,0,3,336,0,0,0,0,0,0,0
SPT23_408_471,0,0,80,0,159,0,75,1,0,185,0,0,0,0,0,0
SPT23_419_482,78,695,269,70,1130,463,159,7,1,0,1,1,0,1,2,0
SPT23_430_493,0,0,0,479,0,0,1522,0,168,2,0,385,1,1,2,1
SPT23_441_504,76,77,1,132,0,1,1,0,1,0,907,2,0,0,2,0
SPT23_452_515,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0
SPT23_463_526,0,0,0,50,0,0,0,0,1058,0,0,0,0,1,0,0
SPT23_474_537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPT23_485_548,0,76,34,0,0,0,0,0,0,0,0,0,0,0,0,0
SPT23_496_559,0,0,155,1,0,1,466,0,0,0,142,0,0,2,1,0
SPT23_507_570,1,0,0,0,0,1103,0,635,70,750,0,215,1306,1,1,0
SPT23_518_581,347,0,0,0,0,0,0,0,435,217,1,392,0,0,0,0
SPT23_529_592,0,4,1,0,0,0,0,391,1,73,101,233,0,0,1,0
SPT23_540_603,0,0,323,0,0,0,0,0,0,1,0,0,0,0,0,0
SPT23_551_614,3,3,1,2,1,3,982,262,3358,1579,0,870,1501,3,0,0
SPT23_562_625,0,0,0,136,467,0,1,804,1,0,0,0,0,0,0,1
SPT23_573_636,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SPT23_584_647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPT23_595_658,0,0,0,0,0,0,1,0,1,707,0,0,0,0,1,0
SPT23_606_669,0,0,0,0,0,0,432,0,0,0,0,0,0,1,0,0
SPT23_617_680,133,0,0,65,0,0,0,0,0,0,0,0,0,1,0,0
SPT23_628_691,150,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPT23_639_702,0,0,2,346,0,38,570,0,0,0,0,0,0,0,0,0
SPT23_650_713,0,0,33,0,0,8,0,0,0,0,0,0,0,0,0,0
SPT23_661_724,0,0,0,235,1,8,0,0,563,1392,0,257,2,0,0,0
SPT23_672_735,2,1,1,0,2,243,183,139,1,2,378,473,218,3397,1353,62
SPT23_683_746,529,74,0,140,0,37,0,0,0,0,0,158,0,0,1,0
SPT23_694_757,0,0,0,0,0,209,374,370,870,184,131,644,799,1,1,0
SPT23_705_768,5,0,5,1,1,0,1,3,2,0,123,2,1870,776,1159,6368
SPT23_716_779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPT23_727_790,1,6,0,1,226,0,330,229,328,110,0,1523,0,0,2,0
SPT23_738_801,0,0,0,0,1,0,165,238,235,841,1,692,0,2029,2,1
SPT23_749_812,2,0,0,683,1673,1,0,1,1186,202,274,6,0,2,0,2
SPT23_760_823,0,0,0,1,0,0,403,194,0,0,0,323,0,0,1,0
SPT23_771_834,0,0,0,0,348,0,0,0,0,0,0,2,0,0,1,0
SPT23_782_845,247,0,32,57,399,184,0,281,0,1,0,1,0,1,1,1
SPT23_793_856,0,0,0,387,408,1,1,3,331,0,0,0,1,3,0,2
SPT23_804_867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPT23_815_878,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0
SPT23_826_889,0,0,0,0,0,0,0,0,0,627,364,0,0,0,0,0
SPT23_837_900,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0
SPT23_848_911,126,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPT23_859_922,281,1,408,154,244,167,0,342,1,0,1,0,1,0,0,0
SPT23_870_933,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPT23_881_944,0,0,0,155,2,572,0,0,125,0,94,0,0,1,0,1
SPT23_892_955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPT23_903_966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPT23_914_977,0,210,326,363,499,145,93,1,0,0,0,1,0,0,0,1
SPT23_925_988,0,0,0,54,62,24,0,0,0,0,0,0,0,0,0,0
SPT23_936_999,0,0,0,1,0,0,0,0,0,0,1,606,0,0,0,0
SPT23_947_1010,1,0,2,438,410,1,0,1,67,0,609,0,0,0,0,0
SPT23_958_1021,0,3,1,3,0,0,1818,53,191,594,1770,75,1222,755,2,0
SPT23_969_1032,0,388,528,94,449,214,85,640,0,833,2,1,0,1,2,0
SPT23_980_1043,0,0,279,2,0,0,0,10,1286,0,0,2,0,0,0,0
SPT23_991_1054,2,0,0,0,2,0,213,850,125,0,1,675,0,0,0,1
SPT23_1002_1065,1,0,0,0,0,0,0,738,62,3,1,177,77,896,0,0
SPT23_1013_1076,0,0,0,2,1,173,0,0,550,0,167,1,1,3,5325,0
SPT23_1019_1082,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
SRD1_1_64,1,1,0,0,1,1,1,667,514,644,0,0,0,0,138,1
SRD1_12_75,0,175,0,0,0,1,0,0,0,1,0,0,0,0,0,0
SRD1_23_86,299,22,0,84,0,0,0,2,0,0,0,0,0,0,1,0
SRD1_34_97,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRD1_45_108,0,0,0,0,3,2,2,829,1,2,1,0,2,0,2300,0
SRD1_56_119,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0
SRD1_67_130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRD1_78_141,0,0,0,1,116,0,0,124,878,671,1,0,0,1,2,0
SRD1_89_152,732,562,158,0,0,0,0,2,0,0,0,1,0,1,1,0
SRD1_100_163,799,0,0,0,0,0,200,0,0,1,0,0,0,0,1,0
SRD1_111_174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRD1_122_185,29,0,2,1,0,1465,402,0,0,2,0,0,1,1,2,0
SRD1_133_196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRD1_144_207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRD1_155_218,1,0,3,4,2,4,5,1,3,2,1,2,1556,2,0,0
SRD1_158_221,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0
STB3_1_64,356,99,1837,1640,304,1647,149,1,2,503,0,2,0,0,1,0
STB3_12_75,2,2,3,2,3,1,218,1182,0,1,587,537,4528,6506,5,944
STB3_23_86,130,13,290,122,18,114,135,564,123,1728,0,112,1,0,2,1
STB3_34_97,0,0,0,0,0,0,546,0,0,0,0,2,0,0,0,0
STB3_45_108,0,1,396,1250,17,4,438,292,0,0,0,0,0,0,0,0
STB3_56_119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STB3_67_130,46,0,472,0,490,452,363,0,440,232,0,10,0,0,0,1
STB3_78_141,567,891,0,488,0,0,1,3,0,0,0,1,1,0,0,0
STB3_89_152,0,1,2,0,0,170,369,217,0,1830,0,0,3,2,0,2
STB3_100_163,1,10,298,276,1,0,1325,380,1,1,284,32,0,2,0,0
STB3_111_174,1,1,0,0,1166,296,315,355,0,0,0,1,1,0,1,0
STB3_122_185,0,0,0,117,1,3,77,303,2,26,0,0,0,1,0,0
STB3_133_196,1120,705,399,173,342,519,0,0,1,0,0,0,2,0,0,3
STB3_144_207,121,95,0,2,0,476,0,1,0,0,0,0,0,0,0,1
STB3_155_218,29,1,0,819,798,765,445,345,0,2,1,1,0,0,1,0
STB3_166_229,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0
STB3_177_240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STB3_188_251,0,0,0,0,414,0,0,0,0,0,35,0,0,0,0,0
STB3_199_262,0,0,0,1,0,0,774,0,0,0,2,0,0,0,0,0
STB3_210_273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STB3_221_284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STB3_232_295,232,0,0,212,0,43,0,0,1,472,0,0,0,0,0,0
STB3_243_306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STB3_254_317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STB3_265_328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STB3_276_339,0,0,46,5,295,578,592,0,86,539,0,1,1,0,2,0
STB3_287_350,60,54,66,143,12,0,0,0,0,0,0,0,0,0,0,0
STB3_298_361,979,0,710,274,248,0,334,1966,170,564,0,0,2,1,4,2
STB3_309_372,2917,1486,230,1777,2088,172,1527,248,328,4,1,2,2,1,4,4
STB3_320_383,1394,631,803,1312,927,3,1,403,4,2,2,0,0,1,0,1
STB3_331_394,1138,669,1810,1186,1,259,179,342,260,0,0,0,3,2,3,1
STB3_342_405,5,206,0,0,1,0,0,0,0,0,0,0,0,0,0,0
STB3_353_416,1,280,1393,0,18,0,0,0,0,0,0,0,0,1,0,0
STB3_364_427,56,1,0,0,0,0,0,0,0,0,0,0,1115,0,0,0
STB3_375_438,1393,1491,86,449,1,331,1,149,0,2,0,0,1,0,0,1
STB3_386_449,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STB3_397_460,0,0,0,596,603,0,165,256,1,0,0,168,0,0,0,0
STB3_408_471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
STB3_419_482,0,0,0,0,0,0,702,303,0,113,0,0,0,0,0,0
STB3_430_493,0,0,1,0,0,0,78,674,1,0,0,42,0,1,0,0
STB3_441_504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STB3_450_513,1,189,1,1152,973,98,90,721,494,553,0,0,0,1,1,0
STE12_1_64,2,7,3,3,5,25,5,3,3,697,4,7,1172,1587,16053,2675
STE12_12_75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2316,0
STE12_23_86,2,1,0,0,0,0,1,0,0,0,1350,1,1,0,1,3227
STE12_34_97,0,0,1,0,1,5,0,1,0,1,132,468,2,314,1,4777
STE12_45_108,0,0,0,0,130,116,1,0,1,455,750,0,0,870,0,0
STE12_56_119,0,0,0,12,0,0,0,385,0,0,0,0,1,1,0,0
STE12_67_130,0,1,0,1,0,0,0,1077,1,1,0,204,0,0,0,1
STE12_78_141,1,2,2,0,0,429,0,0,1352,8,524,431,0,0,0,0
STE12_89_152,361,70,0,1,0,2,0,1,1,662,0,1004,0,2,0,1
STE12_100_163,0,0,1,0,2,0,437,213,979,970,147,0,2,0,1,809
STE12_111_174,2,0,0,2,2,335,1,0,872,43,625,562,3349,5,3,1516
STE12_122_185,3,58,5,24,4,0,592,436,1,1,530,268,4648,214,2,0
STE12_133_196,1,180,0,131,378,387,63,198,0,0,0,421,0,0,1,0
STE12_144_207,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
STE12_155_218,1,0,0,0,0,0,0,0,0,0,0,1,116,867,0,1
STE12_166_229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STE12_177_240,624,0,174,784,1,5,404,1,1273,495,0,0,1,0,2,2
STE12_188_251,0,1,562,392,1,0,644,383,127,0,1,1,0,0,1,0
STE12_199_262,0,1,174,0,0,0,1123,1,1145,2,0,0,0,2,2,1
STE12_210_273,0,0,0,133,12,0,0,0,0,598,0,0,0,0,0,0
STE12_221_284,1495,0,0,0,1247,12,2,44,0,1,176,72,2,1,0,0
STE12_232_295,1,0,0,1,0,0,1,511,0,985,0,0,0,0,0,0
STE12_243_306,29,63,490,630,465,745,421,172,1,0,0,0,0,0,0,0
STE12_254_317,425,990,452,782,472,84,375,2,0,1,1,0,2,2,1,0
STE12_265_328,0,0,1,0,102,0,0,0,1,0,0,222,0,0,1,0
STE12_276_339,1760,0,406,69,1328,300,18,1,482,386,0,3,1,0,1,2
STE12_287_350,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0
STE12_298_361,0,0,0,1,585,0,306,197,0,0,0,1,940,0,0,2
STE12_309_372,0,0,0,0,0,0,0,0,0,862,1035,1,2105,2,1,1
STE12_320_383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STE12_331_394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STE12_342_405,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0
STE12_353_416,0,120,0,21,0,0,0,0,0,0,0,0,0,0,0,0
STE12_364_427,0,288,285,0,0,1,1007,0,1,0,0,1,0,0,1,0
STE12_375_438,0,0,1015,0,17,0,402,7,0,1,0,0,0,1,1,0
STE12_386_449,295,0,23,231,0,397,151,0,0,0,0,0,0,0,0,1
STE12_397_460,0,45,260,116,226,383,12,1156,194,0,1,561,0,0,0,0
STE12_408_471,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
STE12_419_482,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0
STE12_430_493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STE12_441_504,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STE12_452_515,0,3,288,0,0,267,54,1,0,0,0,1,0,0,0,0
STE12_463_526,3,4,48,0,232,693,1,1049,381,1,1,220,0,1288,3,0
STE12_474_537,0,0,0,1,0,397,0,0,1,0,20,0,1,0,613,1
STE12_485_548,0,1,0,6,1,3,0,0,1,0,2066,3,2,2,2,0
STE12_496_559,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0
STE12_507_570,0,1,2,2,1,660,45,207,41,275,929,2,667,2703,2,0
STE12_518_581,0,0,15,0,0,0,0,31,1,643,0,0,1,0,1,0
STE12_529_592,1,6,1,2,2292,432,369,71,815,397,1798,135,0,1,0,27
STE12_540_603,0,0,1,4,0,0,1,0,0,0,0,1,1,1951,0,0
STE12_551_614,1488,677,1770,1751,1300,1241,1156,1,4,3,1,5,1,2,1,0
STE12_562_625,794,123,0,0,0,0,0,0,0,0,0,1,0,1,0,0
STE12_573_636,215,157,0,0,0,0,0,0,1,0,0,0,0,0,0,0
STE12_584_647,286,104,0,206,0,0,0,0,0,0,0,1,0,0,0,0
STE12_595_658,362,601,435,1,111,382,1,0,241,1,16,0,0,1,0,0
STE12_606_669,18,1,0,339,0,0,1,0,1,515,2,0,0,0,0,0
STE12_617_680,0,723,1400,527,114,0,1,244,3,1,0,1,0,1953,0,2
STE12_625_688,1739,1737,243,0,2,24,0,0,0,4,1,1,3,0,2,0
STP1_1_64,0,0,0,0,1,0,0,1112,58,8,4,200,1163,1,2,1
STP1_12_75,1,0,2,1,2,1,1,2,1,3,1008,1,447,8502,1,772
STP1_23_86,1,2,208,2919,1476,281,682,0,230,2819,0,1,0,2,4,2
STP1_34_97,0,0,0,241,1,0,511,427,1,0,1,0,2,0,0,0
STP1_45_108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP1_56_119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP1_67_130,583,301,710,309,290,543,44,1,0,0,1,0,1,0,1,1
STP1_78_141,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
STP1_89_152,1,0,153,0,0,445,1,522,0,0,0,0,0,0,0,0
STP1_100_163,335,798,824,1,478,3,0,298,833,353,0,1,569,0,1,324
STP1_111_174,1,0,0,0,3,0,226,1392,77,339,0,0,0,1,1,0
STP1_122_185,450,158,688,987,0,0,0,0,0,1,0,0,1,440,1,0
STP1_133_196,0,1,0,0,0,1,0,0,1670,0,0,0,0,0,0,0
STP1_144_207,0,0,1,54,458,417,231,347,729,0,0,404,0,1,0,3
STP1_155_218,2,1,0,0,1,1,118,0,0,466,0,1418,0,0,0,0
STP1_166_229,1,1,5,2,0,2,373,0,5,3,848,18,3873,6433,3,0
STP1_177_240,0,0,144,541,489,789,465,203,2,0,0,1,0,0,0,2
STP1_188_251,0,0,0,0,212,0,2270,1,1,1,185,2,1,69,1,0
STP1_199_262,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0
STP1_210_273,0,10,118,0,77,211,0,0,0,0,0,0,0,0,0,0
STP1_221_284,0,0,0,0,0,0,0,0,0,559,0,0,0,0,0,0
STP1_232_295,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0
STP1_243_306,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
STP1_254_317,268,989,116,188,0,8,1,1,0,0,0,0,0,0,1,0
STP1_265_328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP1_276_339,0,0,0,0,257,0,0,0,0,0,8,0,0,0,0,1
STP1_287_350,0,0,0,0,0,0,0,2,0,0,0,108,0,0,0,0
STP1_298_361,2,0,0,1,0,0,0,0,1,0,0,0,0,446,0,0
STP1_309_372,1,0,1,0,1,1,0,0,689,1,0,0,1475,0,0,0
STP1_320_383,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0
STP1_331_394,0,216,30,664,97,741,0,18,0,1,0,0,1,0,0,0
STP1_342_405,0,0,0,0,0,0,25,315,345,0,1,0,254,0,0,0
STP1_353_416,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP1_364_427,0,0,1,0,0,76,440,0,0,1,1,417,1,0,0,0
STP1_375_438,1,222,280,3,200,6,0,49,0,898,0,0,977,0,0,2
STP1_386_449,0,1,0,1224,211,68,0,1,0,0,0,0,1,0,0,0
STP1_397_460,553,0,0,514,0,76,33,1,0,1,1,0,0,0,0,0
STP1_408_471,1,1,1,0,1,1581,418,1108,3,449,2,2,1,1,2,1
STP1_419_482,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,1
STP1_430_493,0,0,0,0,0,0,382,0,0,13,0,1,0,0,0,0
STP1_441_504,157,32,0,536,1,90,0,1,1,0,0,0,0,0,1,1
STP1_452_515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP1_456_519,0,40,245,0,0,77,200,1,0,0,0,0,0,0,1,0
STP2_1_64,1,408,688,1,2,1,214,613,74,1,695,375,565,2257,5,1843
STP2_12_75,1,0,0,0,0,0,0,0,1,2,0,1,3047,0,2,0
STP2_23_86,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
STP2_34_97,0,353,0,0,0,0,1051,1,0,0,0,393,0,0,0,0
STP2_45_108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP2_56_119,0,0,0,0,0,91,0,0,0,0,0,465,1,0,0,1
STP2_67_130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP2_78_141,1,4,1,0,0,313,1378,303,482,0,127,196,0,2,1,0
STP2_89_152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP2_100_163,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0
STP2_111_174,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
STP2_122_185,0,0,0,575,0,0,0,0,0,0,0,33,0,0,0,0
STP2_133_196,0,1,1,0,1,0,0,0,1,0,1240,0,0,0,0,0
STP2_144_207,0,0,0,124,0,0,0,0,35,0,0,0,0,0,0,0
STP2_155_218,0,271,0,638,765,280,1,275,1,2743,0,1,280,1,2,1
STP2_166_229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP2_177_240,0,0,0,1,90,0,591,1044,222,0,0,505,121,0,0,0
STP2_188_251,263,0,0,10,2,62,0,0,0,1,1,2,0,0,0,0
STP2_199_262,0,0,0,0,1,2,751,38,614,2054,1031,0,4,1,0,2
STP2_210_273,0,0,0,0,0,0,0,0,0,0,432,0,1,2,0,1
STP2_221_284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP2_232_295,1,80,0,838,106,397,1,360,0,0,0,0,0,0,1,1048
STP2_243_306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP2_254_317,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0
STP2_265_328,237,505,0,273,0,0,1,0,0,0,0,1,0,0,0,0
STP2_276_339,735,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
STP2_287_350,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
STP2_298_361,2,386,90,390,0,1138,0,536,0,165,1,0,0,1,0,1
STP2_309_372,492,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP2_320_383,659,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
STP2_331_394,0,591,0,196,1,98,1,0,0,3,0,0,0,0,0,0
STP2_342_405,450,215,277,728,83,0,0,0,0,0,0,0,2,0,0,0
STP2_353_416,65,2,0,87,0,0,0,0,0,0,0,0,0,0,0,0
STP2_364_427,164,93,97,100,0,1,0,0,0,0,0,0,0,2,0,0
STP2_375_438,0,0,1,0,0,0,1,0,0,0,0,0,726,0,1,0
STP2_386_449,0,0,0,0,0,135,0,1,39,0,335,1,0,0,1,0
STP2_397_460,95,285,1094,2,1215,513,130,232,258,1,0,689,1,1,3,2
STP2_408_471,1,285,1,1908,72,2,455,199,503,0,0,1,1,1,3,1
STP2_419_482,1,0,3,222,0,0,693,1257,161,724,1,1,1,0,1,1
STP2_430_493,186,0,56,22,0,0,0,4,0,0,0,0,0,0,0,0
STP2_441_504,124,280,0,0,207,0,0,0,0,0,0,66,0,0,0,0
STP2_452_515,3,5,2,1,4,4,650,2524,485,3248,3,477,1,87,7,6267
STP2_463_526,429,0,0,0,0,235,151,1,1,1,1,0,0,1,0,0
STP2_474_537,0,0,1137,180,1,148,0,1,0,0,0,0,0,0,2,0
STP2_478_541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP3_1_64,1,0,438,0,37,0,726,0,0,654,1,291,1,0,0,0
STP3_12_75,0,0,0,0,0,0,392,0,1267,0,0,152,1380,1,1,0
STP3_23_86,0,0,3855,433,0,0,738,212,926,445,0,2,1,0,1,0
STP3_34_97,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
STP3_45_108,911,1175,944,474,794,165,45,166,76,1,1,2581,1,2,2,1
STP3_56_119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP3_67_130,1,0,0,0,118,701,850,44,0,0,1,0,0,0,0,0
STP3_78_141,1426,2510,784,4106,9,1075,2,270,485,0,4,0,3,3,1,3
STP3_89_152,0,0,0,115,0,0,0,1,0,0,1,0,329,446,0,0
STP3_100_163,193,135,2311,2563,1,11,0,126,0,0,1,0,0,0,3,1
STP3_111_174,0,0,60,0,464,1,1168,298,2,1570,0,14,1,1,2,0
STP3_122_185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP3_133_196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP3_144_207,0,0,1,0,0,0,1,0,0,175,0,413,300,4987,2,1
STP3_155_218,0,29,0,0,0,0,0,0,0,1,0,0,0,357,0,0
STP3_166_229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP3_177_240,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
STP3_188_251,663,472,235,139,640,0,1,0,2,2,9,1,0,0,0,0
STP3_199_262,0,0,0,0,1,150,0,455,0,0,0,0,0,0,0,0
STP3_210_273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP3_221_284,0,3,593,0,150,259,105,0,537,0,0,0,0,3,1,0
STP3_232_295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP3_243_306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP3_254_317,0,0,0,62,0,0,0,830,684,303,0,0,0,1,0,0
STP3_265_328,0,39,436,104,710,8,151,482,0,1068,0,0,0,0,1,1
STP3_276_339,0,1,0,0,0,0,0,0,0,1,0,1863,22,0,0,0
STP3_280_343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP4_1_64,1,611,315,613,643,316,414,2,1,291,0,1083,0,1,0,2
STP4_12_75,3,0,410,7,0,174,73,979,1106,569,844,208,0,3,1,1
STP4_23_86,0,1,0,1202,1333,1612,74,552,257,162,1,192,572,1,3,0
STP4_34_97,24,238,943,1579,1363,347,1184,1154,1057,905,1,0,3,0,2,2
STP4_45_108,2,0,0,666,646,1281,0,0,670,1087,0,0,1,1,0,2
STP4_56_119,1,356,426,9,850,585,0,1386,2005,818,87,328,2,3,3,2
STP4_67_130,0,0,0,126,0,0,0,0,0,0,0,0,0,0,1,0
STP4_78_141,0,0,1,0,325,146,0,471,359,1,578,0,1517,1,2,1
STP4_89_152,0,0,0,0,1,0,1,0,1150,0,0,0,0,0,0,0
STP4_100_163,0,1,0,0,0,1,117,580,1,1660,3,0,542,1,0,0
STP4_111_174,3,0,1,1,0,3,1,0,2,1,781,1930,0,363,0,954
STP4_122_185,0,1,0,0,0,55,0,0,0,0,0,23,0,0,0,0
STP4_133_196,504,0,3,0,0,0,1,363,2784,1,0,0,0,2,0,1
STP4_144_207,0,0,0,0,0,0,0,360,1,0,0,7,0,0,1,0
STP4_155_218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP4_166_229,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
STP4_177_240,1233,645,2328,736,36,2,726,136,1162,629,1,0,4,2,1,1
STP4_188_251,1,99,1147,1435,86,70,0,0,0,0,0,0,0,0,1,0
STP4_199_262,153,657,225,316,108,92,0,353,0,2,0,1,1,1,0,0
STP4_210_273,1,2,4271,977,309,179,0,1158,29,0,310,2,2,1,2,0
STP4_221_284,0,0,0,21,2071,654,0,1,1513,1,2,248,0,0,2,1
STP4_232_295,146,512,1021,0,474,0,0,0,0,1,1,3,2,1,2,1
STP4_243_306,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
STP4_254_317,27,10,41,17,461,34,17,20,27,609,13,270,15,18,36,12
STP4_265_328,1,0,21,0,832,168,171,478,0,444,0,226,0,2,1,0
STP4_276_339,0,0,0,0,0,0,0,0,0,0,1,0,0,1278,1,0
STP4_287_350,2,0,1,1,0,1,0,2081,1,0,0,68,0,0,2,0
STP4_298_361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP4_309_372,1,1,0,0,0,1,0,0,0,471,336,0,0,0,0,0
STP4_320_383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP4_331_394,569,0,174,7,0,1165,415,1,0,1583,0,0,0,0,0,0
STP4_342_405,0,0,4,0,0,409,0,0,0,0,0,0,1,0,0,0
STP4_353_416,0,0,0,0,0,0,0,1198,85,0,0,0,0,1,0,0
STP4_364_427,0,0,0,0,0,0,87,0,0,1332,0,2,0,0,0,1
STP4_375_438,0,0,0,56,0,0,21,0,0,0,0,85,0,0,0,0
STP4_386_449,0,0,0,0,0,0,0,0,0,18,0,1,651,3,0,0
STP4_397_460,1,138,0,284,148,4,0,0,0,1251,0,0,0,0,1,0
STP4_408_471,0,0,0,0,0,0,0,0,0,629,0,0,0,0,0,0
STP4_419_482,0,0,1,0,2480,227,671,259,343,55,563,894,1,1,0,2
STP4_427_490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUM1_1_64,0,0,326,0,122,0,0,0,0,0,0,0,0,0,0,0
SUM1_12_75,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
SUM1_23_86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
