,1_0_1,1_180_1,1_60_2,2_0_2,2_180_2,2_60_1
SUM1_441_504,458,12,51,480,259,56
SUM1_452_515,507,9,65,762,391,43
SUM1_463_526,650,13,456,1664,1452,92
SUM1_474_537,516,70,33,685,169,120
SUM1_485_548,39,58,3,23,7,21
SUM1_496_559,2,3,12,50,30,1
SUM1_507_570,42,6,94,518,507,35
SUM1_518_581,40,1,7,0,1,9
SUM1_529_592,562,95,132,188,62,294
SUM1_540_603,12,0,15,142,47,6
SUM1_551_614,108,10,0,2,1,28
SUM1_562_625,4,0,4,43,33,0
SUM1_573_636,1,0,0,2,2,0
SUM1_584_647,168,4,53,253,66,15
SUM1_595_658,206,71,1483,990,421,78
SUM1_606_669,182,67,1548,1269,1225,72
SUM1_617_680,179,86,351,691,234,65
SUM1_628_691,390,233,32,135,45,142
SUM1_639_702,379,125,82,386,163,44
SUM1_650_713,730,269,64,9,89,327
SUM1_661_724,96,7,50,60,89,31
SUM1_672_735,51,6,0,122,55,4
SUM1_683_746,0,0,1,8,0,1
SUM1_694_757,0,249,25,15,3,0
SUM1_705_768,21,0,55,45,13,3
SUM1_716_779,412,458,1100,1350,1922,181
SUM1_727_790,69,19,55,32,3,14
SUM1_738_801,225,206,29,61,67,136
SUM1_749_812,168,76,52,301,60,37
SUM1_760_823,220,222,90,255,184,76
SUM1_771_834,296,35,10,27,21,47
SUM1_782_845,934,432,221,447,470,392
SUM1_793_856,107,425,18,5,10,30
SUM1_804_867,50,55,282,897,694,43
SUM1_815_878,401,82,15,159,83,62
SUM1_826_889,87,34,818,895,1067,19
SUM1_837_900,85,10,1064,1107,1672,26
SUM1_848_911,28,1,41,118,39,32
SUM1_859_922,1797,661,62,176,117,1095
SUM1_870_933,367,57,228,151,192,74
SUM1_881_944,537,84,650,362,341,115
SUM1_892_955,97,68,1,11,2,39
SUM1_903_966,215,47,2278,3799,4847,71
SUM1_914_977,175,67,1173,1560,1984,55
SUM1_925_988,363,91,28,157,113,133
SUM1_936_999,103,5,53,230,95,21
SUM1_947_1010,4413,5340,574,184,1758,2571
SUM1_958_1021,199,19,15,318,116,69
SUM1_969_1032,13,5,261,767,1022,0
SUM1_980_1043,12,14,51,286,208,14
SUM1_991_1054,268,162,123,120,46,24
SUM1_999_1062,5,8,2,25,5,6
SWI4_1_64,2538,433,79,278,252,1011
SWI4_12_75,370,37,26,62,173,75
SWI4_23_86,225,44,165,573,382,49
SWI4_34_97,1366,81,50,292,111,718
SWI4_45_108,116,23,14,36,38,49
SWI4_56_119,43,26,19,141,79,4
SWI4_67_130,799,30,16,84,8,193
SWI4_78_141,4,6,1,43,31,0
SWI4_89_152,149,25,9,35,31,50
SWI4_100_163,67,23,98,354,441,25
SWI4_111_174,324,61,38,105,77,208
SWI4_122_185,40,4,45,106,56,7
SWI4_133_196,1502,2166,6,169,67,906
SWI4_144_207,2434,534,5,91,74,1207
SWI4_155_218,191,27,32,205,12,53
SWI4_166_229,427,47,47,265,295,63
SWI4_177_240,461,18,465,196,1371,48
SWI4_188_251,184,3,10,65,24,8
SWI4_199_262,227,4,12,107,136,11
SWI4_210_273,419,63,5,145,48,91
SWI4_221_284,240,2,167,1226,1538,22
SWI4_232_295,136,3,2,31,27,37
SWI4_243_306,59,8,7,63,33,20
SWI4_254_317,251,34,28,88,79,23
SWI4_265_328,871,10,7,38,43,246
SWI4_276_339,495,29,14,20,19,152
SWI4_287_350,91,17,357,749,1155,26
SWI4_298_361,148,2,82,388,195,32
SWI4_309_372,86,8,6,6,1,30
SWI4_320_383,705,260,30,104,76,434
SWI4_331_394,1439,312,3,20,2,806
SWI4_342_405,11,7,1,2,6,6
SWI4_353_416,865,139,18,322,107,460
SWI4_364_427,77,0,62,67,19,3
SWI4_375_438,430,14,121,415,99,72
SWI4_386_449,144,15,81,282,102,20
SWI4_397_460,2454,778,157,680,224,994
SWI4_408_471,268,27,1298,2422,2943,37
SWI4_419_482,340,21,22,357,123,62
SWI4_430_493,52,7,83,283,245,45
SWI4_441_504,323,28,33,182,70,88
SWI4_452_515,202,50,3,4,5,22
SWI4_463_526,91,3,14,4,79,6
SWI4_474_537,95,25,162,349,249,31
SWI4_485_548,291,12,6,93,6,41
SWI4_496_559,77,2,36,248,222,45
SWI4_507_570,961,24,501,1526,1220,366
SWI4_518_581,280,18,135,330,235,51
SWI4_529_592,116,14,190,733,752,12
SWI4_540_603,40,12,18,45,80,6
SWI4_551_614,213,11,72,277,170,69
SWI4_562_625,388,31,30,296,166,113
SWI4_573_636,16,4,28,157,110,44
SWI4_584_647,136,7,22,103,262,25
SWI4_595_658,78,7,39,654,333,8
SWI4_606_669,1572,47,20,27,18,460
SWI4_617_680,2336,7203,116,106,44,1902
SWI4_628_691,53,15,23,205,131,2
SWI4_639_702,1703,332,80,690,252,1028
SWI4_650_713,536,62,193,210,369,153
SWI4_661_724,691,35,123,286,259,160
SWI4_672_735,167,3,10,49,28,22
SWI4_683_746,242,280,75,139,45,39
SWI4_694_757,749,104,523,1504,2531,421
SWI4_705_768,169,2,4,18,26,17
SWI4_716_779,3,7,3,6,1,2
SWI4_727_790,95,9,8,129,125,33
SWI4_738_801,2782,1716,4,2,11,1467
SWI4_749_812,319,16,2,3,6,125
SWI4_760_823,256,54,12,249,117,25
SWI4_771_834,188,5,0,2,1,32
SWI4_782_845,1008,94,10,57,27,272
SWI4_793_856,273,116,161,703,826,96
SWI4_804_867,851,29,38,226,126,67
SWI4_815_878,480,25,19,357,160,75
SWI4_826_889,370,7,46,57,47,49
SWI4_837_900,106,95,73,858,247,19
SWI4_848_911,99,16,2,32,15,11
SWI4_859_922,588,31,196,183,115,252
SWI4_870_933,72,11,8,41,41,8
SWI4_881_944,14,1,5,22,6,6
SWI4_892_955,146,4,4,66,36,49
SWI4_903_966,353,6,105,73,126,42
SWI4_914_977,566,30,10,134,61,281
SWI4_925_988,731,26,110,594,902,309
SWI4_936_999,0,1,6,107,120,2
SWI4_947_1010,1917,177,248,1596,1947,1030
SWI4_958_1021,24,4,18,148,82,4
SWI4_969_1032,1712,440,6,2,9,861
SWI4_980_1043,152,11,203,197,108,11
SWI4_991_1054,58,18,2,4,0,0
SWI4_1002_1065,158,113,4,44,25,59
SWI4_1013_1076,1506,157,5,28,33,618
SWI4_1024_1087,106,56,3,1,5,8
SWI4_1030_1093,0,0,0,6,2,9
SWI5_1_64,67,14,1777,3216,3805,16
SWI5_12_75,269,39,99,318,466,91
SWI5_23_86,301,27,139,390,585,166
SWI5_34_97,36,6,33,139,5,3
SWI5_45_108,48,9,6,42,20,6
SWI5_56_119,76,5,4,3,51,10
SWI5_67_130,162,9,256,1279,1498,131
SWI5_78_141,87,10,14,258,131,47
SWI5_89_152,0,24,16,154,83,3
SWI5_100_163,61,4,0,89,81,4
SWI5_111_174,9,0,19,139,18,12
SWI5_122_185,30,12,0,5,0,0
SWI5_133_196,13,2,195,52,208,2
SWI5_144_207,79,1,4,4,3,14
SWI5_155_218,92,10,269,1677,2092,14
SWI5_166_229,229,38,13,230,117,14
SWI5_177_240,43,22,92,46,89,0
SWI5_188_251,440,82,1332,2931,5018,170
SWI5_199_262,43,2,99,64,99,12
SWI5_210_273,98,64,2770,3901,5323,40
SWI5_221_284,228,79,2054,3559,4382,56
SWI5_232_295,264,124,16,118,63,171
SWI5_243_306,304,25,13,92,76,57
SWI5_254_317,464,42,26,156,107,59
SWI5_265_328,161,7,73,397,79,27
SWI5_276_339,692,155,73,139,134,237
SWI5_287_350,1046,913,25,35,10,758
SWI5_298_361,518,49,30,197,91,56
SWI5_309_372,73,9,52,391,326,10
SWI5_320_383,129,22,37,205,154,29
SWI5_331_394,123,27,15,57,10,53
SWI5_342_405,107,11,117,273,335,5
SWI5_353_416,939,44,86,265,143,120
SWI5_364_427,251,28,3,6,2,28
SWI5_375_438,1002,402,35,64,52,516
SWI5_386_449,634,62,25,167,42,127
SWI5_397_460,248,23,189,217,352,37
SWI5_408_471,667,235,169,393,251,289
SWI5_419_482,2931,2343,5,90,27,1503
SWI5_430_493,10,5,3,2,4,10
SWI5_441_504,52,3,67,269,75,56
SWI5_452_515,43,30,62,30,78,4
SWI5_463_526,13,0,18,12,3,7
SWI5_474_537,162,18,7,35,1,86
SWI5_485_548,100,70,1502,905,1046,40
SWI5_496_559,108,4,18,12,78,19
SWI5_507_570,119,12,20,143,112,41
SWI5_518_581,686,97,97,319,244,432
SWI5_529_592,25,4,348,635,425,17
SWI5_540_603,310,41,59,324,305,71
SWI5_551_614,147,90,1165,1930,2754,35
SWI5_562_625,23,7,92,79,55,4
SWI5_573_636,332,105,31,51,19,74
SWI5_584_647,78,34,5,0,11,16
SWI5_595_658,25,8,51,88,8,0
SWI5_606_669,168,173,2,2,1,22
SWI5_617_680,129,8,17,80,62,3
SWI5_628_691,17,2,47,159,158,5
SWI5_639_702,51,12,44,299,194,14
SWI5_646_709,1499,291,3,19,5,727
TBF1_1_64,646,173,138,440,311,117
TBF1_12_75,148,83,2072,2521,2823,22
TBF1_23_86,1429,750,22,44,13,714
TBF1_34_97,280,72,1594,2558,3160,27
TBF1_45_108,595,172,82,556,583,106
TBF1_56_119,3588,2119,271,669,204,1584
TBF1_67_130,1369,834,280,790,437,651
TBF1_78_141,43,29,183,254,325,49
TBF1_89_152,50,31,83,143,57,29
TBF1_100_163,906,918,1096,1227,1220,587
TBF1_111_174,277,258,112,216,129,173
TBF1_122_185,540,515,1110,3179,3914,370
TBF1_133_196,944,290,242,592,457,509
TBF1_144_207,570,59,1881,4539,5207,162
TBF1_155_218,247,57,1587,4377,5613,56
TBF1_166_229,293,72,1092,3058,4403,58
TBF1_177_240,413,34,39,135,153,73
TBF1_188_251,168,31,100,449,275,63
TBF1_199_262,266,40,81,214,179,92
TBF1_210_273,198,32,144,664,325,68
TBF1_221_284,89,28,82,109,105,32
TBF1_232_295,67,14,585,1403,2408,36
TBF1_243_306,481,21,49,137,105,138
TBF1_254_317,89,32,2,44,13,38
TBF1_265_328,304,16,79,480,370,79
TBF1_276_339,463,16,23,287,118,70
TBF1_287_350,1109,402,287,375,413,448
TBF1_298_361,1001,528,294,789,789,436
TBF1_309_372,307,55,86,91,91,27
TBF1_320_383,1204,917,2491,2507,4208,390
TBF1_331_394,349,297,186,534,324,101
TBF1_342_405,99,89,107,198,147,10
TBF1_353_416,302,95,4948,3720,5110,83
TBF1_364_427,1617,1352,104,254,140,869
TBF1_375_438,80,14,524,512,732,4
TBF1_386_449,271,100,54,92,52,161
TBF1_397_460,1,5,1,1,1,1
TBF1_408_471,254,69,21,40,29,228
TBF1_419_482,113,9,17,309,92,17
TBF1_430_493,5,1,31,135,229,0
TBF1_441_504,299,306,11,50,28,60
TBF1_452_515,279,18,39,168,251,45
TBF1_463_526,808,55,20,95,45,226
TBF1_474_537,73,5,7,8,7,6
TBF1_485_548,43,1,41,28,54,9
TBF1_496_559,6,22,4,21,4,4
TBF1_499_562,111,2,1103,2467,4004,26
TDA9_1_64,307,277,51,76,152,86
TDA9_12_75,826,300,222,414,133,258
TDA9_23_86,666,371,46,57,45,290
TDA9_34_97,151,32,1105,1607,2244,35
TDA9_45_108,236,36,60,406,61,75
TDA9_56_119,128,462,429,771,569,44
TDA9_67_130,1651,536,12,54,85,1061
TDA9_78_141,135,24,7,65,4,70
TDA9_89_152,122,6,1,3,4,33
TDA9_100_163,5,2,19,4,17,0
TDA9_111_174,236,6,2,9,0,61
TDA9_122_185,30,3,7,6,39,4
TDA9_133_196,87,4,8,6,37,3
TDA9_144_207,107,10,91,599,162,8
TDA9_155_218,604,431,395,434,143,388
TDA9_166_229,66,34,60,32,42,44
TDA9_177_240,345,103,333,351,298,54
TDA9_188_251,224,31,870,987,621,90
TDA9_199_262,339,102,116,243,98,72
TDA9_210_273,830,364,2466,3508,4779,361
TDA9_221_284,206,57,259,289,40,18
TDA9_232_295,438,202,9025,443,4915,194
TDA9_243_306,7767,3031,38,129,100,3912
TDA9_254_317,484,45,6,93,138,116
TDA9_265_328,188,25,748,850,1436,53
TDA9_276_339,235,33,148,545,181,96
TDA9_287_350,367,100,1364,101,1578,49
TDA9_298_361,328,66,150,756,292,83
TDA9_309_372,43,40,26,69,51,1
TDA9_320_383,522,309,45,182,329,250
TDA9_331_394,352,89,112,561,274,91
TDA9_342_405,282,126,188,1013,667,72
TDA9_353_416,788,374,296,815,1123,543
TDA9_364_427,299,857,732,1843,1482,194
TDA9_375_438,1078,290,25,193,52,702
TDA9_386_449,261,9,2,52,5,9
TDA9_397_460,137,5,67,367,146,6
TDA9_408_471,104,12,57,310,145,3
TDA9_419_482,7,0,32,23,32,13
TDA9_430_493,114,2,33,217,46,21
TDA9_441_504,48,17,1330,2251,3362,21
TDA9_452_515,75,2,411,2055,3176,4
TDA9_463_526,187,2,0,8,7,27
TDA9_474_537,1617,27,7,100,105,467
TDA9_485_548,416,55,74,496,85,89
TDA9_496_559,349,260,114,166,117,372
TDA9_507_570,999,262,109,299,117,437
TDA9_518_581,92,27,127,689,961,34
TDA9_529_592,203,8,196,609,315,50
TDA9_540_603,1228,227,900,3273,3869,494
TDA9_551_614,481,748,88,589,194,229
TDA9_562_625,22,92,12,215,105,9
TDA9_573_636,142,28,13,162,69,46
TDA9_584_647,227,11,15,200,153,36
TDA9_595_658,90,4,6,34,20,12
TDA9_606_669,615,65,341,154,156,65
TDA9_617_680,23,5,3,22,11,1
TDA9_628_691,83,16,68,740,930,39
TDA9_639_702,668,12,6,31,33,244
TDA9_650_713,372,16,23,126,91,97
TDA9_661_724,236,42,281,2243,3296,53
TDA9_672_735,148,5,45,328,311,103
TDA9_683_746,57,3,30,322,346,6
TDA9_694_757,240,31,2141,2650,4829,15
TDA9_705_768,502,115,389,958,625,151
TDA9_716_779,2443,959,1003,1946,2662,1277
TDA9_727_790,75,21,25,0,36,37
TDA9_738_801,1397,167,672,2501,3360,677
TDA9_749_812,146,5,154,495,835,35
TDA9_760_823,98,0,25,129,114,17
TDA9_771_834,74,4,47,416,187,39
TDA9_782_845,861,16,11,155,123,279
TDA9_793_856,12,12,12,31,24,27
TDA9_804_867,1494,51,87,182,88,606
TDA9_815_878,3675,97,160,1636,2219,1563
TDA9_826_889,503,4,20,735,261,46
TDA9_837_900,2780,507,67,93,81,1192
TDA9_848_911,884,206,52,60,23,384
TDA9_859_922,96,28,27,246,58,32
TDA9_870_933,420,63,138,768,400,65
TDA9_881_944,568,649,1306,4910,5984,211
TDA9_892_955,552,27,48,197,125,178
TDA9_903_966,930,94,980,3712,5589,343
TDA9_914_977,122,39,66,231,215,49
TDA9_925_988,308,11,91,108,208,14
TDA9_936_999,2457,436,10,95,42,1195
TDA9_947_1010,126,14,2498,4035,4775,34
TDA9_958_1021,148,5,1,8,33,27
TDA9_969_1032,188,33,245,415,252,47
TDA9_980_1043,492,140,1036,1570,2561,265
TDA9_991_1054,507,54,68,358,245,72
TDA9_1002_1065,140,18,448,1154,1411,16
TDA9_1013_1076,548,94,1211,1977,2242,165
TDA9_1024_1087,260,140,158,433,343,33
TDA9_1035_1098,1265,360,118,333,408,327
TDA9_1046_1109,634,89,101,35,158,113
TDA9_1057_1120,450,150,415,743,338,151
TDA9_1068_1131,150,40,93,359,122,31
TDA9_1079_1142,1304,365,95,275,200,559
TDA9_1090_1153,420,43,167,472,336,85
TDA9_1101_1164,202,3,3,6,2,45
TDA9_1112_1175,53,8,42,66,12,30
TDA9_1123_1186,20,1,3,74,105,10
TDA9_1134_1197,115,109,542,3060,4528,117
TDA9_1145_1208,42,8,17,23,6,32
TDA9_1156_1219,128,23,549,1522,2457,28
TDA9_1167_1230,144,20,66,175,153,41
TDA9_1178_1241,295,56,294,243,172,53
TDA9_1189_1252,28,20,9,35,34,3
TDA9_499_562,610,449,72,358,94,137
TEC1_1_64,119,10,14,219,133,9
TEC1_12_75,416,13,160,2419,3020,91
TEC1_23_86,371,13,163,944,1204,79
TEC1_34_97,235,188,76,209,61,56
TEC1_45_108,26,32,37,13,7,12
TEC1_56_119,121,75,22,28,13,15
TEC1_67_130,327,99,3275,1836,1737,123
TEC1_78_141,504,408,325,203,63,335
TEC1_89_152,69,5,0,64,28,17
TEC1_100_163,76,11,13,44,35,14
TEC1_111_174,189,16,705,1265,2277,38
TEC1_122_185,89,60,9,2,0,31
TEC1_133_196,160,4,612,795,531,21
TEC1_144_207,118,10,1,81,14,37
TEC1_155_218,957,72,4,124,49,401
TEC1_166_229,16,18,28,43,30,29
TEC1_177_240,146,13,21,68,68,22
TEC1_188_251,216,98,592,765,917,85
TEC1_199_262,186,15,27,83,36,31
TEC1_210_273,37,14,11,76,8,3
TEC1_221_284,202,16,34,245,21,24
TEC1_232_295,199,11,450,2689,3610,26
TEC1_243_306,60,13,39,71,70,16
TEC1_254_317,1514,133,10,14,5,1042
TEC1_265_328,872,174,988,6131,8099,290
TEC1_276_339,277,7,13,277,171,28
TEC1_287_350,139,54,478,1236,945,38
TEC1_298_361,803,128,46,113,36,163
TEC1_309_372,426,227,5856,3021,3623,118
TEC1_320_383,184,35,52,28,40,38
TEC1_331_394,116,138,94,399,173,8
TEC1_342_405,550,96,403,1207,1766,155
TEC1_353_416,565,42,159,619,282,55
TEC1_364_427,395,150,572,1361,951,83
TEC1_375_438,277,18,138,732,305,47
TEC1_386_449,661,194,119,157,62,142
TEC1_397_460,1553,847,4058,537,1946,866
TEC1_408_471,476,250,119,309,399,103
TEC1_419_482,569,279,471,655,346,151
TEC1_423_486,272,160,400,805,501,49
TIS11_1_64,269,18,43,134,42,31
TIS11_12_75,174,26,78,246,139,43
TIS11_23_86,20,6,6,50,23,7
TIS11_34_97,427,29,2462,5887,7984,123
TIS11_45_108,254,21,131,87,64,60
TIS11_56_119,744,25,75,228,111,155
TIS11_67_130,1531,286,38,271,144,140
TIS11_78_141,335,33,139,666,320,41
TIS11_89_152,289,13,9,185,52,62
TIS11_100_163,345,27,39,262,266,105
TIS11_111_174,111,10,436,917,1216,11
TIS11_122_185,154,9,33,169,221,21
TIS11_133_196,2350,1045,685,1178,1294,1140
TIS11_144_207,110,17,142,232,102,55
TIS11_155_218,1063,285,944,1331,2397,613
TIS11_166_229,138,5,190,257,431,20
TIS11_177_240,925,373,209,627,179,262
TIS11_188_251,275,303,1028,1228,1630,116
TIS11_199_262,188,36,468,813,355,32
TIS11_210_273,74,13,86,17,36,23
TIS11_221_284,103,62,28,81,21,43
TIS11_222_285,18,13,20,61,29,9
TOD6_1_64,177,59,4,32,4,54
TOD6_12_75,28,25,9,20,61,7
TOD6_23_86,3040,2123,390,522,182,1256
TOD6_34_97,121,90,207,409,258,23
TOD6_45_108,124,190,68,131,72,32
TOD6_56_119,125,112,1552,420,1415,21
TOD6_67_130,306,296,81,262,186,62
TOD6_78_141,499,1253,8,68,82,362
TOD6_89_152,4711,3569,4079,4327,5320,2620
TOD6_100_163,344,68,387,573,795,99
TOD6_111_174,12,15,25,83,20,17
TOD6_122_185,272,453,281,191,169,97
TOD6_133_196,2974,2693,138,234,80,1691
TOD6_144_207,303,208,0,85,33,124
TOD6_155_218,232,19,47,6,1,34
TOD6_166_229,234,41,274,805,411,57
TOD6_177_240,410,37,117,513,91,42
TOD6_188_251,238,30,1,9,2,42
TOD6_199_262,231,57,762,992,1553,61
TOD6_210_273,206,12,770,1446,2317,24
TOD6_221_284,394,32,11,53,13,74
TOD6_232_295,268,25,101,93,300,59
TOD6_243_306,279,233,27,288,206,39
TOD6_254_317,248,94,4,93,91,33
TOD6_265_328,650,85,198,940,779,103
TOD6_276_339,1673,339,488,909,1075,657
TOD6_287_350,1231,192,155,412,270,282
TOD6_298_361,2964,1528,131,671,314,1578
TOD6_309_372,504,280,4138,1906,2166,228
TOD6_320_383,408,289,2902,2991,3895,121
TOD6_331_394,4016,3338,1193,1332,1778,2025
TOD6_342_405,1010,516,73,226,91,455
TOD6_353_416,746,144,453,1124,478,81
TOD6_364_427,364,47,42,10,94,93
TOD6_375_438,271,11,190,578,356,27
TOD6_386_449,659,202,102,296,109,350
TOD6_397_460,117,6,2,162,43,5
TOD6_408_471,386,71,34,82,68,96
TOD6_419_482,151,33,1136,1088,1484,50
TOD6_430_493,319,4,0,2,6,49
TOD6_441_504,42,20,195,479,494,0
TOD6_452_515,80,6,30,74,58,0
TOD6_463_526,13,4,12,52,31,1
TOD6_462_525,33,10,177,79,34,8
TOS4_1_64,1222,587,341,899,240,220
TOS4_12_75,42,32,776,1188,1193,17
TOS4_23_86,4785,2330,99,448,140,2334
TOS4_34_97,2287,810,251,603,171,918
TOS4_45_108,532,336,67,158,93,310
TOS4_56_119,38,10,294,188,262,9
TOS4_67_130,173,104,15,77,31,70
TOS4_78_141,1001,391,90,379,279,174
TOS4_89_152,123,11,3504,3657,5295,23
TOS4_100_163,482,349,100,182,116,324
TOS4_111_174,93,648,832,172,935,48
TOS4_122_185,2,1,13,2,0,0
TOS4_133_196,3002,486,2556,5443,6776,1346
TOS4_144_207,2117,276,5,91,38,1048
TOS4_155_218,89,0,29,137,81,26
TOS4_166_229,849,31,7,66,44,320
TOS4_177_240,425,21,628,1882,2506,145
TOS4_188_251,2215,216,354,483,596,886
TOS4_199_262,51,17,91,362,274,19
TOS4_210_273,71,3,2,2,35,50
TOS4_221_284,250,12,72,323,307,14
TOS4_232_295,161,12,8,112,133,35
TOS4_243_306,50,15,55,149,135,27
TOS4_254_317,49,2,704,2132,2042,5
TOS4_265_328,437,23,224,722,537,41
TOS4_276_339,101,17,253,440,593,10
TOS4_287_350,568,33,43,277,236,56
TOS4_298_361,278,38,33,89,62,54
TOS4_309_372,215,12,1168,116,493,40
TOS4_320_383,395,63,31,49,14,107
TOS4_331_394,708,54,19,195,25,341
TOS4_342_405,132,14,27,210,91,28
TOS4_353_416,334,35,82,402,268,228
TOS4_364_427,431,25,50,244,217,95
TOS4_375_438,184,33,60,234,83,18
TOS4_386_449,442,117,219,461,162,47
TOS4_397_460,501,205,88,382,218,122
TOS4_408_471,71,29,208,398,289,20
TOS4_419_482,8,25,5,3,1,3
TOS4_426_489,15,14,1027,1597,2840,4
TOS8_1_64,199,20,8,93,20,57
TOS8_12_75,655,143,894,2026,2274,192
TOS8_23_86,1316,314,579,216,1280,616
TOS8_34_97,395,57,33,146,147,61
TOS8_45_108,2032,118,37,333,147,1009
TOS8_56_119,28,8,4,56,21,0
TOS8_67_130,147,66,11,141,92,48
TOS8_78_141,67,32,4,32,22,7
TOS8_89_152,150,8,94,245,85,36
TOS8_100_163,178,41,184,578,287,63
TOS8_111_174,2941,1070,216,438,340,1601
TOS8_122_185,146,92,12,14,16,119
TOS8_133_196,83,10,373,147,36,6
TOS8_144_207,73,1,116,751,707,34
TOS8_155_218,139,17,619,1048,1507,41
TOS8_166_229,100,11,96,270,167,15
TOS8_177_240,31,15,11,73,62,25
TOS8_188_251,89,17,940,2866,3959,7
TOS8_199_262,610,371,15,34,11,393
TOS8_210_273,30,15,365,1200,1221,7
TOS8_213_276,55,34,7,25,2,9
TYE7_1_64,266,12,55,263,205,79
TYE7_12_75,687,50,72,649,275,146
TYE7_23_86,3416,2504,270,723,627,1600
TYE7_34_97,705,215,3804,2806,2725,203
TYE7_45_108,1759,1329,370,1190,639,750
TYE7_56_119,1855,1191,104,418,237,798
TYE7_67_130,167,23,53,77,163,16
TYE7_78_141,171,170,196,883,540,45
TYE7_89_152,1995,405,42,304,147,727
TYE7_100_163,342,16,883,1277,1865,56
TYE7_111_174,199,7,9,64,8,32
TYE7_122_185,281,109,0,89,26,54
TYE7_133_196,137,6,33,88,46,10
TYE7_144_207,141,7,362,132,343,46
TYE7_155_218,29,8,3,11,33,11
TYE7_166_229,8,10,200,790,449,6
TYE7_177_240,78,17,459,1116,1005,26
TYE7_188_251,325,33,6565,406,4777,58
TYE7_199_262,695,297,242,341,384,136
TYE7_210_273,1377,271,364,1245,638,435
TYE7_221_284,1784,319,491,1537,2193,825
TYE7_228_291,34,6,203,465,576,24
USV1_1_64,355,102,1689,1255,1928,44
USV1_12_75,2718,9514,256,279,287,1836
USV1_23_86,70,49,74,188,85,5
USV1_34_97,403,254,763,1026,1089,163
USV1_45_108,235,39,212,98,45,52
USV1_56_119,1320,540,65,535,257,692
USV1_67_130,196,40,45,168,150,60
USV1_78_141,2230,528,141,950,413,623
USV1_89_152,3255,1514,158,270,169,1763
USV1_100_163,313,6,18,46,9,74
USV1_111_174,414,81,12,578,167,245
USV1_122_185,539,22,545,4476,5751,214
USV1_133_196,1880,55,7,169,234,647
USV1_144_207,3383,2286,515,779,576,1926
USV1_155_218,2133,913,248,406,327,850
USV1_166_229,1060,480,7196,9862,13766,372
USV1_177_240,233,30,1645,2954,3900,19
USV1_188_251,811,145,189,269,305,129
USV1_199_262,2476,2336,667,1445,1900,1476
USV1_210_273,1174,159,775,2754,2534,469
USV1_221_284,222,51,1167,2300,2114,31
USV1_232_295,174,108,98,259,169,35
USV1_243_306,74,4,782,1759,2571,12
USV1_254_317,200,8,503,1913,2292,22
USV1_265_328,48,0,191,636,891,4
USV1_276_339,100,0,9,52,7,9
USV1_287_350,342,15,7,24,3,71
USV1_298_361,122,7,726,1417,2125,13
USV1_309_372,158,16,2,8,2,35
USV1_320_383,30,3,59,65,1,12
USV1_328_391,719,16,5,29,11,88
VHR1_1_64,13,8,9,202,46,11
VHR1_12_75,11,4,10,138,33,3
VHR1_23_86,91,5,28,239,89,14
VHR1_34_97,317,105,966,199,2723,78
VHR1_45_108,207,182,10,48,4,77
VHR1_56_119,168,15,11,34,72,51
VHR1_67_130,59,29,17,123,54,12
VHR1_78_141,220,134,488,777,652,22
VHR1_89_152,100,44,56,81,82,13
VHR1_100_163,623,309,122,323,358,121
VHR1_111_174,308,562,15,30,20,114
VHR1_122_185,622,101,1163,1692,1705,87
VHR1_133_196,532,355,252,973,482,199
VHR1_144_207,45,8,787,1804,1918,14
VHR1_155_218,1063,925,3146,3122,5213,561
VHR1_166_229,470,181,388,647,423,211
VHR1_177_240,80,0,92,43,17,14
VHR1_188_251,425,93,537,441,851,177
VHR1_199_262,344,225,210,544,184,145
VHR1_210_273,219,251,29,143,82,106
VHR1_221_284,185,46,200,163,384,34
VHR1_232_295,95,49,136,276,175,47
VHR1_243_306,976,556,2164,4197,4243,426
VHR1_254_317,434,121,254,439,519,67
VHR1_265_328,3442,1440,280,404,233,1548
VHR1_276_339,531,131,1375,1497,2440,121
VHR1_287_350,1254,1033,178,191,147,601
VHR1_298_361,822,197,66,123,84,250
VHR1_309_372,72,13,54,92,55,30
VHR1_320_383,18,4,5,9,1,6
VHR1_331_394,109,43,3833,3195,4648,46
VHR1_342_405,472,89,116,50,297,92
VHR1_353_416,214,35,234,796,284,72
VHR1_364_427,399,34,97,402,226,76
VHR1_375_438,108,15,157,588,107,19
VHR1_386_449,272,158,245,264,73,23
VHR1_397_460,374,82,120,351,176,58
VHR1_408_471,350,17,46,281,171,63
VHR1_419_482,65,14,148,744,730,30
VHR1_430_493,70,97,6,19,23,59
VHR1_441_504,123,5,4,8,2,17
VHR1_452_515,273,11,22,449,579,31
VHR1_463_526,555,6,12,222,52,116
VHR1_474_537,372,3,11,47,31,20
VHR1_485_548,180,20,122,647,187,64
VHR1_496_559,619,75,594,856,744,111
VHR1_507_570,117,32,3770,4764,6782,23
VHR1_518_581,716,242,609,797,977,212
VHR1_529_592,237,104,441,881,911,60
VHR1_540_603,502,58,276,1193,452,85
VHR1_551_614,255,26,94,466,101,10
VHR1_562_625,244,195,247,134,163,5
VHR1_573_636,225,17,655,916,2019,76
VHR1_577_640,823,12,13,518,225,81
VHR2_1_64,124,16,38,23,35,45
VHR2_12_75,53,12,8,62,42,15
VHR2_23_86,9,2,9,82,14,0
VHR2_34_97,336,3,57,461,362,49
VHR2_45_108,120,7,397,1159,1697,19
