,1_0_1,1_180_1,1_60_2,2_0_2,2_180_2,2_60_1
SWI4_474_537,14,27,323,85,142,19
SWI4_485_548,102,273,173,29,49,153
SWI4_496_559,42,165,235,108,77,84
SWI4_507_570,76,77,262,33,39,75
SWI4_518_581,79,394,510,85,155,184
SWI4_529_592,70,372,1491,480,261,164
SWI4_540_603,121,106,377,60,56,163
SWI4_551_614,141,295,207,26,41,186
SWI4_562_625,37,146,444,134,66,63
SWI4_573_636,49,326,356,63,26,162
SWI4_584_647,107,374,572,104,80,270
SWI4_595_658,61,382,464,114,22,135
SWI4_606_669,167,762,1180,279,111,352
SWI4_617_680,273,964,1747,410,541,542
SWI4_628_691,68,194,292,52,73,113
SWI4_639_702,26,148,61,57,15,124
SWI4_650_713,31,80,239,18,112,85
SWI4_661_724,19,117,27,53,20,40
SWI4_672_735,13,99,99,11,14,12
SWI4_683_746,30,48,76,19,104,32
SWI4_694_757,113,147,498,87,111,144
SWI4_705_768,75,231,171,120,101,97
SWI4_716_779,43,176,198,53,46,72
SWI4_727_790,45,98,134,16,17,55
SWI4_738_801,63,115,417,135,100,101
SWI4_749_812,19,19,30,1,11,28
SWI4_760_823,10,82,338,41,52,48
SWI4_771_834,44,189,24,5,5,83
SWI4_782_845,134,346,647,174,293,217
SWI4_793_856,45,32,235,66,263,33
SWI4_804_867,60,284,1102,183,199,85
SWI4_815_878,144,495,253,123,128,223
SWI4_826_889,102,389,492,107,130,243
SWI4_837_900,131,314,137,57,65,291
SWI4_848_911,108,312,232,57,13,275
SWI4_859_922,53,35,69,8,330,27
SWI4_870_933,92,290,269,100,39,107
SWI4_881_944,11,73,52,9,2,20
SWI4_892_955,81,368,337,91,43,191
SWI4_903_966,29,117,409,126,25,95
SWI4_914_977,129,268,421,133,30,176
SWI4_925_988,4,16,0,14,3,40
SWI4_936_999,6,110,34,23,5,20
SWI4_947_1010,5,21,145,89,66,31
SWI4_958_1021,125,438,262,35,310,231
SWI4_969_1032,8,13,232,53,30,21
SWI4_980_1043,172,418,507,93,58,321
SWI4_991_1054,12,32,140,6,13,29
SWI4_1002_1065,37,153,102,111,24,66
SWI4_1013_1076,7,88,56,16,31,55
SWI4_1024_1087,7,47,2,12,0,24
SWI4_1030_1093,62,61,173,24,319,44
SWI5_1_64,215,873,1393,296,1445,404
SWI5_12_75,10,45,5,1,3,37
SWI5_23_86,143,409,757,140,812,212
SWI5_34_97,24,148,146,14,16,45
SWI5_45_108,18,39,38,24,3,9
SWI5_56_119,82,447,194,25,91,181
SWI5_67_130,47,73,30,10,10,50
SWI5_78_141,71,85,444,91,67,118
SWI5_89_152,9,80,110,63,208,47
SWI5_100_163,6,28,65,18,17,18
SWI5_111_174,74,14,224,26,283,55
SWI5_122_185,8,14,28,4,27,3
SWI5_133_196,38,14,66,27,19,22
SWI5_144_207,23,209,132,48,7,74
SWI5_155_218,106,872,705,221,119,283
SWI5_166_229,57,191,268,65,143,173
SWI5_177_240,155,663,207,103,69,425
SWI5_188_251,223,654,625,177,225,309
SWI5_199_262,59,169,124,10,42,37
SWI5_210_273,244,427,749,194,398,406
SWI5_221_284,246,763,1847,468,654,454
SWI5_232_295,184,486,1505,277,910,330
SWI5_243_306,165,567,498,139,372,295
SWI5_254_317,148,317,680,196,382,273
SWI5_265_328,8,47,211,45,52,42
SWI5_276_339,299,691,1066,317,507,496
SWI5_287_350,147,809,1202,120,236,331
SWI5_298_361,242,723,1361,319,254,381
SWI5_309_372,59,117,250,86,76,99
SWI5_320_383,419,1456,1716,401,613,735
SWI5_331_394,155,434,1013,375,226,303
SWI5_342_405,67,113,221,142,86,86
SWI5_353_416,243,799,254,104,113,516
SWI5_364_427,150,473,481,81,211,312
SWI5_375_438,115,362,533,128,185,123
SWI5_386_449,91,163,1403,199,444,226
SWI5_397_460,184,978,944,172,292,584
SWI5_408_471,254,673,891,240,500,418
SWI5_419_482,212,411,926,188,726,351
SWI5_430_493,127,82,338,28,122,177
SWI5_441_504,54,209,553,91,167,193
SWI5_452_515,88,200,410,73,188,256
SWI5_463_526,52,328,58,3,21,213
SWI5_474_537,68,76,681,124,323,108
SWI5_485_548,409,805,2202,416,1315,738
SWI5_496_559,35,103,533,96,186,21
SWI5_507_570,235,405,344,85,273,336
SWI5_518_581,131,206,440,269,90,117
SWI5_529_592,62,164,283,97,38,63
SWI5_540_603,108,489,530,205,139,244
SWI5_551_614,25,85,161,46,42,58
SWI5_562_625,126,256,198,48,41,167
SWI5_573_636,32,38,351,117,196,37
SWI5_584_647,47,12,22,6,27,17
SWI5_595_658,37,65,109,56,14,21
SWI5_606_669,20,53,2,0,13,18
SWI5_617_680,4,29,0,9,4,21
SWI5_628_691,22,33,132,34,21,20
SWI5_639_702,71,131,51,80,78,75
SWI5_646_709,5,17,12,1,1,12
TBF1_1_64,492,1532,1716,652,1526,955
TBF1_12_75,245,584,1017,235,699,549
TBF1_23_86,187,660,947,271,890,420
TBF1_34_97,213,688,1197,200,623,556
TBF1_45_108,599,1830,2110,372,1041,1353
TBF1_56_119,576,1885,1574,411,1233,1442
TBF1_67_130,341,1005,877,417,761,672
TBF1_78_141,144,690,484,219,437,342
TBF1_89_152,103,422,425,117,668,287
TBF1_100_163,175,526,598,201,490,302
TBF1_111_174,249,452,971,320,526,260
TBF1_122_185,157,658,1000,305,605,270
TBF1_133_196,781,2651,2504,481,1125,1637
TBF1_144_207,285,1690,854,352,239,711
TBF1_155_218,408,864,2057,645,925,592
TBF1_166_229,627,2065,2006,482,466,1015
TBF1_177_240,374,1536,902,306,360,799
TBF1_188_251,161,659,1640,284,437,259
TBF1_199_262,159,522,760,191,134,198
TBF1_210_273,55,227,190,64,177,79
TBF1_221_284,189,523,617,157,400,324
TBF1_232_295,132,877,200,73,53,380
TBF1_243_306,137,303,800,150,326,304
TBF1_254_317,225,847,792,139,324,419
TBF1_265_328,257,837,718,161,127,353
TBF1_276_339,111,372,414,35,49,139
TBF1_287_350,349,838,1579,345,1222,616
TBF1_298_361,205,502,1574,361,1275,311
TBF1_309_372,469,1417,1927,490,1340,711
TBF1_320_383,208,475,849,145,638,309
TBF1_331_394,493,1274,1200,286,1661,1406
TBF1_342_405,70,86,215,101,355,156
TBF1_353_416,209,597,797,280,642,431
TBF1_364_427,269,761,297,193,469,686
TBF1_375_438,171,364,692,101,1015,297
TBF1_386_449,55,165,269,72,106,124
TBF1_397_460,22,77,103,11,15,36
TBF1_408_471,5,9,3,0,2,13
TBF1_419_482,61,244,140,114,86,72
TBF1_430_493,42,225,78,5,11,33
TBF1_441_504,83,356,220,46,62,86
TBF1_452_515,71,350,459,148,70,66
TBF1_463_526,18,28,111,32,86,31
TBF1_474_537,9,111,92,7,35,20
TBF1_485_548,10,38,18,1,4,21
TBF1_496_559,60,121,540,186,176,95
TBF1_499_562,90,160,169,53,45,130
TDA9_1_64,214,426,1445,293,972,512
TDA9_12_75,374,1627,2153,421,1688,1081
TDA9_23_86,151,367,400,104,258,406
TDA9_34_97,183,606,877,147,421,475
TDA9_45_108,249,532,1926,450,1300,702
TDA9_56_119,201,331,269,121,539,360
TDA9_67_130,50,322,432,89,246,93
TDA9_78_141,98,214,30,47,78,248
TDA9_89_152,15,10,196,61,36,25
TDA9_100_163,46,465,124,32,44,188
TDA9_111_174,51,65,340,121,116,43
TDA9_122_185,15,19,154,41,26,9
TDA9_133_196,42,172,13,3,2,53
TDA9_144_207,136,151,61,21,87,86
TDA9_155_218,117,372,545,159,198,206
TDA9_166_229,146,772,441,137,348,464
TDA9_177_240,155,798,1690,464,1396,477
TDA9_188_251,380,1580,926,382,731,956
TDA9_199_262,268,585,810,285,803,548
TDA9_210_273,473,1164,1775,370,860,827
TDA9_221_284,539,1921,1871,238,803,1038
TDA9_232_295,227,533,988,300,314,487
TDA9_243_306,242,706,1629,221,730,388
TDA9_254_317,155,302,1121,219,1085,215
TDA9_265_328,235,419,592,155,260,343
TDA9_276_339,356,978,1503,333,558,770
TDA9_287_350,258,1063,1623,340,1315,920
TDA9_298_361,257,993,1425,251,979,730
TDA9_309_372,150,562,636,147,326,354
TDA9_320_383,566,1603,1397,384,643,980
TDA9_331_394,512,1636,1980,609,1077,1009
TDA9_342_405,654,2123,3520,805,1280,1125
TDA9_353_416,415,1019,965,409,389,570
TDA9_364_427,282,1287,921,231,688,385
TDA9_375_438,43,219,543,133,179,120
TDA9_386_449,57,107,1028,348,470,81
TDA9_397_460,96,226,245,59,30,88
TDA9_408_471,143,680,440,128,57,200
TDA9_419_482,5,5,204,22,56,35
TDA9_430_493,103,362,1109,230,298,140
TDA9_441_504,246,343,541,154,75,298
TDA9_452_515,45,99,209,60,19,102
TDA9_463_526,59,371,100,37,11,101
TDA9_474_537,51,109,357,67,87,69
TDA9_485_548,124,84,568,126,96,119
TDA9_496_559,48,213,121,112,81,93
TDA9_507_570,181,823,849,145,385,277
TDA9_518_581,60,341,66,25,40,108
TDA9_529_592,64,107,265,59,26,94
TDA9_540_603,230,1032,1379,304,541,429
TDA9_551_614,297,1086,2007,442,732,645
TDA9_562_625,50,294,408,154,49,163
TDA9_573_636,179,378,1037,340,384,350
TDA9_584_647,51,224,288,153,64,120
TDA9_595_658,28,165,200,83,38,109
TDA9_606_669,53,221,180,64,77,86
TDA9_617_680,29,151,149,32,25,59
TDA9_628_691,202,837,869,380,119,278
TDA9_639_702,76,420,1216,339,44,117
TDA9_650_713,133,937,1535,321,85,261
TDA9_661_724,380,1168,1761,515,423,527
TDA9_672_735,203,459,819,222,112,193
TDA9_683_746,106,300,365,123,180,195
TDA9_694_757,148,308,504,126,236,241
TDA9_705_768,412,1321,518,134,255,630
TDA9_716_779,127,257,372,226,452,206
TDA9_727_790,33,50,74,29,23,31
TDA9_738_801,38,61,354,158,139,78
TDA9_749_812,123,281,749,153,199,273
TDA9_760_823,48,290,401,85,85,143
TDA9_771_834,90,336,1058,218,169,103
TDA9_782_845,135,439,632,142,67,236
TDA9_793_856,245,723,652,267,177,346
TDA9_804_867,177,638,1187,297,164,236
TDA9_815_878,141,485,881,378,132,226
TDA9_826_889,176,496,874,228,57,221
TDA9_837_900,344,884,766,386,429,551
TDA9_848_911,714,1657,3269,868,1636,1152
TDA9_859_922,222,772,1202,292,556,431
TDA9_870_933,125,545,1228,284,485,328
TDA9_881_944,212,545,676,235,217,365
TDA9_892_955,149,230,674,107,154,126
TDA9_903_966,81,191,454,141,202,149
TDA9_914_977,148,276,848,359,299,273
TDA9_925_988,114,531,816,146,237,216
TDA9_936_999,130,531,618,130,152,196
TDA9_947_1010,215,362,500,195,249,263
TDA9_958_1021,117,166,545,191,351,271
TDA9_969_1032,437,752,916,401,690,581
TDA9_980_1043,196,548,1185,273,562,143
TDA9_991_1054,109,408,495,123,220,263
TDA9_1002_1065,238,668,1346,381,443,530
TDA9_1013_1076,226,1289,1269,306,816,837
TDA9_1024_1087,447,1222,1418,463,1241,795
TDA9_1035_1098,132,301,1519,254,1165,292
TDA9_1046_1109,91,249,474,82,237,171
TDA9_1057_1120,194,655,206,40,139,447
TDA9_1068_1131,97,169,119,32,74,120
TDA9_1079_1142,279,1451,506,193,348,675
TDA9_1090_1153,185,414,603,132,252,220
TDA9_1101_1164,8,52,39,3,11,16
TDA9_1112_1175,36,135,396,51,80,66
TDA9_1123_1186,7,46,131,59,79,14
TDA9_1134_1197,32,41,224,41,38,71
TDA9_1145_1208,23,83,129,67,30,25
TDA9_1156_1219,170,680,453,139,150,355
TDA9_1167_1230,317,1147,733,186,292,476
TDA9_1178_1241,149,281,613,182,361,259
TDA9_1189_1252,93,411,1066,232,876,179
TDA9_499_562,545,926,1014,243,819,843
TEC1_1_64,83,206,610,179,41,100
TEC1_12_75,112,638,932,304,50,313
TEC1_23_86,137,840,62,73,34,336
TEC1_34_97,198,404,1238,288,1084,449
TEC1_45_108,130,463,243,46,264,280
TEC1_56_119,264,297,595,222,604,269
TEC1_67_130,204,518,611,170,379,681
TEC1_78_141,152,357,500,88,192,324
TEC1_89_152,33,80,58,28,72,56
TEC1_100_163,20,72,36,18,7,5
TEC1_111_174,105,408,95,22,10,347
TEC1_122_185,9,27,6,10,4,8
TEC1_133_196,39,154,161,31,131,115
TEC1_144_207,72,439,213,57,45,231
TEC1_155_218,95,476,693,97,38,245
TEC1_166_229,114,195,1055,176,317,213
TEC1_177_240,21,115,335,44,120,72
TEC1_188_251,271,528,632,239,231,518
TEC1_199_262,166,517,1124,205,302,297
TEC1_210_273,174,371,557,72,238,299
TEC1_221_284,112,582,1075,156,119,343
TEC1_232_295,119,505,755,332,99,205
TEC1_243_306,150,490,693,169,124,269
TEC1_254_317,42,80,307,89,32,72
TEC1_265_328,260,801,928,296,138,460
TEC1_276_339,192,926,1205,202,104,332
TEC1_287_350,220,633,813,162,325,390
TEC1_298_361,406,1548,695,262,304,849
TEC1_309_372,327,1111,638,151,293,797
TEC1_320_383,128,134,819,267,414,98
TEC1_331_394,122,298,235,32,53,233
TEC1_342_405,27,82,178,21,37,46
TEC1_353_416,88,199,91,45,65,115
TEC1_364_427,403,994,414,157,220,722
TEC1_375_438,106,174,330,89,151,203
TEC1_386_449,117,405,1050,295,1029,244
TEC1_397_460,504,1520,1647,368,1862,996
TEC1_408_471,271,942,1097,261,795,675
TEC1_419_482,495,1737,2041,495,2031,1058
TEC1_423_486,537,1628,1973,518,1309,1187
TIS11_1_64,105,253,378,114,367,223
TIS11_12_75,213,762,729,247,473,475
TIS11_23_86,47,105,211,33,91,58
TIS11_34_97,121,541,815,270,399,341
TIS11_45_108,77,271,636,119,130,124
TIS11_56_119,195,149,677,146,347,185
TIS11_67_130,359,1486,1053,269,312,711
TIS11_78_141,300,921,2228,598,806,439
TIS11_89_152,47,136,382,17,268,107
TIS11_100_163,48,237,350,85,67,74
TIS11_111_174,26,56,196,14,63,24
TIS11_122_185,45,122,27,30,14,43
TIS11_133_196,170,593,132,122,72,370
TIS11_144_207,134,335,682,117,428,297
TIS11_155_218,80,85,243,82,169,107
TIS11_166_229,274,587,1281,280,698,466
TIS11_177_240,214,675,1911,433,2342,415
TIS11_188_251,270,822,1040,287,732,698
TIS11_199_262,85,345,1078,248,688,216
TIS11_210_273,166,237,1543,283,1091,329
TIS11_221_284,230,216,677,174,412,142
TIS11_222_285,107,477,519,103,505,381
TOD6_1_64,103,323,1559,345,1292,225
TOD6_12_75,153,309,850,158,858,430
TOD6_23_86,320,806,826,216,770,572
TOD6_34_97,368,993,1902,482,2067,916
TOD6_45_108,174,983,780,265,663,786
TOD6_56_119,146,141,185,118,129,198
TOD6_67_130,176,578,636,193,449,389
TOD6_78_141,463,1257,464,157,359,785
TOD6_89_152,176,599,2089,559,2596,548
TOD6_100_163,178,260,996,247,717,389
TOD6_111_174,97,178,656,104,485,152
TOD6_122_185,188,422,215,194,107,240
TOD6_133_196,179,400,576,195,396,319
TOD6_144_207,46,132,58,60,56,80
TOD6_155_218,35,19,52,2,19,12
TOD6_166_229,41,131,158,21,64,151
TOD6_177_240,36,110,170,16,43,94
TOD6_188_251,82,155,359,26,58,157
TOD6_199_262,189,262,151,90,97,329
TOD6_210_273,310,1141,1183,242,484,674
TOD6_221_284,316,960,850,147,282,549
TOD6_232_295,290,1027,2197,416,561,504
TOD6_243_306,230,649,1088,245,116,404
TOD6_254_317,205,792,1390,336,247,454
TOD6_265_328,171,469,528,216,163,287
TOD6_276_339,446,1814,2252,388,743,1046
TOD6_287_350,219,605,829,268,162,415
TOD6_298_361,425,1795,1530,379,250,878
TOD6_309_372,93,452,179,125,214,181
TOD6_320_383,462,1333,2183,536,1674,1256
TOD6_331_394,56,193,448,164,231,149
TOD6_342_405,175,167,456,115,552,109
TOD6_353_416,32,63,365,123,870,37
TOD6_364_427,259,493,191,36,126,318
TOD6_375_438,72,437,60,32,3,197
TOD6_386_449,67,521,157,31,52,136
TOD6_397_460,47,132,90,25,5,65
TOD6_408_471,45,193,75,39,32,82
TOD6_419_482,78,262,283,67,135,79
TOD6_430_493,24,35,38,22,1,27
TOD6_441_504,3,37,57,46,61,11
TOD6_452_515,74,105,89,8,46,110
TOD6_463_526,38,198,224,53,28,96
TOD6_462_525,53,57,62,8,10,48
TOS4_1_64,464,1208,558,186,440,813
TOS4_12_75,248,771,1242,257,528,620
TOS4_23_86,341,535,1736,419,1366,515
TOS4_34_97,252,643,1029,301,650,363
TOS4_45_108,444,1622,2157,696,1646,892
TOS4_56_119,169,380,804,271,757,486
TOS4_67_130,578,1802,2488,318,2366,1012
TOS4_78_141,308,644,1648,370,1072,589
TOS4_89_152,169,249,340,171,224,212
TOS4_100_163,322,521,1498,474,1139,520
TOS4_111_174,167,934,478,175,216,342
TOS4_122_185,24,116,215,63,32,40
TOS4_133_196,68,317,119,117,65,208
TOS4_144_207,35,114,91,16,14,23
TOS4_155_218,8,19,33,13,12,38
TOS4_166_229,14,72,8,4,4,29
TOS4_177_240,15,53,64,26,14,15
TOS4_188_251,6,26,19,9,7,37
TOS4_199_262,74,60,45,4,21,32
TOS4_210_273,13,30,20,13,3,13
TOS4_221_284,108,21,40,19,16,35
TOS4_232_295,66,124,82,21,8,124
TOS4_243_306,3,16,149,56,51,9
TOS4_254_317,17,91,153,32,23,15
TOS4_265_328,99,197,187,71,79,172
TOS4_276_339,49,254,136,54,93,92
TOS4_287_350,35,70,99,81,23,87
TOS4_298_361,151,305,606,155,190,192
TOS4_309_372,77,87,596,21,218,116
TOS4_320_383,57,76,168,38,60,108
TOS4_331_394,41,78,96,0,26,29
TOS4_342_405,0,7,42,18,30,16
TOS4_353_416,47,53,245,114,85,100
TOS4_364_427,87,211,651,131,115,153
TOS4_375_438,97,343,857,291,717,298
TOS4_386_449,560,1936,1627,495,1390,1323
TOS4_397_460,479,2443,1656,358,1241,1099
TOS4_408_471,12,28,102,34,43,31
TOS4_419_482,31,121,32,4,6,53
TOS4_426_489,87,239,181,65,147,110
TOS8_1_64,236,451,754,190,219,406
TOS8_12_75,425,905,2106,521,967,885
TOS8_23_86,580,2206,2183,381,778,1286
TOS8_34_97,493,2031,2907,592,898,807
TOS8_45_108,155,357,519,144,87,150
TOS8_56_119,66,283,403,120,50,152
TOS8_67_130,57,94,447,89,257,33
TOS8_78_141,17,45,280,26,153,8
TOS8_89_152,80,294,560,128,29,158
TOS8_100_163,103,320,343,172,41,224
TOS8_111_174,352,1516,497,133,262,731
TOS8_122_185,208,941,470,122,380,445
TOS8_133_196,30,107,291,66,61,57
TOS8_144_207,21,69,63,57,5,5
TOS8_155_218,108,417,1352,318,803,314
TOS8_166_229,190,820,1288,298,473,439
TOS8_177_240,104,244,457,112,141,97
TOS8_188_251,152,399,388,176,188,289
TOS8_199_262,233,510,642,200,239,406
TOS8_210_273,111,482,389,133,117,254
TOS8_213_276,120,317,864,250,263,252
TYE7_1_64,249,971,1444,252,205,551
TYE7_12_75,361,1356,2431,422,581,669
TYE7_23_86,351,1259,2689,545,2374,673
TYE7_34_97,545,2015,1987,556,1663,1262
TYE7_45_108,738,1959,4015,1065,4320,1574
TYE7_56_119,220,847,943,318,707,544
TYE7_67_130,226,564,1640,404,682,546
TYE7_78_141,435,1846,3713,804,1956,841
TYE7_89_152,82,263,101,29,44,140
TYE7_100_163,170,340,92,101,193,209
TYE7_111_174,82,328,248,142,144,146
TYE7_122_185,28,181,55,54,37,110
TYE7_133_196,142,486,616,197,60,295
TYE7_144_207,148,709,930,134,144,242
TYE7_155_218,101,350,649,105,236,185
TYE7_166_229,125,76,309,120,242,219
TYE7_177_240,158,576,924,186,662,341
TYE7_188_251,37,82,100,23,105,49
TYE7_199_262,361,1537,1901,325,1328,735
TYE7_210_273,265,921,1181,275,523,553
TYE7_221_284,58,109,105,74,50,124
TYE7_228_291,80,227,212,67,90,127
USV1_1_64,214,365,442,182,1215,249
USV1_12_75,152,425,904,145,1175,319
USV1_23_86,619,1336,2409,531,2189,1008
USV1_34_97,255,492,800,318,464,320
USV1_45_108,111,449,411,114,483,298
USV1_56_119,164,609,618,349,524,346
USV1_67_130,255,745,2052,417,952,604
USV1_78_141,473,2056,2098,418,1214,1012
USV1_89_152,451,849,2427,530,1155,691
USV1_100_163,266,596,1506,399,205,529
USV1_111_174,123,225,1031,172,128,135
USV1_122_185,113,370,670,123,150,171
USV1_133_196,69,433,977,166,125,230
USV1_144_207,412,1320,2186,391,1645,767
USV1_155_218,575,1878,1551,405,677,1511
USV1_166_229,495,1086,1669,471,891,860
USV1_177_240,202,755,1679,345,1110,355
USV1_188_251,496,1839,2070,510,1027,1148
USV1_199_262,579,1560,1524,364,721,1493
USV1_210_273,390,1262,2182,508,721,711
USV1_221_284,108,495,522,194,237,352
USV1_232_295,181,448,555,176,281,221
USV1_243_306,71,89,195,67,240,70
USV1_254_317,19,73,660,147,226,82
USV1_265_328,6,68,2,5,3,24
USV1_276_339,31,104,181,44,19,55
USV1_287_350,40,142,607,175,163,49
USV1_298_361,168,361,1558,367,530,169
USV1_309_372,41,208,379,95,86,162
USV1_320_383,75,217,509,71,103,172
USV1_328_391,91,87,608,179,78,94
VHR1_1_64,24,156,271,61,25,72
VHR1_12_75,6,46,280,97,31,55
VHR1_23_86,31,123,224,35,28,34
VHR1_34_97,146,517,313,145,225,344
VHR1_45_108,70,216,557,178,213,166
VHR1_56_119,255,923,1178,297,418,557
VHR1_67_130,268,1139,1053,263,671,754
VHR1_78_141,234,396,1131,416,1195,492
VHR1_89_152,80,77,546,103,445,132
VHR1_100_163,242,626,464,174,281,616
VHR1_111_174,214,1019,1189,197,804,613
VHR1_122_185,394,736,2238,449,1480,709
VHR1_133_196,499,1779,2670,566,2205,1357
VHR1_144_207,106,273,292,158,171,278
VHR1_155_218,365,1473,4388,782,2600,1011
VHR1_166_229,370,1623,845,334,577,1088
VHR1_177_240,164,543,570,82,326,466
VHR1_188_251,448,1312,1856,430,895,925
VHR1_199_262,468,1100,899,323,1643,652
VHR1_210_273,396,1306,2441,702,1767,1114
VHR1_221_284,278,851,794,165,735,508
VHR1_232_295,251,877,1747,365,993,489
VHR1_243_306,405,1537,1544,356,963,918
VHR1_254_317,454,1450,996,201,616,736
VHR1_265_328,201,722,918,286,476,330
VHR1_276_339,295,1240,444,117,195,607
VHR1_287_350,543,1798,3380,610,2743,1241
VHR1_298_361,552,1784,3314,968,2312,1241
VHR1_309_372,56,211,302,154,254,65
VHR1_320_383,17,86,43,10,76,43
VHR1_331_394,311,865,965,210,416,556
VHR1_342_405,254,560,825,255,324,438
VHR1_353_416,123,528,843,192,375,275
VHR1_364_427,267,646,1038,320,352,488
VHR1_375_438,57,176,179,125,112,65
VHR1_386_449,187,196,561,143,254,161
VHR1_397_460,152,280,533,167,234,159
VHR1_408_471,126,368,475,159,104,178
VHR1_419_482,75,280,108,34,26,134
VHR1_430_493,56,15,423,40,46,79
VHR1_441_504,98,446,421,85,31,208
VHR1_452_515,74,250,480,129,25,119
VHR1_463_526,34,218,281,94,15,61
VHR1_474_537,32,73,155,12,5,24
VHR1_485_548,62,293,455,65,193,148
VHR1_496_559,206,500,418,191,197,430
VHR1_507_570,294,746,1132,349,617,497
VHR1_518_581,176,403,341,131,235,288
VHR1_529_592,174,636,429,183,297,408
VHR1_540_603,93,244,1089,238,754,173
VHR1_551_614,134,571,1688,453,438,295
VHR1_562_625,63,138,518,87,126,72
VHR1_573_636,17,37,59,56,33,37
VHR1_577_640,86,168,442,99,99,187
VHR2_1_64,115,341,980,283,300,284
VHR2_12_75,167,510,647,164,77,267
VHR2_23_86,23,162,299,50,285,31
VHR2_34_97,56,79,354,95,60,99
VHR2_45_108,131,388,590,132,79,227
VHR2_56_119,52,471,136,52,20,59
VHR2_67_130,69,80,455,136,26,62
VHR2_78_141,89,287,37,67,11,120
VHR2_89_152,19,70,246,48,27,18
VHR2_100_163,95,158,715,144,41,121
VHR2_111_174,35,59,149,7,7,48
VHR2_122_185,440,1377,704,314,292,1049
VHR2_133_196,435,1138,4727,922,1380,670
VHR2_144_207,195,410,839,246,256,384
VHR2_155_218,108,330,448,119,197,135
VHR2_166_229,187,861,857,203,150,338
VHR2_177_240,250,692,367,114,275,430
VHR2_188_251,162,586,1518,258,684,419
VHR2_199_262,124,341,564,190,231,244
VHR2_210_273,4,22,39,4,11,10
VHR2_221_284,44,65,219,51,46,92
VHR2_232_295,33,210,395,140,69,125
VHR2_243_306,30,304,97,95,19,132
VHR2_254_317,64,218,96,37,27,78
VHR2_265_328,265,781,617,119,143,461
VHR2_276_339,131,381,1154,287,495,255
VHR2_287_350,100,217,616,117,206,218
VHR2_298_361,56,165,1007,247,493,124
VHR2_309_372,504,1295,4107,972,2069,982
VHR2_320_383,598,2394,3664,971,1915,1229
VHR2_331_394,302,2059,1531,336,824,972
VHR2_342_405,422,1338,4960,746,2581,747
VHR2_353_416,351,1058,1391,278,547,530
VHR2_364_427,273,210,582,170,192,309
VHR2_375_438,111,130,344,64,156,95
VHR2_386_449,18,116,236,27,66,12
VHR2_397_460,47,221,350,99,639,62
VHR2_408_471,137,449,212,45,88,297
VHR2_419_482,93,193,266,101,412,142
VHR2_430_493,74,456,782,142,1451,194
VHR2_441_504,179,340,460,129,280,297
VHR2_577_640,60,379,323,97,274,200
VID22_1_64,70,190,730,170,253,144
VID22_12_75,206,275,973,216,970,240
VID22_23_86,61,41,118,52,135,119
VID22_34_97,162,805,110,5,25,355
VID22_45_108,101,121,1153,200,1432,79
VID22_56_119,111,245,575,260,662,166
VID22_67_130,175,547,1008,332,1781,230
VID22_78_141,132,351,147,9,162,303
VID22_89_152,39,33,39,3,115,33
VID22_100_163,97,541,532,152,780,446
VID22_111_174,23,47,150,45,445,65
VID22_122_185,336,1449,431,35,318,924
VID22_133_196,255,905,2358,400,1535,486
VID22_144_207,239,568,836,269,443,517
VID22_155_218,98,316,1141,249,1208,250
VID22_166_229,161,418,591,252,481,305
VID22_177_240,319,1181,669,256,881,813
VID22_188_251,696,2200,2385,688,2578,1384
VID22_199_262,159,722,1176,387,920,429
VID22_210_273,279,672,1322,373,589,418
VID22_221_284,93,148,164,8,33,102
VID22_232_295,51,27,60,1,4,35
VID22_243_306,19,62,170,56,27,56
VID22_254_317,87,579,393,92,63,191
VID22_265_328,106,373,891,205,169,193
VID22_276_339,272,1437,1745,551,360,568
VID22_287_350,81,169,201,79,25,110
VID22_298_361,131,564,1029,209,496,247
VID22_309_372,93,395,190,75,88,177
VID22_320_383,200,806,599,74,218,409
VID22_331_394,403,1823,1390,542,432,730
VID22_342_405,490,1595,1980,626,494,856
VID22_353_416,445,1621,2310,513,809,831
VID22_364_427,749,1865,3390,889,933,1121
VID22_375_438,182,521,1334,303,156,262
VID22_386_449,284,1037,2163,420,368,572
VID22_397_460,306,1044,1235,382,391,481
VID22_408_471,513,1249,1892,612,330,714
VID22_419_482,243,719,988,263,119,306
VID22_430_493,342,1505,2065,614,431,643
VID22_441_504,246,825,1282,279,372,482
VID22_452_515,369,1405,1889,536,812,944
VID22_463_526,293,1124,1735,483,223,579
VID22_474_537,278,1142,1243,335,215,485
VID22_485_548,256,1085,950,338,54,328
VID22_496_559,83,269,994,282,37,107
VID22_507_570,89,424,358,85,23,85
VID22_518_581,152,911,768,183,48,254
VID22_529_592,86,354,248,105,101,191
VID22_540_603,142,725,859,209,236,322
VID22_551_614,425,1527,1694,329,456,621
VID22_562_625,255,1123,949,224,141,386
VID22_573_636,193,812,790,311,90,244
VID22_584_647,159,943,579,234,203,343
VID22_595_658,150,298,2143,399,391,228
VID22_606_669,35,99,546,130,119,39
VID22_617_680,2,11,44,32,15,15
VID22_628_691,11,107,78,22,1,28
VID22_639_702,22,12,54,9,179,52
VID22_650_713,59,282,67,18,20,123
VID22_661_724,28,64,806,124,464,29
VID22_672_735,125,435,332,73,80,271
VID22_683_746,325,736,1719,476,640,379
